Result,TKE[[m_s]²],U[m_s],V[m_s],W[m_s],vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Point ID
0.000745949,1.24325e-05,0.0378029,-0.303974,4.99746,1,54.18,45,54.18,0,903
0.000736957,1.22826e-05,0.0375908,-0.303609,4.99831,1,54.24,45,54.24,0,904
0.000727966,1.21328e-05,0.0373786,-0.303244,4.99915,1,54.3,45,54.3,0,905
0.000718974,1.19829e-05,0.0371664,-0.302879,4.99999,1,54.36,45,54.36,0,906
0.000709983,1.18331e-05,0.0369543,-0.302515,5.00084,1,54.42,45,54.42,0,907
0.000700992,1.16832e-05,0.0367421,-0.30215,5.00168,1,54.48,45,54.48,0,908
0.000692,1.15333e-05,0.0365299,-0.301785,5.00252,1,54.54,45,54.54,0,909
0.000683009,1.13835e-05,0.0363178,-0.30142,5.00337,1,54.6,45,54.6,0,910
0.000674017,1.12336e-05,0.0361056,-0.301055,5.00421,1,54.66,45,54.66,0,911
0.000665026,1.10838e-05,0.0358934,-0.30069,5.00505,1,54.72,45,54.72,0,912
0.000656034,1.09339e-05,0.0356813,-0.300325,5.0059,1,54.78,45,54.78,0,913
0.000647043,1.0784e-05,0.0354691,-0.29996,5.00674,1,54.84,45,54.84,0,914
0.000638051,1.06342e-05,0.035257,-0.299595,5.00759,1,54.9,45,54.9,0,915
0.00062906,1.04843e-05,0.0350448,-0.29923,5.00843,1,54.96,45,54.96,0,916
0.000620642,1.0344e-05,0.0348367,-0.298879,5.00925,1,55.02,45,55.02,0,917
0.000613371,1.02228e-05,0.0346368,-0.298554,5.01003,1,55.08,45,55.08,0,918
0.0006061,1.01017e-05,0.0344368,-0.29823,5.01082,1,55.14,45,55.14,0,919
0.000598829,9.98048e-06,0.0342369,-0.297906,5.0116,1,55.2,45,55.2,0,920
0.000591558,9.8593e-06,0.0340369,-0.297581,5.01238,1,55.26,45,55.26,0,921
0.000584287,9.73811e-06,0.033837,-0.297257,5.01316,1,55.32,45,55.32,0,922
0.000577015,9.61693e-06,0.0336371,-0.296932,5.01394,1,55.38,45,55.38,0,923
0.000569745,9.49574e-06,0.0334371,-0.296608,5.01472,1,55.44,45,55.44,0,924
0.000562474,9.37456e-06,0.0332372,-0.296284,5.0155,1,55.5,45,55.5,0,925
0.000555202,9.25337e-06,0.0330372,-0.295959,5.01629,1,55.56,45,55.56,0,926
0.000547932,9.13219e-06,0.0328373,-0.295635,5.01707,1,55.62,45,55.62,0,927
0.00054066,9.01101e-06,0.0326374,-0.295311,5.01785,1,55.68,45,55.68,0,928
0.000533389,8.88982e-06,0.0324374,-0.294986,5.01863,1,55.74,45,55.74,0,929
0.000526118,8.76864e-06,0.0322375,-0.294662,5.01941,1,55.8,45,55.8,0,930
0.000518847,8.64745e-06,0.0320375,-0.294338,5.02019,1,55.86,45,55.86,0,931
0.000511576,8.52627e-06,0.0318376,-0.294013,5.02097,1,55.92,45,55.92,0,932
0.000504305,8.40509e-06,0.0316377,-0.293689,5.02176,1,55.98,45,55.98,0,933
0.000498057,8.30096e-06,0.0314487,-0.293401,5.02248,1,56.04,45,56.04,0,934
0.000492322,8.20536e-06,0.0312652,-0.293131,5.02318,1,56.1,45,56.1,0,935
0.000486585,8.10976e-06,0.0310818,-0.292862,5.02388,1,56.16,45,56.16,0,936
0.000480849,8.01415e-06,0.0308983,-0.292592,5.02457,1,56.22,45,56.22,0,937
0.000475113,7.91856e-06,0.0307148,-0.292322,5.02527,1,56.28,45,56.28,0,938
0.000469377,7.82295e-06,0.0305314,-0.292053,5.02597,1,56.34,45,56.34,0,939
0.000463641,7.72735e-06,0.0303479,-0.291783,5.02667,1,56.4,45,56.4,0,940
0.000457905,7.63175e-06,0.0301645,-0.291513,5.02737,1,56.46,45,56.46,0,941
0.000452169,7.53615e-06,0.029981,-0.291244,5.02806,1,56.52,45,56.52,0,942
0.000446433,7.44055e-06,0.0297975,-0.290974,5.02876,1,56.58,45,56.58,0,943
0.000440697,7.34495e-06,0.0296141,-0.290704,5.02946,1,56.64,45,56.64,0,944
0.000434961,7.24935e-06,0.0294306,-0.290435,5.03016,1,56.7,45,56.7,0,945
0.000429225,7.15375e-06,0.0292471,-0.290165,5.03085,1,56.76,45,56.76,0,946
0.000423489,7.05815e-06,0.0290637,-0.289895,5.03155,1,56.82,45,56.82,0,947
0.000417753,6.96255e-06,0.0288802,-0.289626,5.03225,1,56.88,45,56.88,0,948
0.000412017,6.86695e-06,0.0286967,-0.289356,5.03295,1,56.94,45,56.94,0,949
0.000406281,6.77135e-06,0.0285133,-0.289086,5.03365,1,57,45,57,0,950
0.000401791,6.69652e-06,0.0283568,-0.288901,5.03427,1,57.06,45,57.06,0,951
0.000397301,6.62169e-06,0.0282003,-0.288716,5.0349,1,57.12,45,57.12,0,952
0.000392811,6.54685e-06,0.0280437,-0.288531,5.03553,1,57.18,45,57.18,0,953
0.000388321,6.47202e-06,0.0278872,-0.288346,5.03615,1,57.24,45,57.24,0,954
0.000383832,6.39719e-06,0.0277307,-0.288161,5.03678,1,57.3,45,57.3,0,955
0.000379342,6.32236e-06,0.0275742,-0.287976,5.03741,1,57.36,45,57.36,0,956
0.000374852,6.24753e-06,0.0274177,-0.287791,5.03804,1,57.42,45,57.42,0,957
0.000370362,6.1727e-06,0.0272612,-0.287606,5.03866,1,57.48,45,57.48,0,958
0.000365872,6.09787e-06,0.0271047,-0.287421,5.03929,1,57.54,45,57.54,0,959
0.000361382,6.02304e-06,0.0269481,-0.287236,5.03992,1,57.6,45,57.6,0,960
0.000356892,5.9482e-06,0.0267916,-0.287051,5.04055,1,57.66,45,57.66,0,961
0.000352402,5.87337e-06,0.0266351,-0.286866,5.04117,1,57.72,45,57.72,0,962
0.000347913,5.79854e-06,0.0264786,-0.286681,5.0418,1,57.78,45,57.78,0,963
0.000343423,5.72371e-06,0.0263221,-0.286496,5.04243,1,57.84,45,57.84,0,964
0.000338933,5.64888e-06,0.0261656,-0.286311,5.04306,1,57.9,45,57.9,0,965
0.000334443,5.57405e-06,0.0260091,-0.286126,5.04368,1,57.96,45,57.96,0,966
0.00033028,5.50466e-06,0.0258562,-0.285952,5.0443,1,58.02,45,58.02,0,967
0.000326771,5.44618e-06,0.0257106,-0.285802,5.0449,1,58.08,45,58.08,0,968
0.000323262,5.3877e-06,0.025565,-0.285651,5.0455,1,58.14,45,58.14,0,969
0.000319753,5.32922e-06,0.0254194,-0.2855,5.0461,1,58.2,45,58.2,0,970
0.000316245,5.27074e-06,0.0252738,-0.285349,5.0467,1,58.26,45,58.26,0,971
0.000312736,5.21226e-06,0.0251282,-0.285199,5.04729,1,58.32,45,58.32,0,972
0.000309227,5.15378e-06,0.0249826,-0.285048,5.04789,1,58.38,45,58.38,0,973
0.000305718,5.0953e-06,0.024837,-0.284897,5.04849,1,58.44,45,58.44,0,974
0.000302209,5.03682e-06,0.0246914,-0.284746,5.04909,1,58.5,45,58.5,0,975
0.0002987,4.97833e-06,0.0245458,-0.284596,5.04969,1,58.56,45,58.56,0,976
0.000295191,4.91985e-06,0.0244002,-0.284445,5.05029,1,58.62,45,58.62,0,977
0.000291682,4.86137e-06,0.0242546,-0.284294,5.05089,1,58.68,45,58.68,0,978
0.000288173,4.80289e-06,0.024109,-0.284143,5.05149,1,58.74,45,58.74,0,979
0.000284665,4.74441e-06,0.0239634,-0.283993,5.05209,1,58.8,45,58.8,0,980
0.000281156,4.68593e-06,0.0238178,-0.283842,5.05268,1,58.86,45,58.86,0,981
0.000277647,4.62745e-06,0.0236722,-0.283691,5.05328,1,58.92,45,58.92,0,982
0.000274138,4.56897e-06,0.0235266,-0.28354,5.05388,1,58.98,45,58.98,0,983
0.000271187,4.51978e-06,0.0234193,-0.283517,5.05445,1,59.04,45,59.04,0,984
0.000268515,4.47525e-06,0.0233311,-0.283558,5.055,1,59.1,45,59.1,0,985
0.000265843,4.43071e-06,0.0232429,-0.283599,5.05554,1,59.16,45,59.16,0,986
0.000263171,4.38618e-06,0.0231547,-0.28364,5.05609,1,59.22,45,59.22,0,987
0.000260499,4.34165e-06,0.0230665,-0.283681,5.05664,1,59.28,45,59.28,0,988
0.000257827,4.29711e-06,0.0229783,-0.283721,5.05719,1,59.34,45,59.34,0,989
0.000255154,4.25257e-06,0.0228901,-0.283762,5.05774,1,59.4,45,59.4,0,990
0.000252482,4.20804e-06,0.0228019,-0.283803,5.05829,1,59.46,45,59.46,0,991
0.00024981,4.1635e-06,0.0227137,-0.283844,5.05884,1,59.52,45,59.52,0,992
0.000247138,4.11897e-06,0.0226255,-0.283884,5.05938,1,59.58,45,59.58,0,993
0.000244466,4.07444e-06,0.0225373,-0.283925,5.05993,1,59.64,45,59.64,0,994
0.000241794,4.0299e-06,0.0224491,-0.283966,5.06048,1,59.7,45,59.7,0,995
0.000239122,3.98537e-06,0.0223609,-0.284007,5.06103,1,59.76,45,59.76,0,996
0.00023645,3.94083e-06,0.0222727,-0.284048,5.06158,1,59.82,45,59.82,0,997
0.000233778,3.8963e-06,0.0221845,-0.284088,5.06213,1,59.88,45,59.88,0,998
0.000231106,3.85176e-06,0.0220963,-0.284129,5.06267,1,59.94,45,59.94,0,999
0.000228434,3.80723e-06,0.0220081,-0.28417,5.06322,1,60,45,60,0,1000
