x	singVal	singValLomSumasingVal	singValsqLomSumasingValsq
3093	25.4739	4.23151e-05	1.05817e-06
3094	25.4473	4.22708e-05	1.05596e-06
3095	25.4339	4.22487e-05	1.05485e-06
3096	25.4248	4.22336e-05	1.0541e-06
3097	25.4151	4.22173e-05	1.05329e-06
3098	25.398	4.21891e-05	1.05188e-06
3099	25.3837	4.21653e-05	1.05069e-06
3100	25.3644	4.21332e-05	1.04909e-06
3101	25.3566	4.21202e-05	1.04844e-06
3102	25.3307	4.20773e-05	1.04631e-06
3103	25.3259	4.20693e-05	1.04591e-06
3104	25.3125	4.2047e-05	1.0448e-06
3105	25.2986	4.20239e-05	1.04365e-06
3106	25.2655	4.19688e-05	1.04092e-06
3107	25.2604	4.19604e-05	1.0405e-06
3108	25.2447	4.19344e-05	1.03921e-06
3109	25.237	4.19216e-05	1.03858e-06
3110	25.2244	4.19007e-05	1.03754e-06
3111	25.2087	4.18746e-05	1.03625e-06
3112	25.1949	4.18516e-05	1.03511e-06
3113	25.1918	4.18465e-05	1.03486e-06
3114	25.168	4.18069e-05	1.03291e-06
3115	25.1463	4.17708e-05	1.03112e-06
3116	25.1243	4.17343e-05	1.02932e-06
3117	25.1205	4.1728e-05	1.02901e-06
3118	25.0962	4.16877e-05	1.02702e-06
3119	25.0837	4.16669e-05	1.026e-06
3120	25.075	4.16524e-05	1.02529e-06
3121	25.0672	4.16395e-05	1.02465e-06
3122	25.0324	4.15817e-05	1.02181e-06
3123	25.0147	4.15523e-05	1.02036e-06
3124	25.009	4.15428e-05	1.01989e-06
3125	25.0003	4.15284e-05	1.01919e-06
3126	24.9699	4.14779e-05	1.01671e-06
3127	24.9537	4.1451e-05	1.0154e-06
3128	24.9497	4.14444e-05	1.01507e-06
3129	24.9352	4.14202e-05	1.01389e-06
3130	24.9212	4.13969e-05	1.01275e-06
3131	24.9089	4.13765e-05	1.01175e-06
3132	24.8899	4.1345e-05	1.01021e-06
3133	24.8685	4.13094e-05	1.00847e-06
3134	24.8582	4.12924e-05	1.00764e-06
3135	24.8454	4.1271e-05	1.00659e-06
3136	24.8251	4.12374e-05	1.00495e-06
3137	24.8141	4.12191e-05	1.00406e-06
3138	24.8026	4.12001e-05	1.00314e-06
3139	24.7829	4.11673e-05	1.00154e-06
3140	24.7606	4.11302e-05	9.9974e-07
3141	24.743	4.1101e-05	9.9832e-07
3142	24.7203	4.10633e-05	9.96487e-07
3143	24.7154	4.10551e-05	9.96089e-07
3144	24.6983	4.10268e-05	9.94718e-07
3145	24.6903	4.10135e-05	9.94072e-07
3146	24.6525	4.09507e-05	9.91031e-07
3147	24.6488	4.09446e-05	9.90735e-07
3148	24.6301	4.09134e-05	9.89227e-07
3149	24.6223	4.09005e-05	9.88604e-07
3150	24.6142	4.0887e-05	9.87948e-07
3151	24.5953	4.08557e-05	9.86436e-07
3152	24.5821	4.08338e-05	9.85379e-07
3153	24.5621	4.08005e-05	9.83772e-07
3154	24.5408	4.07651e-05	9.82068e-07
3155	24.5199	4.07303e-05	9.80394e-07
3156	24.5176	4.07266e-05	9.80213e-07
3157	24.5062	4.07076e-05	9.79301e-07
3158	24.4812	4.0666e-05	9.77301e-07
3159	24.4801	4.06643e-05	9.77218e-07
3160	24.4642	4.06378e-05	9.75943e-07
3161	24.4312	4.05831e-05	9.73317e-07
3162	24.4297	4.05805e-05	9.73193e-07
3163	24.4152	4.05565e-05	9.72043e-07
3164	24.4118	4.05509e-05	9.71774e-07
3165	24.3928	4.05193e-05	9.70262e-07
3166	24.3883	4.05119e-05	9.69904e-07
3167	24.376	4.04914e-05	9.68926e-07
3168	24.3648	4.04728e-05	9.68033e-07
3169	24.3406	4.04325e-05	9.66109e-07
3170	24.3328	4.04196e-05	9.6549e-07
3171	24.3079	4.03782e-05	9.63514e-07
3172	24.3047	4.03728e-05	9.63259e-07
3173	24.2852	4.03405e-05	9.61715e-07
3174	24.2804	4.03325e-05	9.61337e-07
3175	24.2679	4.03118e-05	9.60349e-07
3176	24.2224	4.02361e-05	9.56748e-07
3177	24.2179	4.02287e-05	9.56391e-07
3178	24.2103	4.02161e-05	9.55796e-07
3179	24.2032	4.02043e-05	9.55232e-07
3180	24.1851	4.01743e-05	9.53807e-07
3181	24.169	4.01475e-05	9.52538e-07
3182	24.1542	4.01229e-05	9.51371e-07
3183	24.1381	4.00962e-05	9.50104e-07
3184	24.1224	4.00701e-05	9.48866e-07
3185	24.1105	4.00504e-05	9.47934e-07
3186	24.1046	4.00406e-05	9.47469e-07
3187	24.0813	4.00018e-05	9.45634e-07
3188	24.0662	3.99767e-05	9.4445e-07
3189	24.0508	3.99512e-05	9.43246e-07
3190	24.0418	3.99362e-05	9.42538e-07
3191	24.0373	3.99287e-05	9.42181e-07
3192	24.0043	3.98738e-05	9.39595e-07
3193	23.9899	3.985e-05	9.38473e-07
3194	23.9776	3.98295e-05	9.37506e-07
3195	23.976	3.98269e-05	9.37384e-07
3196	23.9506	3.97847e-05	9.35401e-07
3197	23.9494	3.97827e-05	9.35304e-07
3198	23.9376	3.97631e-05	9.34384e-07
3199	23.9248	3.97418e-05	9.33383e-07
3200	23.9173	3.97294e-05	9.32798e-07
3201	23.9105	3.97182e-05	9.32273e-07
3202	23.8934	3.96898e-05	9.3094e-07
3203	23.8758	3.96605e-05	9.29566e-07
3204	23.8684	3.96481e-05	9.28986e-07
3205	23.8586	3.96318e-05	9.28224e-07
3206	23.8482	3.96147e-05	9.27422e-07
3207	23.8242	3.95748e-05	9.25555e-07
3208	23.7926	3.95222e-05	9.23095e-07
3209	23.7878	3.95144e-05	9.22729e-07
3210	23.776	3.94946e-05	9.21808e-07
3211	23.7603	3.94686e-05	9.20595e-07
3212	23.7376	3.9431e-05	9.18838e-07
3213	23.7215	3.94041e-05	9.17587e-07
3214	23.7141	3.93918e-05	9.17016e-07
3215	23.7077	3.93812e-05	9.1652e-07
3216	23.6851	3.93438e-05	9.14779e-07
3217	23.6835	3.9341e-05	9.1465e-07
3218	23.6638	3.93084e-05	9.13134e-07
3219	23.6426	3.92732e-05	9.11499e-07
3220	23.6295	3.92514e-05	9.1049e-07
3221	23.6156	3.92283e-05	9.09417e-07
3222	23.6133	3.92244e-05	9.09237e-07
3223	23.6001	3.92026e-05	9.08225e-07
3224	23.5821	3.91726e-05	9.06836e-07
3225	23.5657	3.91454e-05	9.05578e-07
3226	23.5547	3.9127e-05	9.04727e-07
3227	23.5389	3.91008e-05	9.03515e-07
3228	23.5315	3.90886e-05	9.02952e-07
3229	23.5166	3.90638e-05	9.01807e-07
3230	23.5121	3.90563e-05	9.01458e-07
3231	23.4943	3.90267e-05	9.00095e-07
3232	23.4718	3.89894e-05	8.98377e-07
3233	23.4534	3.89589e-05	8.96968e-07
3234	23.4444	3.89439e-05	8.96279e-07
3235	23.4265	3.89141e-05	8.94906e-07
3236	23.4217	3.89062e-05	8.94545e-07
3237	23.4039	3.88765e-05	8.93182e-07
3238	23.3888	3.88515e-05	8.92031e-07
3239	23.3674	3.88159e-05	8.90399e-07
3240	23.3632	3.88089e-05	8.90078e-07
3241	23.3494	3.8786e-05	8.89025e-07
3242	23.3364	3.87644e-05	8.88036e-07
3243	23.3223	3.8741e-05	8.86965e-07
3244	23.2966	3.86983e-05	8.85012e-07
3245	23.2855	3.86799e-05	8.84168e-07
3246	23.2697	3.86536e-05	8.82969e-07
3247	23.2667	3.86486e-05	8.82739e-07
3248	23.2621	3.8641e-05	8.82392e-07
3249	23.2476	3.86169e-05	8.81293e-07
3250	23.2249	3.85792e-05	8.7957e-07
3251	23.2222	3.85748e-05	8.79372e-07
3252	23.1971	3.8533e-05	8.77468e-07
3253	23.1713	3.84902e-05	8.75518e-07
3254	23.1641	3.84782e-05	8.7497e-07
3255	23.1598	3.8471e-05	8.74647e-07
3256	23.154	3.84614e-05	8.74208e-07
3257	23.1473	3.84503e-05	8.73704e-07
3258	23.1341	3.84284e-05	8.72706e-07
3259	23.1189	3.84031e-05	8.71562e-07
3260	23.0934	3.83609e-05	8.69645e-07
3261	23.0827	3.83431e-05	8.68836e-07
3262	23.0751	3.83303e-05	8.6826e-07
3263	23.0597	3.83048e-05	8.67102e-07
3264	23.0354	3.82644e-05	8.65275e-07
3265	23.0217	3.82417e-05	8.64249e-07
3266	23.0084	3.82196e-05	8.63248e-07
3267	23.0041	3.82125e-05	8.62928e-07
3268	22.9893	3.81878e-05	8.61815e-07
3269	22.9657	3.81487e-05	8.60049e-07
3270	22.9563	3.8133e-05	8.59344e-07
3271	22.9444	3.81133e-05	8.58458e-07
3272	22.9211	3.80746e-05	8.56713e-07
3273	22.9168	3.80674e-05	8.56388e-07
3274	22.9045	3.8047e-05	8.55473e-07
3275	22.8965	3.80337e-05	8.54871e-07
3276	22.8847	3.80142e-05	8.53996e-07
3277	22.8597	3.79726e-05	8.5213e-07
3278	22.8488	3.79545e-05	8.51315e-07
3279	22.8378	3.79363e-05	8.505e-07
3280	22.8121	3.78935e-05	8.48582e-07
3281	22.8032	3.78787e-05	8.4792e-07
3282	22.7922	3.78604e-05	8.471e-07
3283	22.7826	3.78446e-05	8.46392e-07
3284	22.7613	3.78091e-05	8.44807e-07
3285	22.7483	3.77875e-05	8.43842e-07
3286	22.7378	3.77701e-05	8.43064e-07
3287	22.732	3.77605e-05	8.42636e-07
3288	22.7206	3.77416e-05	8.41791e-07
3289	22.7113	3.7726e-05	8.41099e-07
3290	22.6892	3.76894e-05	8.39464e-07
3291	22.6868	3.76854e-05	8.39289e-07
3292	22.6627	3.76453e-05	8.37503e-07
3293	22.6553	3.7633e-05	8.36955e-07
3294	22.6409	3.76091e-05	8.35894e-07
3295	22.6255	3.75836e-05	8.34761e-07
3296	22.6049	3.75494e-05	8.33241e-07
3297	22.5808	3.75094e-05	8.31466e-07
3298	22.5749	3.74994e-05	8.31025e-07
3299	22.5619	3.74779e-05	8.30073e-07
3300	22.5542	3.7465e-05	8.29501e-07
3301	22.5303	3.74253e-05	8.27744e-07
3302	22.5268	3.74196e-05	8.27491e-07
3303	22.5081	3.73885e-05	8.26114e-07
3304	22.5005	3.73759e-05	8.25559e-07
3305	22.4837	3.73481e-05	8.2433e-07
3306	22.4833	3.73474e-05	8.24302e-07
3307	22.4606	3.73097e-05	8.22635e-07
3308	22.4413	3.72775e-05	8.21219e-07
3309	22.4252	3.72508e-05	8.20043e-07
3310	22.4223	3.72461e-05	8.19834e-07
3311	22.4009	3.72104e-05	8.18265e-07
3312	22.3936	3.71984e-05	8.17736e-07
3313	22.3758	3.71687e-05	8.16432e-07
3314	22.3683	3.71562e-05	8.15884e-07
3315	22.3613	3.71447e-05	8.15377e-07
3316	22.3448	3.71172e-05	8.14171e-07
3317	22.3328	3.70973e-05	8.13296e-07
3318	22.3179	3.70727e-05	8.12218e-07
3319	22.3102	3.70599e-05	8.11658e-07
3320	22.3075	3.70553e-05	8.11455e-07
3321	22.283	3.70146e-05	8.09673e-07
3322	22.2724	3.6997e-05	8.08906e-07
3323	22.2638	3.69827e-05	8.08279e-07
3324	22.2444	3.69505e-05	8.06872e-07
3325	22.2388	3.69413e-05	8.0647e-07
3326	22.2184	3.69073e-05	8.04986e-07
3327	22.2136	3.68994e-05	8.04643e-07
3328	22.198	3.68734e-05	8.03509e-07
3329	22.1844	3.68509e-05	8.02528e-07
3330	22.1778	3.68399e-05	8.02049e-07
3331	22.1638	3.68167e-05	8.0104e-07
3332	22.1445	3.67846e-05	7.99644e-07
3333	22.1227	3.67483e-05	7.98066e-07
3334	22.1109	3.67287e-05	7.97217e-07
3335	22.1061	3.67208e-05	7.96871e-07
3336	22.0742	3.66678e-05	7.94574e-07
3337	22.0715	3.66633e-05	7.94377e-07
3338	22.0676	3.66569e-05	7.94099e-07
3339	22.046	3.66209e-05	7.92542e-07
3340	22.0257	3.65871e-05	7.91082e-07
3341	22.0203	3.65782e-05	7.90697e-07
3342	22.0149	3.65694e-05	7.90314e-07
3343	22.0004	3.65452e-05	7.89267e-07
3344	21.9982	3.65416e-05	7.89112e-07
3345	21.9731	3.64999e-05	7.87315e-07
3346	21.9567	3.64727e-05	7.86141e-07
3347	21.9445	3.64523e-05	7.8526e-07
3348	21.9391	3.64434e-05	7.84877e-07
3349	21.9335	3.6434e-05	7.84475e-07
3350	21.9186	3.64093e-05	7.83409e-07
3351	21.9149	3.64032e-05	7.83147e-07
3352	21.892	3.63651e-05	7.8151e-07
3353	21.8797	3.63447e-05	7.80633e-07
3354	21.8731	3.63337e-05	7.8016e-07
3355	21.8533	3.63008e-05	7.78749e-07
3356	21.8459	3.62885e-05	7.78222e-07
3357	21.8331	3.62674e-05	7.77315e-07
3358	21.8096	3.62283e-05	7.75641e-07
3359	21.8036	3.62182e-05	7.75209e-07
3360	21.7943	3.62028e-05	7.74548e-07
3361	21.7777	3.61752e-05	7.73368e-07
3362	21.7568	3.61405e-05	7.71885e-07
3363	21.7462	3.6123e-05	7.71138e-07
3364	21.7402	3.6113e-05	7.70713e-07
3365	21.7275	3.60919e-05	7.69812e-07
3366	21.7224	3.60834e-05	7.69451e-07
3367	21.7055	3.60553e-05	7.68252e-07
3368	21.701	3.60479e-05	7.67937e-07
3369	21.6735	3.60021e-05	7.65987e-07
3370	21.6457	3.5956e-05	7.64026e-07
3371	21.6448	3.59545e-05	7.6396e-07
3372	21.6331	3.59351e-05	7.63136e-07
3373	21.6259	3.59231e-05	7.62628e-07
3374	21.6206	3.59143e-05	7.62254e-07
3375	21.6021	3.58836e-05	7.60951e-07
3376	21.5844	3.58542e-05	7.59703e-07
3377	21.5705	3.5831e-05	7.58724e-07
3378	21.5661	3.58237e-05	7.58413e-07
3379	21.5419	3.57836e-05	7.56716e-07
