t	tSc	energy	enScaled
19.824	6.85612665	2.4339E-06	1.00010018570801
19.839	6.8774853	2.4339E-06	1.00010018570801
19.854	6.89884395	2.4339E-06	1.00010018570801
19.869	6.9202026	2.4339E-06	1.00010018570801
19.884	6.94156125	2.4339E-06	1.00010018570801
19.899	6.9629199	2.4339E-06	1.00010018570801
19.914	6.98427855	2.4339E-06	1.00010018570801
19.929	7.0056372	2.4339E-06	1.00010018570801
19.944	7.02699585	2.4339E-06	1.00010018570801
19.959	7.0483545	2.4339E-06	1.00010018570801
19.974	7.06971315	2.4339E-06	1.00010018570801
19.989	7.0910718	2.4339E-06	1.00010018570801
20.004	7.11243045	2.4339E-06	1.00010018570801
20.019	7.1337891	2.4339E-06	1.00010018570801
20.034	7.15514775	2.4339E-06	1.00010018570801
20.049	7.1765064	2.4339E-06	1.00010018570801
20.064	7.19786505	2.4339E-06	1.00010018570801
20.079	7.2192237	2.4339E-06	1.00010018570801
20.094	7.24058235	2.4339E-06	1.00010018570801
20.109	7.261941	2.4339E-06	1.00010018570801
20.124	7.28329965	2.4339E-06	1.00010018570801
20.139	7.3046583	2.4339E-06	1.00010018570801
20.154	7.32601695	2.4339E-06	1.00010018570801
20.169	7.3473756	2.4339E-06	1.00010018570801
20.184	7.36873425	2.4339E-06	1.00010018570801
20.199	7.3900929	2.4339E-06	1.00010018570801
20.214	7.41145155	2.4339E-06	1.00010018570801
20.229	7.4328102	2.4339E-06	1.00010018570801
20.244	7.45416885	2.4339E-06	1.00010018570801
20.259	7.4755275	2.4339E-06	1.00010018570801
20.274	7.49688615	2.4339E-06	1.00010018570801
20.289	7.5182448	2.4339E-06	1.00010018570801
20.304	7.53960345	2.4339E-06	1.00010018570801
20.319	7.5609621	2.4339E-06	1.00010018570801
20.334	7.58232075	2.4339E-06	1.00010018570801
20.349	7.6036794	2.4339E-06	1.00010018570801
20.364	7.62503805	2.4339E-06	1.00010018570801
20.379	7.6463967	2.4339E-06	1.00010018570801
20.394	7.66775535	2.4339E-06	1.00010018570801
20.409	7.689114	2.4339E-06	1.00010018570801
20.424	7.71047265	2.4339E-06	1.00010018570801
20.439	7.7318313	2.4339E-06	1.00010018570801
20.454	7.75318995	2.4339E-06	1.00010018570801
20.469	7.7745486	2.4339E-06	1.00010018570801
20.484	7.79590725	2.4339E-06	1.00010018570801
20.499	7.8172659	2.4339E-06	1.00010018570801
20.514	7.83862455	2.4339E-06	1.00010018570801
20.529	7.8599832	2.4339E-06	1.00010018570801
20.544	7.88134185	2.4339E-06	1.00010018570801
