"N","Time","avg(U (0))","avg(U (1))","avg(U (2))","avg(U (Magnitude))","avg(Volume)","avg(energy)","max(U (0))","max(U (1))","max(U (2))","max(U (Magnitude))","max(Volume)","max(energy)","med(U (0))","med(U (1))","med(U (2))","med(U (Magnitude))","med(Volume)","med(energy)","min(U (0))","min(U (1))","min(U (2))","min(U (Magnitude))","min(Volume)","min(energy)","q1(U (0))","q1(U (1))","q1(U (2))","q1(U (Magnitude))","q1(Volume)","q1(energy)","q3(U (0))","q3(U (1))","q3(U (2))","q3(U (Magnitude))","q3(Volume)","q3(energy)","std(U (0))","std(U (1))","std(U (2))","std(U (Magnitude))","std(Volume)","std(energy)","vtkValidPointMask"
1,15.564,1.9275e-05,-3.2403e-29,-3.0223e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.2403e-29,-3.0223e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.2403e-29,-3.0223e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.2403e-29,-3.0223e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.2403e-29,-3.0223e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.2403e-29,-3.0223e-09,1.9275e-05,0.00016045,2.4339e-06,0,0,0,0,0,0,1
1,15.579,1.9275e-05,-3.2223e-29,-3.1562e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.2223e-29,-3.1562e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.2223e-29,-3.1562e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.2223e-29,-3.1562e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.2223e-29,-3.1562e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.2223e-29,-3.1562e-09,1.9275e-05,0.00016045,2.4339e-06,0,0,0,0,0,0,1
1,15.594,1.9275e-05,-3.2128e-29,-3.2403e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.2128e-29,-3.2403e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.2128e-29,-3.2403e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.2128e-29,-3.2403e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.2128e-29,-3.2403e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.2128e-29,-3.2403e-09,1.9275e-05,0.00016045,2.4339e-06,0,0,0,0,0,0,1
1,15.609,1.9275e-05,-3.2099e-29,-3.269e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.2099e-29,-3.269e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.2099e-29,-3.269e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.2099e-29,-3.269e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.2099e-29,-3.269e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.2099e-29,-3.269e-09,1.9275e-05,0.00016045,2.4339e-06,0,0,0,0,0,0,1
1,15.624,1.9275e-05,-3.213e-29,-3.2329e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.213e-29,-3.2329e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.213e-29,-3.2329e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.213e-29,-3.2329e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.213e-29,-3.2329e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.213e-29,-3.2329e-09,1.9275e-05,0.00016045,2.4339e-06,0,0,0,0,0,0,1
1,15.639,1.9275e-05,-3.2244e-29,-3.1345e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.2244e-29,-3.1345e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.2244e-29,-3.1345e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.2244e-29,-3.1345e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.2244e-29,-3.1345e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.2244e-29,-3.1345e-09,1.9275e-05,0.00016045,2.4339e-06,0,0,0,0,0,0,1
1,15.654,1.9275e-05,-3.2417e-29,-2.9782e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.2417e-29,-2.9782e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.2417e-29,-2.9782e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.2417e-29,-2.9782e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.2417e-29,-2.9782e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.2417e-29,-2.9782e-09,1.9275e-05,0.00016045,2.4338e-06,0,0,0,0,0,0,1
1,15.669,1.9275e-05,-3.2661e-29,-2.7643e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.2661e-29,-2.7643e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.2661e-29,-2.7643e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.2661e-29,-2.7643e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.2661e-29,-2.7643e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.2661e-29,-2.7643e-09,1.9275e-05,0.00016045,2.4338e-06,0,0,0,0,0,0,1
1,15.684,1.9275e-05,-3.2972e-29,-2.4889e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.2972e-29,-2.4889e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.2972e-29,-2.4889e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.2972e-29,-2.4889e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.2972e-29,-2.4889e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.2972e-29,-2.4889e-09,1.9275e-05,0.00016045,2.4338e-06,0,0,0,0,0,0,1
1,15.699,1.9275e-05,-3.3337e-29,-2.1623e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.3337e-29,-2.1623e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.3337e-29,-2.1623e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.3337e-29,-2.1623e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.3337e-29,-2.1623e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.3337e-29,-2.1623e-09,1.9275e-05,0.00016045,2.4338e-06,0,0,0,0,0,0,1
1,15.714,1.9275e-05,-3.377e-29,-1.7965e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.377e-29,-1.7965e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.377e-29,-1.7965e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.377e-29,-1.7965e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.377e-29,-1.7965e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.377e-29,-1.7965e-09,1.9275e-05,0.00016045,2.4338e-06,0,0,0,0,0,0,1
1,15.729,1.9275e-05,-3.4204e-29,-1.4036e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.4204e-29,-1.4036e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.4204e-29,-1.4036e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.4204e-29,-1.4036e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.4204e-29,-1.4036e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.4204e-29,-1.4036e-09,1.9275e-05,0.00016045,2.4338e-06,0,0,0,0,0,0,1
1,15.744,1.9275e-05,-3.4671e-29,-9.9444e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.4671e-29,-9.9444e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.4671e-29,-9.9444e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.4671e-29,-9.9444e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.4671e-29,-9.9444e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.4671e-29,-9.9444e-10,1.9275e-05,0.00016045,2.4338e-06,0,0,0,0,0,0,1
1,15.759,1.9275e-05,-3.5191e-29,-5.7418e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.5191e-29,-5.7418e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.5191e-29,-5.7418e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.5191e-29,-5.7418e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.5191e-29,-5.7418e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.5191e-29,-5.7418e-10,1.9275e-05,0.00016045,2.4338e-06,0,0,0,0,0,0,1
1,15.774,1.9275e-05,-3.5671e-29,-1.5435e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.5671e-29,-1.5435e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.5671e-29,-1.5435e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.5671e-29,-1.5435e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.5671e-29,-1.5435e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.5671e-29,-1.5435e-10,1.9275e-05,0.00016045,2.4338e-06,0,0,0,0,0,0,1
1,15.789,1.9275e-05,-3.6126e-29,2.5458e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.6126e-29,2.5458e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.6126e-29,2.5458e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.6126e-29,2.5458e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.6126e-29,2.5458e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.6126e-29,2.5458e-10,1.9275e-05,0.00016045,2.4338e-06,0,0,0,0,0,0,1
1,15.804,1.9275e-05,-3.6592e-29,6.5814e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.6592e-29,6.5814e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.6592e-29,6.5814e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.6592e-29,6.5814e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.6592e-29,6.5814e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.6592e-29,6.5814e-10,1.9275e-05,0.00016045,2.4338e-06,0,0,0,0,0,0,1
1,15.819,1.9275e-05,-3.7055e-29,1.0583e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.7055e-29,1.0583e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.7055e-29,1.0583e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.7055e-29,1.0583e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.7055e-29,1.0583e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.7055e-29,1.0583e-09,1.9275e-05,0.00016045,2.4338e-06,0,0,0,0,0,0,1
1,15.834,1.9275e-05,-3.7492e-29,1.4459e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.7492e-29,1.4459e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.7492e-29,1.4459e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.7492e-29,1.4459e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.7492e-29,1.4459e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.7492e-29,1.4459e-09,1.9275e-05,0.00016045,2.4338e-06,0,0,0,0,0,0,1
1,15.849,1.9275e-05,-3.79e-29,1.8091e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.79e-29,1.8091e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.79e-29,1.8091e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.79e-29,1.8091e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.79e-29,1.8091e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.79e-29,1.8091e-09,1.9275e-05,0.00016045,2.4338e-06,0,0,0,0,0,0,1
1,15.864,1.9275e-05,-3.8267e-29,2.1393e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.8267e-29,2.1393e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.8267e-29,2.1393e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.8267e-29,2.1393e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.8267e-29,2.1393e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.8267e-29,2.1393e-09,1.9275e-05,0.00016045,2.4339e-06,0,0,0,0,0,0,1
1,15.879,1.9275e-05,-3.861e-29,2.4347e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.861e-29,2.4347e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.861e-29,2.4347e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.861e-29,2.4347e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.861e-29,2.4347e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.861e-29,2.4347e-09,1.9275e-05,0.00016045,2.4339e-06,0,0,0,0,0,0,1
1,15.894,1.9275e-05,-3.8918e-29,2.6897e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.8918e-29,2.6897e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.8918e-29,2.6897e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.8918e-29,2.6897e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.8918e-29,2.6897e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.8918e-29,2.6897e-09,1.9275e-05,0.00016045,2.4339e-06,0,0,0,0,0,0,1
1,15.909,1.9275e-05,-3.9147e-29,2.8911e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.9147e-29,2.8911e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.9147e-29,2.8911e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.9147e-29,2.8911e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.9147e-29,2.8911e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.9147e-29,2.8911e-09,1.9275e-05,0.00016045,2.4339e-06,0,0,0,0,0,0,1
1,15.924,1.9275e-05,-3.9297e-29,3.0401e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.9297e-29,3.0401e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.9297e-29,3.0401e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.9297e-29,3.0401e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.9297e-29,3.0401e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.9297e-29,3.0401e-09,1.9275e-05,0.00016045,2.4339e-06,0,0,0,0,0,0,1
1,15.939,1.9275e-05,-3.9372e-29,3.1399e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.9372e-29,3.1399e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.9372e-29,3.1399e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.9372e-29,3.1399e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.9372e-29,3.1399e-09,1.9275e-05,0.00016045,2.4339e-06,1.9275e-05,-3.9372e-29,3.1399e-09,1.9275e-05,0.00016045,2.4339e-06,0,0,0,0,0,0,1
1,15.954,1.9275e-05,-3.9404e-29,3.1901e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.9404e-29,3.1901e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.9404e-29,3.1901e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.9404e-29,3.1901e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.9404e-29,3.1901e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.9404e-29,3.1901e-09,1.9275e-05,0.00016045,2.4338e-06,0,0,0,0,0,0,1
1,15.969,1.9275e-05,-3.9362e-29,3.1798e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.9362e-29,3.1798e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.9362e-29,3.1798e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.9362e-29,3.1798e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.9362e-29,3.1798e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.9362e-29,3.1798e-09,1.9275e-05,0.00016045,2.4338e-06,0,0,0,0,0,0,1
1,15.984,1.9275e-05,-3.9245e-29,3.1064e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.9245e-29,3.1064e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.9245e-29,3.1064e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.9245e-29,3.1064e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.9245e-29,3.1064e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.9245e-29,3.1064e-09,1.9275e-05,0.00016045,2.4338e-06,0,0,0,0,0,0,1
1,15.999,1.9275e-05,-3.9081e-29,2.9745e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.9081e-29,2.9745e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.9081e-29,2.9745e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.9081e-29,2.9745e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.9081e-29,2.9745e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.9081e-29,2.9745e-09,1.9275e-05,0.00016045,2.4338e-06,0,0,0,0,0,0,1
1,16.014,1.9275e-05,-3.8883e-29,2.7882e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.8883e-29,2.7882e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.8883e-29,2.7882e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.8883e-29,2.7882e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.8883e-29,2.7882e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.8883e-29,2.7882e-09,1.9275e-05,0.00016045,2.4338e-06,0,0,0,0,0,0,1
1,16.029,1.9275e-05,-3.8636e-29,2.541e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.8636e-29,2.541e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.8636e-29,2.541e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.8636e-29,2.541e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.8636e-29,2.541e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.8636e-29,2.541e-09,1.9275e-05,0.00016045,2.4338e-06,0,0,0,0,0,0,1
1,16.044,1.9275e-05,-3.8334e-29,2.2381e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.8334e-29,2.2381e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.8334e-29,2.2381e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.8334e-29,2.2381e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.8334e-29,2.2381e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.8334e-29,2.2381e-09,1.9275e-05,0.00016045,2.4338e-06,0,0,0,0,0,0,1
1,16.059,1.9275e-05,-3.797e-29,1.8924e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.797e-29,1.8924e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.797e-29,1.8924e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.797e-29,1.8924e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.797e-29,1.8924e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.797e-29,1.8924e-09,1.9275e-05,0.00016045,2.4338e-06,0,0,0,0,0,0,1
1,16.074,1.9275e-05,-3.762e-29,1.5142e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.762e-29,1.5142e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.762e-29,1.5142e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.762e-29,1.5142e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.762e-29,1.5142e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.762e-29,1.5142e-09,1.9275e-05,0.00016045,2.4338e-06,0,0,0,0,0,0,1
1,16.089,1.9275e-05,-3.7249e-29,1.1171e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.7249e-29,1.1171e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.7249e-29,1.1171e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.7249e-29,1.1171e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.7249e-29,1.1171e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.7249e-29,1.1171e-09,1.9275e-05,0.00016045,2.4338e-06,0,0,0,0,0,0,1
1,16.104,1.9275e-05,-3.6838e-29,7.0715e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.6838e-29,7.0715e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.6838e-29,7.0715e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.6838e-29,7.0715e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.6838e-29,7.0715e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.6838e-29,7.0715e-10,1.9275e-05,0.00016045,2.4338e-06,0,0,0,0,0,0,1
1,16.119,1.9275e-05,-3.6363e-29,2.9235e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.6363e-29,2.9235e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.6363e-29,2.9235e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.6363e-29,2.9235e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.6363e-29,2.9235e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.6363e-29,2.9235e-10,1.9275e-05,0.00016045,2.4338e-06,0,0,0,0,0,0,1
1,16.134,1.9275e-05,-3.5906e-29,-1.1443e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.5906e-29,-1.1443e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.5906e-29,-1.1443e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.5906e-29,-1.1443e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.5906e-29,-1.1443e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.5906e-29,-1.1443e-10,1.9275e-05,0.00016045,2.4338e-06,0,0,0,0,0,0,1
1,16.149,1.9275e-05,-3.5423e-29,-5.1155e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.5423e-29,-5.1155e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.5423e-29,-5.1155e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.5423e-29,-5.1155e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.5423e-29,-5.1155e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.5423e-29,-5.1155e-10,1.9275e-05,0.00016045,2.4338e-06,0,0,0,0,0,0,1
1,16.164,1.9275e-05,-3.4958e-29,-9.0646e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.4958e-29,-9.0646e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.4958e-29,-9.0646e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.4958e-29,-9.0646e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.4958e-29,-9.0646e-10,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.4958e-29,-9.0646e-10,1.9275e-05,0.00016045,2.4338e-06,0,0,0,0,0,0,1
1,16.179,1.9275e-05,-3.4532e-29,-1.2937e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.4532e-29,-1.2937e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.4532e-29,-1.2937e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.4532e-29,-1.2937e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.4532e-29,-1.2937e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.4532e-29,-1.2937e-09,1.9275e-05,0.00016045,2.4338e-06,0,0,0,0,0,0,1
1,16.194,1.9275e-05,-3.4083e-29,-1.6611e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.4083e-29,-1.6611e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.4083e-29,-1.6611e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.4083e-29,-1.6611e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.4083e-29,-1.6611e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.4083e-29,-1.6611e-09,1.9275e-05,0.00016045,2.4338e-06,0,0,0,0,0,0,1
1,16.209,1.9275e-05,-3.3607e-29,-1.9989e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.3607e-29,-1.9989e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.3607e-29,-1.9989e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.3607e-29,-1.9989e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.3607e-29,-1.9989e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-3.3607e-29,-1.9989e-09,1.9275e-05,0.00016045,2.4338e-06,0,0,0,0,0,0,1
