t	tSc	enstrophy	ensScaled
31.698	2.41352745	0.0009859	0.999667538992979
31.713	2.4348861	0.00098572	0.999485025394218
31.728	2.45624475	0.00098563	0.999393768594837
31.743	2.4776034	0.00098564	0.999403908239213
31.758	2.49896205	0.0009857	0.999464746105466
31.773	2.5203207	0.00098575	0.999515444327344
31.788	2.54167935	0.00098579	0.999556002904847
31.803	2.563038	0.00098584	0.999606701126725
31.818	2.58439665	0.00098592	0.99968781828173
31.833	2.6057553	0.00098603	0.999799354369862
31.848	2.62711395	0.00098616	0.999931169746745
31.863	2.6484726	0.00098628	1.00005284547925
31.878	2.66983125	0.0009864	1.00017452121176
31.893	2.6911899	0.0009865	1.00027591765552
31.908	2.71254855	0.0009866	1.00037731409927
31.923	2.7339072	0.00098672	1.00049898983178
31.938	2.75526585	0.00098685	1.00063080520866
31.953	2.7766245	0.00098693	1.00071192236367
31.968	2.79798315	0.00098694	1.00072206200804
31.983	2.8193418	0.00098686	1.00064094485304
31.998	2.84070045	0.0009867	1.00047871054303
32.013	2.8620591	0.00098649	1.00026577801114
32.028	2.88341775	0.00098623	1.00000214725737
32.043	2.9047764	0.00098599	0.999758795792359
32.058	2.92613505	0.00098578	0.999545863260471
32.073	2.9474937	0.00098565	0.999414047883588
32.088	2.96885235	0.00098563	0.999393768594837
32.103	2.990211	0.00098567	0.999434327172339
32.118	3.01156965	0.00098572	0.999485025394218
32.133	3.0329283	0.00098576	0.99952558397172
32.148	3.05428695	0.0009858	0.999566142549223
32.163	3.0756456	0.00098586	0.999626980415476
32.178	3.09700425	0.00098596	0.999728376859232
32.193	3.1183629	0.00098608	0.99985005259174
32.208	3.13972155	0.0009862	0.999971728324248
32.223	3.1610802	0.00098632	1.00009340405676
32.238	3.18243885	0.00098642	1.00019480050051
32.253	3.2037975	0.00098652	1.00029619694427
32.268	3.22515615	0.00098664	1.00041787267678
32.283	3.2465148	0.00098677	1.00054968805366
32.298	3.26787345	0.00098687	1.00065108449741
32.313	3.2892321	0.00098692	1.00070178271929
32.328	3.31059075	0.00098687	1.00065108449741
32.343	3.3319494	0.00098674	1.00051926912053
32.358	3.35330805	0.00098655	1.00032661587739
32.373	3.3746667	0.00098631	1.00008326441238
32.388	3.39602535	0.00098606	0.999829773302989
32.403	3.417384	0.00098584	0.999606701126725
32.418	3.43874265	0.00098568	0.999444466816715
32.433	3.4601013	0.00098563	0.999393768594837
32.448	3.48145995	0.00098565	0.999414047883588
32.463	3.5028186	0.00098571	0.999474885749842
32.478	3.52417725	0.00098576	0.99952558397172
32.493	3.5455359	0.0009858	0.999566142549223
32.508	3.56689455	0.00098586	0.999626980415476
32.523	3.5882532	0.00098595	0.999718237214857
32.538	3.60961185	0.00098607	0.999839912947364
32.553	3.6309705	0.0009862	0.999971728324248
32.568	3.65232915	0.00098632	1.00009340405676
32.583	3.6736878	0.00098642	1.00019480050051
32.598	3.69504645	0.00098652	1.00029619694427
32.613	3.7164051	0.00098663	1.0004077330324
32.628	3.73776375	0.00098676	1.00053954840928
32.643	3.7591224	0.00098688	1.00066122414179
32.658	3.78048105	0.00098695	1.00073220165242
32.673	3.8018397	0.00098693	1.00071192236367
32.688	3.82319835	0.00098682	1.00060038627554
32.703	3.844557	0.00098665	1.00042801232115
32.718	3.86591565000001	0.00098642	1.00019480050051
32.733	3.8872743	0.00098617	0.999941309391121
32.748	3.90863295	0.00098593	0.999697957926106
32.763	3.9299916	0.00098574	0.999505304682969
32.778	3.95135025	0.00098564	0.999403908239213
32.793	3.9727089	0.00098563	0.999393768594837
32.808	3.99406755	0.00098568	0.999444466816715
32.823	4.0154262	0.00098573	0.999495165038593
32.838	4.03678485	0.00098577	0.999535723616096
32.853	4.0581435	0.00098581	0.999576282193598
32.868	4.07950215	0.00098588	0.999647259704227
32.883	4.1008608	0.00098599	0.999758795792359
32.898	4.12221945	0.00098612	0.999890611169243
32.913	4.1435781	0.00098624	1.00001228690175
32.928	4.16493675	0.00098635	1.00012382298988
32.943	4.1862954	0.00098645	1.00022521943364
32.958	4.20765405	0.00098655	1.00032661587739
32.973	4.2290127	0.00098667	1.0004482916099
32.988	4.25037135	0.0009868	1.00058010698679
33.003	4.27173	0.00098689	1.00067136378617
33.018	4.29308865	0.00098691	1.00069164307492
33.033	4.3144473	0.00098684	1.00062066556429
33.048	4.33580595	0.0009867	1.00047871054303
33.063	4.3571646	0.00098649	1.00026577801114
33.078	4.37852325	0.00098624	1.00001228690175
33.093	4.39988190000001	0.000986	0.999768935436735
33.108	4.42124055	0.00098579	0.999556002904847
33.123	4.4425992	0.00098566	0.999424187527964
33.138	4.46395785	0.00098563	0.999393768594837
33.153	4.4853165	0.00098567	0.999434327172339
33.168	4.50667515	0.00098573	0.999495165038593
33.183	4.5280338	0.00098577	0.999535723616096
33.198	4.54939245	0.00098582	0.999586421837974
33.213	4.5707511	0.00098588	0.999647259704227
33.228	4.59210975	0.00098598	0.999748656147984
33.243	4.6134684	0.0009861	0.999870331880491
33.258	4.63482705	0.00098623	1.00000214725737
33.273	4.6561857	0.00098634	1.00011368334551
33.288	4.67754435	0.00098645	1.00022521943364
33.303	4.698903	0.00098655	1.00032661587739
33.318	4.72026165	0.00098666	1.00043815196553
33.333	4.7416203	0.00098679	1.00056996734241
33.348	4.76297895	0.0009869	1.00068150343054
33.363	4.7843376	0.00098695	1.00073220165242
33.378	4.80569625	0.00098691	1.00069164307492
33.393	4.8270549	0.00098679	1.00056996734241
33.408	4.84841355	0.0009866	1.00037731409927
33.423	4.8697722	0.00098636	1.00013396263426
33.438	4.89113085	0.0009861	0.999870331880491
33.453	4.9124895	0.00098587	0.999637120059852
33.468	4.93384815	0.0009857	0.999464746105466
33.483	4.9552068	0.00098563	0.999393768594837
33.498	4.97656545	0.00098564	0.999403908239213
33.513	4.9979241	0.00098569	0.999454606461091
33.528	5.01928275	0.00098574	0.999505304682969
33.543	5.0406414	0.00098578	0.999545863260471
33.558	5.06200005	0.00098583	0.999596561482349
33.573	5.0833587	0.00098591	0.999677678637354
33.588	5.10471735	0.00098602	0.999789214725486
33.603	5.126076	0.00098615	0.999921030102369
33.618	5.14743465	0.00098627	1.00004270583488
33.633	5.1687933	0.00098637	1.00014410227863
33.648	5.19015195000001	0.00098647	1.00024549872239
33.663	5.2115106	0.00098658	1.00035703481052
33.678	5.23286925	0.0009867	1.00047871054303
33.693	5.2542279	0.00098683	1.00061052591991
33.708	5.27558655	0.00098691	1.00069164307492
33.723	5.2969452	0.0009869	1.00068150343054
33.738	5.31830385	0.00098681	1.00059024663116
33.753	5.3396625	0.00098665	1.00042801232115
33.768	5.36102115	0.00098643	1.00020494014489
33.783	5.3823798	0.00098618	0.999951449035496
33.798	5.40373845	0.00098594	0.999708097570481
33.813	5.4250971	0.00098575	0.999515444327344
33.828	5.44645575	0.00098564	0.999403908239213
33.843	5.46781440000001	0.00098563	0.999393768594837
33.858	5.48917305	0.00098568	0.999444466816715
33.873	5.5105317	0.00098574	0.999505304682969
33.888	5.53189035	0.00098578	0.999545863260471
33.903	5.553249	0.00098583	0.999596561482349
33.918	5.57460765	0.0009859	0.999667538992979
33.933	5.5959663	0.00098601	0.999779075081111
33.948	5.61732495	0.00098614	0.999910890457994
33.963	5.6386836	0.00098626	1.0000325661905
33.978	5.66004225	0.00098637	1.00014410227863
33.993	5.6814009	0.00098647	1.00024549872239
34.008	5.70275955	0.00098658	1.00035703481052
34.023	5.72411820000001	0.0009867	1.00047871054303
34.038	5.74547685	0.00098682	1.00060038627554
34.053	5.7668355	0.00098692	1.00070178271929
34.068	5.78819415	0.00098695	1.00073220165242
34.083	5.8095528	0.00098689	1.00067136378617
34.098	5.83091145	0.00098674	1.00051926912053
34.113	5.8522701	0.00098654	1.00031647623302
34.128	5.87362875	0.00098629	1.00006298512363
34.143	5.8949874	0.00098604	0.999809494014238
34.158	5.91634605	0.00098582	0.999586421837974
34.173	5.9377047	0.00098567	0.999434327172339
34.188	5.95906335	0.00098563	0.999393768594837
34.203	5.980422	0.00098566	0.999424187527964
34.218	6.00178065000001	0.00098571	0.999474885749842
34.233	6.0231393	0.00098575	0.999515444327344
34.248	6.04449795	0.00098579	0.999556002904847
34.263	6.0658566	0.00098585	0.999616840771101
34.278	6.08721525	0.00098594	0.999708097570481
34.293	6.1085739	0.00098606	0.999829773302989
34.308	6.12993255	0.00098618	0.999951449035496
34.323	6.1512912	0.0009863	1.000073124768
34.338	6.17264985	0.0009864	1.00017452121176
34.353	6.1940085	0.0009865	1.00027591765552
34.368	6.21536715	0.00098661	1.00038745374365
34.383	6.2367258	0.00098674	1.00051926912053
34.398	6.25808445	0.00098685	1.00063080520866
34.413	6.2794431	0.00098691	1.00069164307492
34.428	6.30080175	0.00098689	1.00067136378617
34.443	6.3221604	0.00098678	1.00055982769803
34.458	6.34351905	0.0009866	1.00037731409927
34.473	6.3648777	0.00098636	1.00013396263426
34.488	6.38623635	0.00098611	0.999880471524867
34.503	6.407595	0.00098589	0.999657399348603
34.518	6.42895365	0.00098571	0.999474885749842
34.533	6.4503123	0.00098563	0.999393768594837
34.548	6.47167095	0.00098564	0.999403908239213
34.563	6.4930296	0.0009857	0.999464746105466
34.578	6.51438825	0.00098575	0.999515444327344
34.593	6.53574690000001	0.00098579	0.999556002904847
34.608	6.55710555	0.00098584	0.999606701126725
34.623	6.5784642	0.00098592	0.99968781828173
34.638	6.59982285	0.00098604	0.999809494014238
34.653	6.6211815	0.00098617	0.999941309391121
34.668	6.64254015	0.00098629	1.00006298512363
34.683	6.6638988	0.0009864	1.00017452121176
34.698	6.68525745	0.0009865	1.00027591765552
34.713	6.7066161	0.00098661	1.00038745374365
34.728	6.72797475	0.00098673	1.00050912947616
34.743	6.7493334	0.00098685	1.00063080520866
34.758	6.77069205	0.00098694	1.00072206200804
34.773	6.7920507	0.00098694	1.00072206200804
34.788	6.81340935	0.00098685	1.00063080520866
34.803	6.834768	0.00098669	1.00046857089865
34.818	6.85612665	0.00098647	1.00024549872239
34.833	6.8774853	0.00098622	0.999992007612999
34.848	6.89884395	0.00098598	0.999748656147984
34.863	6.9202026	0.00098577	0.999535723616096
34.878	6.94156125	0.00098565	0.999414047883588
34.893	6.9629199	0.00098563	0.999393768594837
34.908	6.98427855	0.00098567	0.999434327172339
34.923	7.0056372	0.00098572	0.999485025394218
34.938	7.02699585	0.00098576	0.99952558397172
34.953	7.0483545	0.0009858	0.999566142549223
34.968	7.06971315000001	0.00098586	0.999626980415476
34.983	7.0910718	0.00098597	0.999738516503608
34.998	7.11243045	0.00098609	0.999860192236116
35.013	7.1337891	0.00098621	0.999981867968623
35.028	7.15514775	0.00098632	1.00009340405676
35.043	7.1765064	0.00098642	1.00019480050051
35.058	7.19786505	0.00098653	1.00030633658864
35.073	7.2192237	0.00098664	1.00041787267678
35.088	7.24058235	0.00098677	1.00054968805366
35.103	7.261941	0.00098688	1.00066122414179
35.118	7.28329965	0.00098692	1.00070178271929
35.133	7.3046583	0.00098687	1.00065108449741
35.148	7.32601695000001	0.00098674	1.00051926912053
35.163	7.3473756	0.00098654	1.00031647623302
35.178	7.36873425	0.0009863	1.000073124768
35.193	7.3900929	0.00098605	0.999819633658613
35.208	7.41145155	0.00098583	0.999596561482349
35.223	7.4328102	0.00098568	0.999444466816715
35.238	7.45416885	0.00098563	0.999393768594837
35.253	7.4755275	0.00098565	0.999414047883588
35.268	7.49688615	0.00098571	0.999474885749842
35.283	7.5182448	0.00098576	0.99952558397172
35.298	7.53960345	0.0009858	0.999566142549223
35.313	7.5609621	0.00098586	0.999626980415476
35.328	7.58232075	0.00098595	0.999718237214857
35.343	7.60367940000001	0.00098607	0.999839912947364
35.358	7.62503805	0.0009862	0.999971728324248
35.373	7.6463967	0.00098632	1.00009340405676
35.388	7.66775535	0.00098643	1.00020494014489
35.403	7.689114	0.00098653	1.00030633658864
35.418	7.71047265	0.00098664	1.00041787267678
35.433	7.7318313	0.00098676	1.00053954840928
35.448	7.75318995	0.00098688	1.00066122414179
35.463	7.7745486	0.00098695	1.00073220165242
35.478	7.79590725	0.00098693	1.00071192236367
35.493	7.8172659	0.00098682	1.00060038627554
35.508	7.83862455	0.00098664	1.00041787267678
35.523	7.85998320000001	0.00098641	1.00018466085614
35.538	7.88134185	0.00098615	0.999921030102369
35.553	7.9027005	0.00098592	0.99968781828173
35.568	7.92405915	0.00098573	0.999495165038593
35.583	7.9454178	0.00098563	0.999393768594837
35.598	7.96677645	0.00098563	0.999393768594837
35.613	7.9881351	0.00098568	0.999444466816715
35.628	8.00949375	0.00098573	0.999495165038593
35.643	8.0308524	0.00098577	0.999535723616096
35.658	8.05221105	0.00098582	0.999586421837974
35.673	8.0735697	0.00098589	0.999657399348603
35.688	8.09492835	0.000986	0.999768935436735
35.703	8.11628700000001	0.00098612	0.999890611169243
35.718	8.13764565000001	0.00098624	1.00001228690175
35.733	8.1590043	0.00098635	1.00012382298988
35.748	8.18036295	0.00098645	1.00022521943364
35.763	8.2017216	0.00098656	1.00033675552177
35.778	8.22308025	0.00098668	1.00045843125428
35.793	8.2444389	0.0009868	1.00058010698679
35.808	8.26579755	0.0009869	1.00068150343054
35.823	8.2871562	0.00098691	1.00069164307492
35.838	8.30851485	0.00098684	1.00062066556429
35.853	8.3298735	0.00098669	1.00046857089865
35.868	8.35123215	0.00098648	1.00025563836677
35.883	8.3725908	0.00098623	1.00000214725737
35.898	8.39394945	0.00098599	0.999758795792359
35.913	8.4153081	0.00098578	0.999545863260471
35.928	8.43666675	0.00098565	0.999414047883588
35.943	8.4580254	0.00098563	0.999393768594837
35.958	8.47938405	0.00098567	0.999434327172339
35.973	8.5007427	0.00098573	0.999495165038593
35.988	8.52210135	0.00098577	0.999535723616096
36.003	8.54346	0.00098582	0.999586421837974
36.018	8.56481865	0.00098588	0.999647259704227
36.033	8.5861773	0.00098598	0.999748656147984
36.048	8.60753595	0.00098611	0.999880471524867
36.063	8.6288946	0.00098623	1.00000214725737
36.078	8.65025325	0.00098635	1.00012382298988
36.093	8.67161190000001	0.00098645	1.00022521943364
36.108	8.69297055	0.00098656	1.00033675552177
36.123	8.7143292	0.00098667	1.0004482916099
36.138	8.73568785	0.0009868	1.00058010698679
36.153	8.7570465	0.0009869	1.00068150343054
36.168	8.77840515	0.00098695	1.00073220165242
36.183	8.7997638	0.00098691	1.00069164307492
36.198	8.82112245	0.00098678	1.00055982769803
36.213	8.8424811	0.00098659	1.0003671744549
36.228	8.86383975	0.00098634	1.00011368334551
36.243	8.8851984	0.00098609	0.999860192236116
36.258	8.90655705	0.00098586	0.999626980415476
36.273	8.92791570000001	0.0009857	0.999464746105466
36.288	8.94927435	0.00098563	0.999393768594837
36.303	8.970633	0.00098564	0.999403908239213
36.318	8.99199165	0.0009857	0.999464746105466
36.333	9.0133503	0.00098575	0.999515444327344
36.348	9.03470895	0.00098578	0.999545863260471
36.363	9.0560676	0.00098583	0.999596561482349
36.378	9.07742625	0.00098591	0.999677678637354
36.393	9.0987849	0.00098603	0.999799354369862
36.408	9.12014355	0.00098615	0.999921030102369
36.423	9.1415022	0.00098627	1.00004270583488
36.438	9.16286085	0.00098638	1.00015424192301
36.453	9.1842195	0.00098648	1.00025563836677
36.468	9.20557815	0.00098659	1.0003671744549
36.483	9.2269368	0.00098671	1.0004888501874
36.498	9.24829545	0.00098683	1.00061052591991
36.513	9.2696541	0.00098691	1.00069164307492
36.528	9.29101275	0.0009869	1.00068150343054
36.543	9.3123714	0.00098681	1.00059024663116
36.558	9.33373005	0.00098664	1.00041787267678
36.573	9.3550887	0.00098642	1.00019480050051
36.588	9.37644735	0.00098616	0.999931169746745
36.603	9.397806	0.00098593	0.999697957926106
36.618	9.41916465	0.00098574	0.999505304682969
36.633	9.4405233	0.00098564	0.999403908239213
36.648	9.46188195	0.00098563	0.999393768594837
36.663	9.4832406	0.00098569	0.999454606461091
36.678	9.50459925	0.00098574	0.999505304682969
36.693	9.5259579	0.00098579	0.999556002904847
36.708	9.54731655	0.00098583	0.999596561482349
36.723	9.5686752	0.0009859	0.999667538992979
36.738	9.59003385	0.00098601	0.999779075081111
36.753	9.6113925	0.00098614	0.999910890457994
36.768	9.63275115	0.00098626	1.0000325661905
36.783	9.6541098	0.00098638	1.00015424192301
36.798	9.67546845	0.00098648	1.00025563836677
36.813	9.6968271	0.00098658	1.00035703481052
36.828	9.71818575	0.0009867	1.00047871054303
36.843	9.73954440000001	0.00098683	1.00061052591991
36.858	9.76090305	0.00098692	1.00070178271929
36.873	9.7822617	0.00098695	1.00073220165242
36.888	9.80362035	0.00098688	1.00066122414179
36.903	9.824979	0.00098673	1.00050912947616
36.918	9.84633765	0.00098652	1.00029619694427
36.933	9.8676963	0.00098628	1.00005284547925
36.948	9.88905495	0.00098603	0.999799354369862
36.963	9.9104136	0.00098581	0.999576282193598
36.978	9.93177225	0.00098567	0.999434327172339
36.993	9.9531309	0.00098563	0.999393768594837
37.008	9.97448955000001	0.00098566	0.999424187527964
37.023	9.9958482	0.00098571	0.999474885749842
37.038	10.01720685	0.00098575	0.999515444327344
37.053	10.0385655	0.00098579	0.999556002904847
37.068	10.05992415	0.00098585	0.999616840771101
37.083	10.0812828	0.00098594	0.999708097570481
37.098	10.10264145	0.00098606	0.999829773302989
37.113	10.1240001	0.00098618	0.999951449035496
37.128	10.14535875	0.0009863	1.000073124768
37.143	10.1667174	0.0009864	1.00017452121176
37.158	10.18807605	0.0009865	1.00027591765552
37.173	10.2094347	0.00098662	1.00039759338802
37.188	10.23079335	0.00098674	1.00051926912053
37.203	10.252152	0.00098686	1.00064094485304
37.218	10.27351065	0.00098691	1.00069164307492
37.233	10.2948693	0.00098689	1.00067136378617
37.248	10.31622795	0.00098677	1.00054968805366
37.263	10.3375866	0.00098659	1.0003671744549
37.278	10.35894525	0.00098635	1.00012382298988
37.293	10.3803039	0.0009861	0.999870331880491
37.308	10.40166255	0.00098587	0.999637120059852
37.323	10.4230212	0.0009857	0.999464746105466
37.338	10.44437985	0.00098563	0.999393768594837
37.353	10.4657385	0.00098564	0.999403908239213
37.368	10.48709715	0.0009857	0.999464746105466
37.383	10.5084558	0.00098576	0.99952558397172
37.398	10.52981445	0.0009858	0.999566142549223
37.413	10.5511731	0.00098585	0.999616840771101
37.428	10.57253175	0.00098593	0.999697957926106
37.443	10.5938904	0.00098605	0.999819633658613
37.458	10.61524905	0.00098618	0.999951449035496
37.473	10.6366077	0.0009863	1.000073124768
37.488	10.65796635	0.0009864	1.00017452121176
37.503	10.679325	0.00098651	1.00028605729989
37.518	10.70068365	0.00098661	1.00038745374365
37.533	10.7220423	0.00098674	1.00051926912053
37.548	10.74340095	0.00098686	1.00064094485304
37.563	10.7647596	0.00098694	1.00072206200804
37.578	10.78611825	0.00098694	1.00072206200804
37.593	10.8074769	0.00098685	1.00063080520866
37.608	10.82883555	0.00098668	1.00045843125428
37.623	10.8501942	0.00098646	1.00023535907801
37.638	10.87155285	0.00098621	0.999981867968623
37.653	10.8929115	0.00098597	0.999738516503608
37.668	10.91427015	0.00098576	0.99952558397172
37.683	10.9356288	0.00098564	0.999403908239213
37.698	10.95698745	0.00098563	0.999393768594837
37.713	10.9783461	0.00098567	0.999434327172339
37.728	10.99970475	0.00098573	0.999495165038593
37.743	11.0210634	0.00098576	0.99952558397172
37.758	11.04242205	0.0009858	0.999566142549223
37.773	11.0637807	0.00098587	0.999637120059852
37.788	11.08513935	0.00098597	0.999738516503608
37.803	11.106498	0.0009861	0.999870331880491
37.818	11.12785665	0.00098622	0.999992007612999
37.833	11.1492153	0.00098633	1.00010354370113
37.848	11.17057395	0.00098643	1.00020494014489
37.863	11.1919326	0.00098653	1.00030633658864
37.878	11.21329125	0.00098665	1.00042801232115
37.893	11.2346499	0.00098678	1.00055982769803
37.908	11.25600855	0.00098688	1.00066122414179
37.923	11.2773672	0.00098692	1.00070178271929
37.938	11.29872585	0.00098686	1.00064094485304
37.953	11.3200845	0.00098673	1.00050912947616
37.968	11.34144315	0.00098653	1.00030633658864
37.983	11.3628018	0.00098629	1.00006298512363
37.998	11.38416045	0.00098604	0.999809494014238
38.013	11.4055191	0.00098582	0.999586421837974
38.028	11.42687775	0.00098567	0.999434327172339
38.043	11.4482364	0.00098563	0.999393768594837
38.058	11.46959505	0.00098566	0.999424187527964
38.073	11.4909537	0.00098572	0.999485025394218
38.088	11.51231235	0.00098577	0.999535723616096
38.103	11.533671	0.00098581	0.999576282193598
38.118	11.55502965	0.00098586	0.999626980415476
38.133	11.5763883	0.00098596	0.999728376859232
38.148	11.59774695	0.00098608	0.99985005259174
38.163	11.6191056	0.00098621	0.999981867968623
38.178	11.64046425	0.00098633	1.00010354370113
38.193	11.6618229	0.00098643	1.00020494014489
38.208	11.68318155	0.00098653	1.00030633658864
38.223	11.7045402	0.00098664	1.00041787267678
38.238	11.72589885	0.00098677	1.00054968805366
38.253	11.7472575	0.00098689	1.00067136378617
38.268	11.76861615	0.00098695	1.00073220165242
38.283	11.7899748	0.00098692	1.00070178271929
38.298	11.81133345	0.00098681	1.00059024663116
38.313	11.8326921	0.00098663	1.0004077330324
38.328	11.85405075	0.0009864	1.00017452121176
38.343	11.8754094	0.00098614	0.999910890457994
38.358	11.89676805	0.00098591	0.999677678637354
38.373	11.9181267	0.00098572	0.999485025394218
38.388	11.93948535	0.00098563	0.999393768594837
38.403	11.960844	0.00098563	0.999393768594837
38.418	11.98220265	0.00098569	0.999454606461091
38.433	12.0035613	0.00098574	0.999505304682969
38.448	12.02491995	0.00098577	0.999535723616096
38.463	12.0462786	0.00098582	0.999586421837974
38.478	12.06763725	0.00098589	0.999657399348603
38.493	12.0889959	0.000986	0.999768935436735
38.508	12.11035455	0.00098613	0.999900750813618
38.523	12.1317132	0.00098625	1.00002242654613
38.538	12.15307185	0.00098636	1.00013396263426
38.553	12.1744305	0.00098646	1.00023535907801
38.568	12.19578915	0.00098656	1.00033675552177
38.583	12.2171478	0.00098668	1.00045843125428
38.598	12.23850645	0.00098681	1.00059024663116
38.613	12.2598651	0.0009869	1.00068150343054
38.628	12.28122375	0.00098691	1.00069164307492
38.643	12.3025824	0.00098683	1.00061052591991
38.658	12.32394105	0.00098668	1.00045843125428
38.673	12.3452997	0.00098647	1.00024549872239
38.688	12.36665835	0.00098622	0.999992007612999
38.703	12.388017	0.00098598	0.999748656147984
38.718	12.40937565	0.00098577	0.999535723616096
38.733	12.4307343	0.00098565	0.999414047883588
38.748	12.45209295	0.00098563	0.999393768594837
38.763	12.4734516	0.00098567	0.999434327172339
38.778	12.49481025	0.00098573	0.999495165038593
38.793	12.5161689	0.00098578	0.999545863260471
38.808	12.53752755	0.00098582	0.999586421837974
38.823	12.5588862	0.00098589	0.999657399348603
38.838	12.58024485	0.00098599	0.999758795792359
38.853	12.6016035	0.00098611	0.999880471524867
38.868	12.62296215	0.00098624	1.00001228690175
38.883	12.6443208	0.00098636	1.00013396263426
38.898	12.66567945	0.00098646	1.00023535907801
38.913	12.6870381	0.00098656	1.00033675552177
38.928	12.70839675	0.00098668	1.00045843125428
38.943	12.7297554	0.0009868	1.00058010698679
38.958	12.75111405	0.00098691	1.00069164307492
38.973	12.7724727	0.00098695	1.00073220165242
38.988	12.79383135	0.0009869	1.00068150343054
39.003	12.81519	0.00098677	1.00054968805366
39.018	12.83654865	0.00098657	1.00034689516615
39.033	12.8579073	0.00098633	1.00010354370113
39.048	12.87926595	0.00098608	0.99985005259174
39.063	12.9006246	0.00098585	0.999616840771101
39.078	12.92198325	0.00098569	0.999454606461091
39.093	12.9433419	0.00098563	0.999393768594837
39.108	12.96470055	0.00098565	0.999414047883588
39.123	12.9860592	0.0009857	0.999464746105466
39.138	13.00741785	0.00098575	0.999515444327344
39.153	13.0287765	0.00098578	0.999545863260471
39.168	13.05013515	0.00098583	0.999596561482349
39.183	13.0714938	0.00098592	0.99968781828173
39.198	13.09285245	0.00098604	0.999809494014238
39.213	13.1142111	0.00098616	0.999931169746745
39.228	13.13556975	0.00098628	1.00005284547925
39.243	13.1569284	0.00098638	1.00015424192301
39.258	13.17828705	0.00098648	1.00025563836677
39.273	13.1996457	0.00098659	1.0003671744549
39.288	13.22100435	0.00098672	1.00049898983178
39.303	13.242363	0.00098684	1.00062066556429
39.318	13.26372165	0.00098691	1.00069164307492
39.333	13.2850803	0.0009869	1.00068150343054
39.348	13.30643895	0.0009868	1.00058010698679
39.363	13.3277976	0.00098663	1.0004077330324
39.378	13.34915625	0.0009864	1.00017452121176
39.393	13.3705149	0.00098615	0.999921030102369
39.408	13.39187355	0.00098592	0.99968781828173
39.423	13.4132322	0.00098573	0.999495165038593
39.438	13.43459085	0.00098564	0.999403908239213
39.453	13.4559495	0.00098564	0.999403908239213
39.468	13.47730815	0.00098569	0.999454606461091
39.483	13.4986668	0.00098575	0.999515444327344
39.498	13.52002545	0.00098579	0.999556002904847
39.513	13.5413841	0.00098583	0.999596561482349
39.528	13.56274275	0.00098591	0.999677678637354
39.543	13.5841014	0.00098602	0.999789214725486
39.558	13.60546005	0.00098615	0.999921030102369
39.573	13.6268187	0.00098627	1.00004270583488
39.588	13.64817735	0.00098638	1.00015424192301
39.603	13.669536	0.00098648	1.00025563836677
39.618	13.69089465	0.00098659	1.0003671744549
39.633	13.7122533	0.00098671	1.0004888501874
39.648	13.73361195	0.00098683	1.00061052591991
39.663	13.7549706	0.00098693	1.00071192236367
39.678	13.77632925	0.00098695	1.00073220165242
39.693	13.7976879	0.00098687	1.00065108449741
39.708	13.81904655	0.00098672	1.00049898983178
39.723	13.8404052	0.00098651	1.00028605729989
39.738	13.86176385	0.00098626	1.0000325661905
39.753	13.8831225	0.00098601	0.999779075081111
39.768	13.90448115	0.0009858	0.999566142549223
39.783	13.9258398	0.00098566	0.999424187527964
39.798	13.94719845	0.00098563	0.999393768594837
39.813	13.9685571	0.00098566	0.999424187527964
39.828	13.98991575	0.00098571	0.999474885749842
39.843	14.0112744	0.00098576	0.99952558397172
39.858	14.03263305	0.00098579	0.999556002904847
39.873	14.0539917	0.00098585	0.999616840771101
39.888	14.07535035	0.00098595	0.999718237214857
39.903	14.096709	0.00098607	0.999839912947364
39.918	14.11806765	0.00098619	0.999961588679872
39.933	14.1394263	0.00098631	1.00008326441238
39.948	14.16078495	0.00098641	1.00018466085614
39.963	14.1821436	0.00098651	1.00028605729989
39.978	14.20350225	0.00098662	1.00039759338802
39.993	14.2248609	0.00098675	1.00052940876491
40.008	14.24621955	0.00098686	1.00064094485304
40.023	14.2675782	0.00098691	1.00069164307492
40.038	14.28893685	0.00098688	1.00066122414179
40.053	14.3102955	0.00098676	1.00053954840928
40.068	14.33165415	0.00098657	1.00034689516615
40.083	14.3530128	0.00098634	1.00011368334551
40.098	14.37437145	0.00098609	0.999860192236116
40.113	14.3957301	0.00098586	0.999626980415476
40.128	14.41708875	0.0009857	0.999464746105466
40.143	14.4384474	0.00098563	0.999393768594837
40.158	14.45980605	0.00098564	0.999403908239213
40.173	14.4811647	0.0009857	0.999464746105466
40.188	14.50252335	0.00098576	0.99952558397172
40.203	14.523882	0.0009858	0.999566142549223
40.218	14.54524065	0.00098585	0.999616840771101
40.233	14.5665993	0.00098593	0.999697957926106
40.248	14.58795795	0.00098605	0.999819633658613
40.263	14.6093166	0.00098618	0.999951449035496
40.278	14.63067525	0.0009863	1.000073124768
40.293	14.6520339	0.00098641	1.00018466085614
40.308	14.67339255	0.00098651	1.00028605729989
40.323	14.6947512	0.00098662	1.00039759338802
40.338	14.71610985	0.00098674	1.00051926912053
40.353	14.7374685	0.00098686	1.00064094485304
40.368	14.75882715	0.00098694	1.00072206200804
40.383	14.7801858	0.00098694	1.00072206200804
40.398	14.80154445	0.00098684	1.00062066556429
40.413	14.8229031	0.00098667	1.0004482916099
