x	ux	uy
-428	0.23086	0.31306
-427.5	0.14477	0.3774
-427	0.10516	0.42389
-426.5	0.14727	0.3686
-426	0.19898	0.24157
-425.5	0.20818	0.27241
-425	0.16522	0.34568
-424.5	0.169	0.2778
-424	0.1713	0.20122
-423.5	0.14775	0.22523
-423	0.11048	0.31186
-422.5	0.091357	0.40473
-422	0.099422	0.55609
-421.5	0.12743	0.5013
-421	0.13838	0.33259
-420.5	0.15046	0.2894
-420	0.2039	0.32112
-419.5	0.24756	0.279
-419	0.19129	0.30698
-418.5	0.12821	0.3596
-418	0.11195	0.34663
-417.5	0.1264	0.23146
-417	0.1295	0.13469
-416.5	0.091975	0.12743
-416	0.045359	0.15986
-415.5	0.03483	0.26579
-415	0.057281	0.44398
-414.5	0.086439	0.49866
-414	0.10956	0.37137
-413.5	0.13714	0.31782
-413	0.18323	0.40623
-412.5	0.24232	0.50556
-412	0.2649	0.37496
-411.5	0.26276	0.29214
-411	0.22794	0.34661
-410.5	0.18508	0.38379
-410	0.18364	0.3851
-409.5	0.17248	0.37147
-409	0.12791	0.30832
-408.5	0.12579	0.21054
-408	0.18334	0.18595
-407.5	0.24953	0.24443
-407	0.27067	0.38898
-406.5	0.2472	0.3775
-406	0.18804	0.4006
-405.5	0.14753	0.54596
-405	0.13106	0.44534
-404.5	0.14153	0.34742
-404	0.18233	0.32235
-403.5	0.19293	0.25975
-403	0.21599	0.2575
-402.5	0.24176	0.31797
-402	0.22347	0.31041
-401.5	0.21276	0.34716
-401	0.23868	0.38716
-400.5	0.24105	0.45139
-400	0.23875	0.53029
-399.5	0.20498	0.44368
-399	0.16556	0.30682
-398.5	0.17272	0.25877
-398	0.18575	0.28179
-397.5	0.1622	0.27911
-397	0.16366	0.26322
-396.5	0.20818	0.28604
-396	0.23767	0.34091
-395.5	0.2208	0.34173
-395	0.22173	0.2516
-394.5	0.14669	0.21011
-394	0.10773	0.26773
-393.5	0.17145	0.42292
-393	0.1992	0.4687
-392.5	0.18067	0.29127
-392	0.18918	0.14211
-391.5	0.1412	0.14826
-391	0.13002	0.29451
-390.5	0.1473	0.52001
-390	0.18036	0.62339
-389.5	0.24266	0.55424
-389	0.24539	0.34766
-388.5	0.17847	0.32844
-388	0.14298	0.4781
-387.5	0.13999	0.44049
-387	0.1451	0.4246
-386.5	0.1434	0.46945
-386	0.14281	0.49252
-385.5	0.13336	0.50046
-385	0.15034	0.41967
-384.5	0.17931	0.33192
-384	0.26763	0.33288
-383.5	0.31755	0.3291
-383	0.32094	0.25395
-382.5	0.3563	0.24318
-382	0.34815	0.36516
-381.5	0.26914	0.386
-381	0.21655	0.24479
-380.5	0.16924	0.21853
-380	0.1577	0.38303
-379.5	0.1738	0.51857
-379	0.16495	0.53674
-378.5	0.24352	0.4897
-378	0.31838	0.4142
-377.5	0.28177	0.42351
-377	0.2202	0.43129
-376.5	0.17179	0.36306
-376	0.1606	0.36007
-375.5	0.13832	0.54192
-375	0.16747	0.64003
-374.5	0.23606	0.48186
-374	0.19089	0.30162
-373.5	0.16151	0.22113
-373	0.18156	0.23997
-372.5	0.19068	0.3131
-372	0.16917	0.46669
-371.5	0.16797	0.50242
-371	0.18889	0.36169
-370.5	0.25192	0.22574
-370	0.23875	0.28578
-369.5	0.19041	0.42111
-369	0.173	0.39601
-368.5	0.16598	0.33531
-368	0.1551	0.44491
-367.5	0.14974	0.56328
-367	0.20051	0.57796
-366.5	0.22158	0.474
-366	0.15795	0.37531
-365.5	0.14866	0.30438
-365	0.20515	0.44344
-364.5	0.27083	0.70779
-364	0.28066	0.73603
-363.5	0.25387	0.56573
-363	0.2798	0.32557
-362.5	0.27605	0.33532
-362	0.26135	0.45847
-361.5	0.30699	0.42554
-361	0.31078	0.32437
-360.5	0.21275	0.34886
-360	0.1535	0.40709
-359.5	0.14434	0.47413
-359	0.1606	0.45839
-358.5	0.22911	0.34729
-358	0.24915	0.4277
-357.5	0.18537	0.59833
-357	0.15189	0.57923
-356.5	0.1617	0.42183
-356	0.15174	0.30506
-355.5	0.13595	0.27394
-355	0.16638	0.26026
-354.5	0.25006	0.37781
-354	0.20764	0.48816
-353.5	0.11033	0.58498
-353	0.10801	0.67763
-352.5	0.18801	0.55434
-352	0.24302	0.5461
-351.5	0.17191	0.62547
-351	0.10699	0.66776
-350.5	0.090512	0.66713
-350	0.1186	0.7736
-349.5	0.16622	0.76398
-349	0.22942	0.72312
-348.5	0.2807	0.54565
-348	0.2281	0.46057
-347.5	0.12617	0.48721
-347	0.10507	0.469
-346.5	0.17353	0.43819
-346	0.24415	0.46072
-345.5	0.22865	0.43897
-345	0.15063	0.36557
-344.5	0.13968	0.36762
-344	0.15901	0.43755
-343.5	0.20974	0.46531
-343	0.24752	0.42421
-342.5	0.20929	0.39652
-342	0.18045	0.34198
-341.5	0.21217	0.4624
-341	0.2605	0.53783
-340.5	0.34066	0.40133
-340	0.33351	0.31182
-339.5	0.315	0.3123
-339	0.40271	0.33292
-338.5	0.44363	0.47133
-338	0.36472	0.67451
-337.5	0.29402	0.62884
-337	0.28005	0.42535
-336.5	0.24473	0.33793
-336	0.21305	0.33476
-335.5	0.25754	0.28712
-335	0.2646	0.39836
-334.5	0.25768	0.60795
-334	0.20271	0.58129
-333.5	0.131	0.38945
-333	0.13496	0.40305
-332.5	0.16613	0.59414
-332	0.20534	0.50543
-331.5	0.22621	0.24637
-331	0.19376	0.27516
-330.5	0.16679	0.56955
-330	0.17697	0.60762
-329.5	0.26769	0.34701
-329	0.28111	0.30766
-328.5	0.18558	0.50193
-328	0.1658	0.56624
-327.5	0.30839	0.47831
-327	0.40752	0.34763
-326.5	0.36061	0.30636
-326	0.33321	0.37196
-325.5	0.32299	0.38684
-325	0.2279	0.29752
-324.5	0.1363	0.20839
-324	0.18395	0.24055
-323.5	0.30645	0.37863
-323	0.32039	0.49535
-322.5	0.22445	0.59137
-322	0.20314	0.51647
-321.5	0.23568	0.4306
-321	0.22153	0.3571
-320.5	0.19042	0.36902
-320	0.22296	0.43892
-319.5	0.27878	0.48619
-319	0.30153	0.34237
-318.5	0.31291	0.25671
-318	0.3194	0.31445
-317.5	0.28188	0.287
-317	0.22968	0.26117
-316.5	0.23983	0.42118
-316	0.24595	0.54772
-315.5	0.26242	0.37078
-315	0.21024	0.28552
-314.5	0.18559	0.40576
-314	0.23468	0.49173
-313.5	0.25095	0.41588
-313	0.19505	0.38714
-312.5	0.18563	0.4728
-312	0.14893	0.49053
-311.5	0.16358	0.47152
-311	0.23459	0.41226
-310.5	0.17146	0.42236
-310	0.14056	0.54322
-309.5	0.23669	0.61385
-309	0.37744	0.45864
-308.5	0.36217	0.35707
-308	0.22508	0.55074
-307.5	0.194	0.78701
-307	0.21199	0.8526
-306.5	0.19093	0.62482
-306	0.20068	0.38492
-305.5	0.26116	0.34383
-305	0.2773	0.46317
-304.5	0.28006	0.65407
-304	0.27571	0.74549
-303.5	0.20418	0.59982
-303	0.13906	0.45034
-302.5	0.18509	0.439
-302	0.30284	0.41604
-301.5	0.33658	0.2983
-301	0.26464	0.35218
-300.5	0.14854	0.46015
-300	0.12681	0.4463
-299.5	0.18158	0.53768
-299	0.18988	0.64302
-298.5	0.18721	0.55403
-298	0.2394	0.48547
-297.5	0.32083	0.54123
-297	0.32524	0.49274
-296.5	0.31483	0.47402
-296	0.33032	0.56755
-295.5	0.28534	0.64715
-295	0.23136	0.50865
-294.5	0.26634	0.38043
-294	0.29741	0.35754
-293.5	0.25734	0.27519
-293	0.28255	0.27325
-292.5	0.22529	0.33849
-292	0.1319	0.47501
-291.5	0.14099	0.66222
-291	0.28339	0.7444
-290.5	0.41034	0.71721
-290	0.3359	0.53274
-289.5	0.2336	0.39225
-289	0.27204	0.28932
-288.5	0.35382	0.39179
-288	0.36043	0.65247
-287.5	0.33698	0.71893
-287	0.32801	0.57559
-286.5	0.32553	0.52933
-286	0.30188	0.56139
-285.5	0.25324	0.57035
-285	0.24693	0.47751
-284.5	0.24508	0.3659
-284	0.23098	0.30736
-283.5	0.25481	0.35654
-283	0.26391	0.47402
-282.5	0.37089	0.65876
-282	0.46478	0.83822
-281.5	0.38277	0.92895
-281	0.35915	0.85111
-280.5	0.42547	0.67138
-280	0.45959	0.33048
-279.5	0.45292	0.1646
-279	0.46688	0.33477
-278.5	0.44769	0.65465
-278	0.49273	0.83858
-277.5	0.43438	0.74484
-277	0.26232	0.48091
-276.5	0.18029	0.33032
-276	0.15952	0.29783
-275.5	0.18137	0.31283
-275	0.25837	0.29951
-274.5	0.33474	0.31314
-274	0.27797	0.40763
-273.5	0.26037	0.47235
-273	0.25065	0.34922
-272.5	0.19404	0.2693
-272	0.15435	0.31854
-271.5	0.16696	0.36203
-271	0.17518	0.58945
-270.5	0.1892	0.92439
-270	0.25095	0.99555
-269.5	0.34999	0.75636
-269	0.3236	0.61208
-268.5	0.27843	0.70546
-268	0.30821	0.76756
-267.5	0.35774	0.69068
-267	0.25801	0.72516
-266.5	0.15839	0.75577
-266	0.17536	0.7203
-265.5	0.2546	0.5546
-265	0.24028	0.51393
-264.5	0.22624	0.58322
-264	0.35261	0.50697
-263.5	0.4392	0.35776
-263	0.31687	0.39772
-262.5	0.23758	0.47664
-262	0.25188	0.57618
-261.5	0.19761	0.8645
-261	0.16764	0.96239
-260.5	0.19199	0.80178
-260	0.29893	0.58362
-259.5	0.39782	0.5381
-259	0.32303	0.65337
-258.5	0.25068	0.88096
-258	0.30455	0.7354
-257.5	0.405	0.45159
-257	0.46531	0.48728
-256.5	0.38618	0.65321
-256	0.30043	0.76838
-255.5	0.28783	0.69894
-255	0.36464	0.49431
-254.5	0.3525	0.43687
-254	0.25135	0.5284
-253.5	0.17649	0.6226
-253	0.17567	0.56843
-252.5	0.24597	0.46541
-252	0.29879	0.47259
-251.5	0.31201	0.65639
-251	0.32409	1.0408
-250.5	0.40583	1.17
-250	0.38764	0.67419
-249.5	0.32041	0.38161
-249	0.25373	0.50446
-248.5	0.2411	0.7382
-248	0.24577	0.86808
-247.5	0.25514	0.77507
-247	0.32728	0.75785
-246.5	0.33288	0.63176
-246	0.23033	0.60108
-245.5	0.22108	0.68617
-245	0.33097	0.77789
-244.5	0.42148	0.92345
-244	0.47565	1.0813
-243.5	0.49482	0.86726
-243	0.49379	0.66477
-242.5	0.36523	0.67582
-242	0.26326	0.75207
-241.5	0.28678	0.70726
-241	0.28762	0.66051
-240.5	0.27243	0.58476
-240	0.24655	0.64526
-239.5	0.21984	0.8135
-239	0.23843	0.65636
-238.5	0.27576	0.61415
-238	0.34032	0.74239
-237.5	0.36413	0.85554
-237	0.34373	0.69059
-236.5	0.50163	0.53321
-236	0.65306	0.48555
-235.5	0.51348	0.64245
-235	0.39485	0.90695
-234.5	0.36853	0.97181
-234	0.42423	1.0267
-233.5	0.61028	1.1431
-233	0.67138	1.0709
-232.5	0.58909	0.97104
-232	0.58513	0.74501
-231.5	0.50993	0.9018
-231	0.36245	1.3202
-230.5	0.27983	1.2869
-230	0.24832	1.0415
-229.5	0.25797	0.94555
-229	0.28553	0.8759
-228.5	0.39083	0.75561
-228	0.54622	0.54264
-227.5	0.52691	0.70075
-227	0.49137	0.92436
-226.5	0.46847	0.67091
-226	0.4633	0.43674
-225.5	0.44834	0.49094
-225	0.43907	0.67544
-224.5	0.53059	0.71951
-224	0.57515	0.76604
-223.5	0.37339	1.3029
-223	0.19282	1.7556
-222.5	0.18602	1.1589
-222	0.33007	0.6757
-221.5	0.45231	0.86721
-221	0.39501	1.2045
-220.5	0.26305	1.3502
-220	0.28464	1.6588
-219.5	0.40901	1.6398
-219	0.35157	1.4731
-218.5	0.27923	1.2132
-218	0.30993	0.92515
-217.5	0.28842	1.1566
-217	0.29376	1.7012
-216.5	0.35756	2.1424
-216	0.43388	2.7238
-215.5	0.48245	3.3261
-215	0.48713	2.8817
-214.5	0.41911	1.8894
-214	0.35905	1.5739
-213.5	0.43493	1.5582
-213	0.46253	1.5062
-212.5	0.39237	1.324
-212	0.4093	1.4931
-211.5	0.3865	1.9688
-211	0.25318	2.0282
-210.5	0.20401	1.82
-210	0.27136	1.6826
-209.5	0.36265	1.7023
-209	0.33192	1.8075
-208.5	0.32999	2.2719
-208	0.38003	2.2518
-207.5	0.43834	1.758
-207	0.40654	1.187
-206.5	0.3463	0.88556
-206	0.35952	0.68919
-205.5	0.30917	0.79521
-205	0.23099	0.96223
-204.5	0.20717	0.97879
-204	0.28472	0.97655
-203.5	0.35842	1.1874
-203	0.37989	1.3435
-202.5	0.4376	1.2403
-202	0.53718	1.2699
-201.5	0.54691	1.4321
-201	0.42505	1.4924
-200.5	0.48085	1.1226
-200	0.5887	0.92132
-199.5	0.63666	1.1359
-199	0.64048	1.2625
-198.5	0.49451	0.98091
-198	0.44034	0.84658
-197.5	0.48552	0.9721
-197	0.59032	1.1265
-196.5	0.62177	0.99482
-196	0.63186	0.72276
-195.5	0.58195	0.65627
-195	0.46756	0.84769
-194.5	0.44957	0.89183
-194	0.59907	0.62312
-193.5	0.62168	0.44029
-193	0.53615	0.71612
-192.5	0.52762	1.1108
-192	0.59346	1.1406
-191.5	0.47781	1.0223
-191	0.3119	0.93547
-190.5	0.26403	0.85979
-190	0.24767	0.80947
-189.5	0.23983	0.87544
-189	0.25062	0.78148
-188.5	0.33046	0.70579
-188	0.48074	0.72085
-187.5	0.51181	0.80298
-187	0.37845	0.90081
-186.5	0.34526	0.706
-186	0.37459	0.48775
-185.5	0.41569	0.50426
-185	0.57256	0.61878
-184.5	0.6354	0.90109
-184	0.48977	1.0745
-183.5	0.32157	1.0369
-183	0.30638	0.74505
-182.5	0.2978	0.70602
-182	0.31119	0.95981
-181.5	0.27869	1.0209
-181	0.24971	0.92056
-180.5	0.23299	0.82906
-180	0.26892	0.97144
-179.5	0.3519	1.1748
-179	0.48299	1.1314
-178.5	0.67822	1.0367
-178	0.75661	1.1944
-177.5	0.61375	1.2483
-177	0.61404	0.94727
-176.5	0.73549	0.77339
-176	0.62325	0.67825
-175.5	0.51692	0.74308
-175	0.53404	1.0275
-174.5	0.48942	0.91647
-174	0.38062	0.58251
-173.5	0.25128	0.55939
-173	0.12688	0.64018
-172.5	0.12099	0.9394
-172	0.29195	1.2339
-171.5	0.50914	0.99844
-171	0.49986	0.64828
-170.5	0.46832	0.70722
-170	0.49908	0.78151
-169.5	0.35017	0.83868
-169	0.2276	0.9
-168.5	0.29858	0.6986
-168	0.5216	0.49219
-167.5	0.629	0.47605
-167	0.61628	0.4815
-166.5	0.53957	0.71657
-166	0.52976	1.0308
-165.5	0.52253	1.1985
-165	0.39852	1.4013
-164.5	0.27502	1.4687
-164	0.22836	1.0912
-163.5	0.27643	0.66557
-163	0.37476	0.76457
-162.5	0.46384	1.1639
-162	0.30697	1.2112
-161.5	0.24266	1.1129
-161	0.48674	1.0539
-160.5	0.72868	0.74141
-160	0.64354	0.55463
-159.5	0.42136	0.74191
-159	0.31008	1.0581
-158.5	0.43239	0.97921
-158	0.62459	0.68655
-157.5	0.70852	0.86399
-157	0.8083	1.163
-156.5	0.70169	1.1161
-156	0.51041	0.8899
-155.5	0.36688	0.89652
-155	0.34246	1.333
-154.5	0.38113	1.5005
-154	0.35717	1.1479
-153.5	0.39335	0.7476
-153	0.33471	0.58269
-152.5	0.35616	0.52799
-152	0.56291	0.44263
-151.5	0.66643	0.39841
-151	0.51813	0.4956
-150.5	0.54079	0.65672
-150	0.67738	0.78326
-149.5	0.80341	0.89128
-149	0.76929	0.88525
-148.5	0.52675	0.71049
-148	0.3019	0.81985
-147.5	0.25951	1.1925
-147	0.27716	1.2986
-146.5	0.50363	1.2438
-146	0.86051	1.1413
-145.5	0.96528	0.81776
-145	0.90325	0.46428
-144.5	1.1104	0.38134
-144	1.2489	0.75129
-143.5	1.0674	1.3508
-143	1.1563	1.3831
-142.5	1.2383	1.0217
-142	1.0583	0.70638
-141.5	0.92521	0.63291
-141	0.87043	1.0126
-140.5	0.65303	1.2874
-140	0.87764	0.9018
-139.5	1.2389	0.47185
-139	1.2529	0.39005
-138.5	1.1989	0.43572
-138	0.9783	0.70434
-137.5	0.75562	1.2931
-137	0.72527	1.4861
-136.5	0.57676	1.0747
-136	0.54811	0.95929
-135.5	0.56712	1.3644
-135	0.50681	1.4007
-134.5	0.36836	1.1934
-134	0.33504	1.0212
-133.5	0.35309	0.93589
-133	0.49229	0.84784
-132.5	0.80426	0.53845
-132	0.94552	0.33683
-131.5	0.89747	0.51123
-131	0.88332	0.75098
-130.5	0.80759	0.83691
-130	0.81754	0.77974
-129.5	0.5941	0.81685
-129	0.44713	1.0166
-128.5	0.48182	1.0669
-128	0.47156	1.0627
-127.5	0.4667	1.0485
-127	0.44787	1.2739
-126.5	0.46556	1.3597
-126	0.60988	1.5865
-125.5	0.67567	1.4909
-125	0.69331	0.98233
-124.5	0.60055	0.80344
-124	0.73616	0.96385
-123.5	0.93317	0.8128
-123	0.92032	0.73782
-122.5	0.916	1.0549
-122	0.77929	1.282
-121.5	0.60324	1.0835
-121	0.63483	0.9298
-120.5	0.77216	0.88038
-120	0.69274	0.79219
-119.5	0.64835	0.81698
-119	0.67105	0.75493
-118.5	0.61525	0.8544
-118	0.6264	1.1255
-117.5	0.53673	1.1877
-117	0.43935	0.91641
-116.5	0.62189	0.8372
-116	0.77237	0.83184
-115.5	0.56783	0.80019
-115	0.45507	0.87264
-114.5	0.5424	1.0195
-114	0.68195	0.83778
-113.5	0.61557	0.64643
-113	0.47891	0.56942
-112.5	0.6002	0.66429
-112	0.76679	1.0407
-111.5	0.68094	1.076
-111	0.56667	0.89465
-110.5	0.65676	1.155
-110	0.64814	1.3243
-109.5	0.68196	1.3123
-109	0.68802	1.1475
-108.5	0.66701	1.1132
-108	0.58865	1.0276
-107.5	0.52026	0.9362
-107	0.5673	1.0149
-106.5	0.60199	0.95114
-106	0.58491	0.7924
-105.5	0.53016	0.66976
-105	0.57061	0.79964
-104.5	0.60058	0.89948
-104	0.46657	1.0086
-103.5	0.44709	1.0172
-103	0.68141	0.68287
-102.5	0.72012	0.61643
-102	0.49254	0.72788
-101.5	0.43724	0.75264
-101	0.50161	0.91659
-100.5	0.4673	1.0348
-100	0.609	1.12
-99.5	0.91931	0.9749
-99	0.93938	0.79024
-98.5	0.80449	0.8378
-98	0.7783	1.0609
-97.5	0.75994	0.99834
-97	0.65741	1.0171
-96.5	0.57799	1.0486
-96	0.55615	0.89292
-95.5	0.58975	0.88716
-95	0.51462	0.97205
-94.5	0.43033	0.90685
-94	0.44746	0.99913
-93.5	0.54281	1.5693
-93	0.44278	1.772
-92.5	0.52135	1.2224
-92	0.57346	1.1677
-91.5	0.38428	1.3795
-91	0.38181	1.2729
-90.5	0.57542	1.2607
-90	0.6557	1.5524
-89.5	0.54561	1.7037
-89	0.56807	1.7134
-88.5	0.57993	1.6543
-88	0.79365	1.7367
-87.5	1.127	1.5417
-87	1.0038	1.2322
-86.5	0.63553	1.1774
-86	0.36182	1.3614
-85.5	0.35688	1.6416
-85	0.4695	1.6427
-84.5	0.57428	1.5066
-84	0.64243	1.7
-83.5	0.69581	1.7908
-83	0.70316	1.4241
-82.5	0.75529	1.2376
-82	0.79761	1.2317
-81.5	0.86435	1.4494
-81	0.76902	1.8699
-80.5	0.52481	2.2863
-80	0.66526	2.6355
-79.5	0.90021	2.7792
-79	0.74223	2.6103
-78.5	0.50017	2.322
-78	0.42013	1.5367
-77.5	0.40128	1.6551
-77	0.41922	2.4918
-76.5	0.5093	2.1648
-76	0.55935	2.6508
-75.5	0.63819	4.9009
-75	0.67394	5.5261
-74.5	0.5978	3.9125
-74	0.58959	2.9893
-73.5	0.60892	4.1078
-73	0.51249	7.9215
-72.5	0.52679	11.094
-72	0.78935	14.266
-71.5	0.82009	21.148
-71	0.62924	23.153
-70.5	0.59364	18.764
-70	0.58028	13.419
-69.5	0.59313	7.4829
-69	0.8242	5.2811
-68.5	0.97702	6.0206
-68	0.75764	5.1074
-67.5	0.55299	3.534
-67	0.47099	2.8226
-66.5	0.43329	1.9333
-66	0.40245	1.6685
-65.5	0.53386	1.8873
-65	0.62866	2.2552
-64.5	0.51604	2.5258
-64	0.4042	2.0966
-63.5	0.46307	2.0188
-63	0.61676	2.0732
-62.5	0.63715	1.9171
-62	0.60347	1.7577
-61.5	0.67066	1.4694
-61	0.6846	1.2378
-60.5	0.69296	1.1817
-60	0.51271	1.3861
-59.5	0.50362	1.5626
-59	0.74774	1.8755
-58.5	0.90621	2.2419
-58	1.0454	2.1734
-57.5	0.97777	1.6628
-57	0.64555	1.2432
-56.5	0.46182	1.469
-56	0.5911	1.8473
-55.5	0.86809	1.9607
-55	0.88124	2.0405
-54.5	0.84876	1.507
-54	1.0435	1.4579
-53.5	0.99332	1.8743
-53	0.64963	1.8773
-52.5	0.39429	1.2137
-52	0.3685	0.67941
-51.5	0.54602	0.73697
-51	0.71096	1.1339
-50.5	0.76055	1.216
-50	0.73182	1.2678
-49.5	0.69008	1.2933
-49	0.62085	1.6465
-48.5	0.57295	2.1722
-48	0.61257	1.9026
-47.5	0.6907	1.4904
-47	0.65726	1.5645
-46.5	0.48021	1.6751
-46	0.51035	1.6437
-45.5	0.6133	1.6763
-45	0.62404	1.6924
-44.5	0.65796	1.5024
-44	0.76291	1.4854
-43.5	0.8389	1.3861
-43	0.6166	0.84369
-42.5	0.46901	0.61312
-42	0.50125	0.96584
-41.5	0.6973	1.2456
-41	0.98893	0.97781
-40.5	1.0231	0.89161
-40	0.97186	1.0525
-39.5	0.72642	0.97875
-39	0.54048	1.0975
-38.5	0.6132	1.3359
-38	0.78849	1.3643
-37.5	0.8666	1.0057
-37	0.73058	0.95395
-36.5	0.77275	1.0719
-36	0.8858	1.0179
-35.5	0.84769	1.0233
-35	0.73472	1.0191
-34.5	0.6066	1.0504
-34	0.51912	1.0051
-33.5	0.53276	0.75283
-33	0.66046	0.56944
-32.5	0.56788	0.70244
-32	0.52365	0.86525
-31.5	0.6248	1.1395
-31	0.68378	1.5685
-30.5	0.67824	1.5384
-30	0.72299	1.3671
-29.5	0.92968	1.4188
-29	1.0756	1.351
-28.5	0.96983	1.1482
-28	0.81437	1.3547
-27.5	0.71957	1.5619
-27	0.60135	1.3942
-26.5	0.72513	1.3115
-26	0.96883	1.6717
-25.5	0.98096	2.1452
-25	0.83767	1.9009
-24.5	0.60502	1.2927
-24	0.61848	1.0089
-23.5	0.94516	0.95077
-23	0.97498	0.88879
-22.5	0.67757	1.0036
-22	0.39653	1.082
-21.5	0.40611	0.95341
-21	0.6056	0.66722
-20.5	0.83551	0.72535
-20	1.204	1.1367
-19.5	1.3887	1.321
-19	1.1148	1.4331
-18.5	1.0485	1.314
-18	1.2579	0.97516
-17.5	1.2248	0.99694
-17	1.2834	0.99718
-16.5	1.6597	0.93655
-16	1.4087	1.1441
-15.5	0.94604	1.2197
-15	0.94404	1.1277
-14.5	1.0136	0.79378
-14	1.2842	0.55307
-13.5	1.4796	0.58089
-13	1.0321	0.64049
-12.5	0.74602	0.85264
-12	0.6518	0.98452
-11.5	0.51099	0.82433
-11	0.57942	0.90791
-10.5	0.70282	1.2864
-10	0.72122	1.3188
-9.5	0.89246	1.0641
-9	0.95509	0.89997
-8.5	0.72807	0.64658
-8	0.74816	0.49509
-7.5	1.1455	0.61652
-7	1.5238	0.63698
-6.5	1.6671	0.54724
-6	1.5309	0.53266
-5.5	1.2713	0.49731
-5	1.0424	0.46798
-4.5	1.1051	0.49326
-4	1.2223	0.65988
-3.5	1.4022	0.99065
-3	1.6026	1.2164
-2.5	1.2595	1.0083
-2	1.2559	0.64825
-1.5	1.4338	0.70312
-1	1.2811	1.0863
-0.5	1.0862	1.258
