t	eta0	eta1	eta2	eta3	eta4	eta5	eta6	eta7
15.15	0.919139	1.92487	-0.245494	-0.269417	0.049047	-0.205707	0.034891	-0.0503355
15.165	0.651685	2.0307	-0.165266	-0.324917	-0.0354355	-0.208592	0.0557128	-0.02546
15.18	0.372397	2.09997	-0.0731206	-0.357122	-0.114358	-0.178107	0.0608885	0.00659074
15.195	0.0863413	2.13143	0.0243102	-0.363709	-0.175064	-0.119093	0.048932	0.0367912
15.21	-0.201298	2.12452	0.120022	-0.344196	-0.207823	-0.0409672	0.0231896	0.0566554
15.225	-0.485298	2.07937	0.207139	-0.300006	-0.207353	0.0437756	-0.00911494	0.0605755
15.24	-0.760523	1.99682	0.279402	-0.23433	-0.173703	0.121561	-0.038904	0.0474342
15.255	-1.02203	1.87836	0.331649	-0.151888	-0.112213	0.17993	-0.0577713	0.0208975
15.27	-1.26513	1.72615	0.36013	-0.0586025	-0.0327189	0.209522	-0.0603874	-0.0115893
15.285	-1.48546	1.54294	0.362829	0.0388338	0.0520593	0.20557	-0.0459488	-0.0408555
15.3	-1.67906	1.33204	0.339582	0.133429	0.128519	0.168684	-0.0185162	-0.0586284
15.315	-1.84246	1.09724	0.292085	0.218418	0.184416	0.104779	0.0141787	-0.0598551
15.33	-1.97274	0.842764	0.223765	0.28775	0.210789	0.0241089	0.0428998	-0.044173
15.345	-2.06759	0.573204	0.139513	0.336496	0.203413	-0.0603668	0.0594977	-0.0160125
15.36	-2.12529	0.293415	0.0453399	0.36119	0.163498	-0.135107	0.0593198	0.0166437
15.375	-2.14478	0.00842481	-0.0520277	0.360079	0.0974847	-0.188135	0.0424365	0.044593
15.39	-2.12571	-0.276636	-0.145646	0.33325	0.0160039	-0.210997	0.0136447	0.0599331
15.405	-2.06838	-0.556644	-0.228816	0.282606	-0.0678604	-0.200061	-0.0188995	0.0583731
15.42	-1.97382	-0.826556	-0.2956	0.211742	-0.140662	-0.157136	-0.0460236	0.0403821
15.435	-1.8437	-1.0815	-0.341192	0.125695	-0.190761	-0.0891293	-0.0600809	0.0110716
15.45	-1.68032	-1.31686	-0.3623	0.0306028	-0.210155	-0.00696521	-0.057173	-0.021269
15.465	-1.48661	-1.52835	-0.357361	-0.0667194	-0.195782	0.0761748	-0.0381479	-0.0475501
15.48	-1.26606	-1.71214	-0.326669	-0.159284	-0.149978	0.146981	-0.00838569	-0.0603839
15.495	-1.02266	-1.8649	-0.272392	-0.240398	-0.0801046	0.194112	0.0237362	-0.0561724
15.51	-0.760821	-1.98386	-0.198405	-0.304207	0.0026207	0.210031	0.0491553	-0.0361137
15.525	-0.485288	-2.06688	-0.110028	-0.346066	0.0849298	0.192193	0.0607186	-0.00584468
15.54	-0.20107	-2.11246	-0.0136445	-0.362926	0.153605	0.143461	0.0551498	0.0260835
15.555	0.0866866	-2.11977	0.0837769	-0.353549	0.197625	0.0716516	0.0339872	0.0506752
15.57	0.372749	-2.08868	0.175169	-0.318617	0.209891	-0.0116889	0.00320439	0.0609715
15.585	0.651926	-2.01976	0.2539	-0.260664	0.188419	-0.0931651	-0.0285232	0.0540351
15.6	0.919183	-1.91429	0.314291	-0.183898	0.136638	-0.159671	-0.052235	0.0318044
15.615	1.16973	-1.77418	0.351962	-0.0938734	0.0628454	-0.200518	-0.0612057	0.000525754
15.63	1.39906	-1.60196	0.364209	0.00288881	-0.0210994	-0.209097	-0.0528543	-0.0309504
15.645	1.60305	-1.40076	0.350171	0.0993775	-0.101681	-0.184022	-0.029513	-0.0537126
15.66	1.77802	-1.17419	0.310896	0.188624	-0.165943	-0.1293	0.0022316	-0.0612604
15.675	1.92086	-0.926349	0.249265	0.264205	-0.203513	-0.0537492	0.0333683	-0.051441
15.69	2.02901	-0.661706	0.169747	0.320705	-0.20834	0.0304451	0.0550295	-0.0270525
15.705	2.10053	-0.385026	0.0780661	0.354083	-0.179647	0.109734	0.0611152	0.00500087
15.72	2.13412	-0.101299	-0.0191859	0.361963	-0.122043	0.171343	0.0498867	0.0356106
15.735	2.12918	0.18437	-0.115013	0.343798	-0.0448171	0.205369	0.0245754	0.0561008
15.75	2.08575	0.466843	-0.202555	0.300903	0.0395993	0.206348	-0.00764194	0.0607015
15.765	2.00464	0.741034	-0.275545	0.236358	0.117653	0.174135	-0.0376465	0.0481236
15.78	1.88725	1.002	-0.328758	0.154781	0.176816	0.113895	-0.0569602	0.0219752
15.795	1.7357	1.24503	-0.358395	0.0620013	0.207605	0.0352961	-0.0601811	-0.0103573
15.81	1.55269	1.4657	-0.362302	-0.0353229	0.205084	-0.0490732	-0.0464151	-0.0397559
15.825	1.34151	1.66002	-0.340189	-0.130212	0.169658	-0.125689	-0.0195721	-0.0579625
15.84	1.10599	1.82447	-0.293629	-0.215832	0.106989	-0.182271	0.0127982	-0.0598716
15.855	0.850388	1.95607	-0.225941	-0.286035	0.0271033	-0.20976	0.0416011	-0.0449533
15.87	0.579349	2.05247	-0.141988	-0.335747	-0.0572267	-0.203713	0.0587283	-0.0173963
15.885	0.29779	2.11192	-0.0477911	-0.361382	-0.132508	-0.165069	0.0593567	0.0150637
15.9	0.0108124	2.13334	0.0498745	-0.361091	-0.186668	-0.099971	0.0432718	0.0432975
15.915	-0.276376	2.11636	0.14398	-0.334894	-0.21101	-0.018822	0.0149938	0.0593623
15.93	-0.558564	2.06128	0.227765	-0.284689	-0.201603	0.0654005	-0.0175437	0.0587117
15.945	-0.830657	1.96914	0.295227	-0.214103	-0.15993	0.139203	-0.0451959	0.0415183
15.96	-1.08777	1.84159	0.341535	-0.128202	-0.0926129	0.190764	-0.0601477	0.0125882
15.975	-1.3253	1.68095	0.363375	-0.0331578	-0.0104299	0.2118	-0.058166	-0.0199511
15.99	-1.53899	1.49014	0.359207	0.0642087	0.0734635	0.198929	-0.0397484	-0.0469124
16.005	-1.72498	1.27258	0.329358	0.156919	0.145617	0.154179	-0.0100736	-0.0606534
16.02	-1.87995	1.03219	0.276002	0.238345	0.194455	0.0847397	0.0224703	-0.0572725
16.035	-2.00114	0.773307	0.202979	0.302701	0.212166	0.00175695	0.0486857	-0.0377217
16.05	-2.08638	0.500582	0.115503	0.345406	0.195915	-0.0814536	0.0611652	-0.00750329
16.065	-2.13413	0.218938	0.0198187	0.363428	0.148333	-0.151545	0.0563872	0.0247995
16.08	-2.14351	-0.0665679	-0.0772311	0.355487	0.0770987	-0.197294	0.0357499	0.0500894
16.095	-2.11434	-0.350797	-0.168736	0.322151	-0.00632557	-0.211421	0.00509468	0.0612304
16.11	-2.04712	-0.628638	-0.248142	0.26579	-0.0885555	-0.191697	-0.0268992	0.0551078
16.125	-1.94304	-0.895087	-0.309775	0.190405	-0.156406	-0.141332	-0.0512126	0.033495
16.14	-1.80394	-1.14533	-0.3492	0.101353	-0.199041	-0.068431	-0.0610185	0.00250547
16.155	-1.6323	-1.37482	-0.363546	0.00500055	-0.209652	0.0153127	-0.0535935	-0.0291005
16.17	-1.43119	-1.5794	-0.351746	-0.0917459	-0.186587	0.0964599	-0.0310758	-0.0524436
16.185	-1.20424	-1.75535	-0.314585	-0.181926	-0.133572	0.162022	0.00018492	-0.0609671
16.2	-0.955561	-1.89948	-0.254697	-0.259027	-0.0591246	0.201508	0.0313954	-0.0522835
16.215	-0.689656	-2.00919	-0.176371	-0.317466	0.0248128	0.208597	0.0537437	-0.0288493
16.23	-0.411352	-2.08251	-0.0852397	-0.352992	0.104774	0.182159	0.0609397	0.00275059
16.245	-0.125703	-2.1181	0.0121038	-0.363014	0.167911	0.126438	0.0509319	0.0335844
16.26	0.162116	-2.11532	0.108615	-0.346788	0.20409	0.0503756	0.0265247	0.0549604
16.275	0.446868	-2.07422	0.1973	-0.305498	0.207476	-0.033802	-0.0054042	0.0608235
16.29	0.723398	-1.99556	0.271722	-0.242142	0.17751	-0.112557	-0.0358534	0.0494953
16.305	0.986723	-1.88079	0.326516	-0.161312	0.118975	-0.173225	-0.0562045	0.0241447
16.32	1.23212	-1.73198	0.357706	-0.0688616	0.0412677	-0.206045	-0.0606887	-0.00809593
16.335	1.45519	-1.55184	0.363062	0.0285158	-0.0431239	-0.205708	-0.0479761	-0.03809
16.35	1.6519	-1.34361	0.342225	0.123766	-0.120604	-0.17225	-0.0216535	-0.0573365
16.365	1.81872	-1.11105	0.296737	0.210015	-0.178714	-0.111045	0.010838	-0.0603393
16.38	1.95268	-0.858353	0.229923	0.281068	-0.208081	-0.0319503	0.0402852	-0.0462326
16.395	2.05138	-0.590079	0.146615	0.331831	-0.203964	0.0522757	0.0582919	-0.0190265
16.41	2.11305	-0.311064	0.0528104	0.358675	-0.167027	0.128079	0.0597965	0.0135481
16.425	2.13657	-0.0263285	-0.0447457	0.359697	-0.103217	0.18325	0.0443772	0.0422681
16.44	2.12149	0.258998	-0.139053	0.334842	-0.0228168	0.208931	0.016433	0.0589841
16.455	2.06807	0.539786	-0.223347	0.285904	0.0612418	0.200991	-0.0161033	0.0590016
16.47	1.97728	0.810979	-0.291606	0.216387	0.135459	0.160723	-0.0440418	0.0423319
16.485	1.8507	1.06769	-0.338936	0.131264	0.187933	0.0945771	-0.0594849	0.0137269
16.5	1.69061	1.30526	-0.361953	0.036626	0.210248	0.0131665	-0.0581343	-0.0187244
16.515	1.49986	1.51939	-0.358991	-0.0607361	0.198834	-0.0704621	-0.0403851	-0.0458946
16.53	1.28191	1.70619	-0.330236	-0.153839	0.155515	-0.142915	-0.0112547	-0.0601495
16.545	1.04069	1.86228	-0.277743	-0.23597	0.0872117	-0.192574	0.0210707	-0.0574943
16.56	0.780577	1.98485	-0.205263	-0.301234	0.0048536	-0.21148	0.0474921	-0.0386838
16.575	0.506292	2.0717	-0.118	-0.344911	-0.0783894	-0.19657	0.0605857	-0.00898625
16.59	0.222814	2.12125	-0.0222216	-0.363848	-0.149188	-0.150195	0.0566509	0.0232399
16.605	-0.0647263	2.1326	0.0751907	-0.356678	-0.196196	-0.0797361	0.0367552	0.0489463
16.62	-0.351105	2.10556	0.167224	-0.323926	-0.21185	0.00353608	0.00649502	0.0608908
16.635	-0.63113	2.04064	0.247263	-0.267959	-0.193613	0.0862993	-0.0256339	0.0556853
16.65	-0.899755	1.93902	0.309588	-0.192814	-0.144376	0.155295	-0.050596	0.0347791
16.665	-1.15217	1.80254	0.349726	-0.103883	-0.0719837	0.199473	-0.0613334	0.00402453
16.68	-1.38384	1.63368	0.364818	-0.00755116	0.0119758	0.211721	-0.054785	-0.0279193
16.695	-1.59062	1.4355	0.353805	0.0892625	0.0940475	0.190068	-0.0327543	-0.0520367
16.71	-1.76876	1.21155	0.317506	0.179629	0.161087	0.137957	-0.00143323	-0.0614752
16.725	-1.91511	0.965876	0.258556	0.257094	0.202329	0.0637587	0.0303194	-0.0535533
16.74	-2.02705	0.702899	0.181188	0.316153	0.211178	-0.0206103	0.0535079	-0.0305161
16.755	-2.10258	0.42735	0.0909245	0.352606	0.186236	-0.101622	0.061614	0.00114661
16.77	-2.14032	0.144198	-0.00579598	0.363865	0.131523	-0.166283	0.0523373	0.032461
16.785	-2.13958	-0.141471	-0.102053	0.349133	0.0558639	-0.204253	0.0283544	0.0545888
16.8	-2.10035	-0.424517	-0.190989	0.309457	-0.0285714	-0.209489	-0.00355066	0.0613121
16.815	-2.02332	-0.699845	-0.266237	0.247655	-0.108247	-0.181202	-0.0343569	0.0507506
16.83	-1.90985	-0.962498	-0.32241	0.168119	-0.170395	-0.123961	-0.0553786	0.0259429
16.845	-1.76195	-1.20772	-0.355469	0.0765045	-0.205091	-0.0469785	-0.0607383	-0.00610705
16.86	-1.58225	-1.43106	-0.362984	-0.0206306	-0.206808	0.0374071	-0.0489504	-0.0363543
16.875	-1.37399	-1.62847	-0.344373	-0.116321	-0.175312	0.11566	-0.0233829	-0.0562971
16.89	-1.14093	-1.79636	-0.300925	-0.203666	-0.115676	0.175249	0.00875919	-0.0603406
16.905	-0.887275	-1.93169	-0.235721	-0.276366	-0.0374842	0.206651	0.0384331	-0.0473573
16.92	-0.617638	-2.03202	-0.153446	-0.32914	0.0467252	0.20483	0.0572667	-0.0210081
16.935	-0.336912	-2.09554	-0.0600184	-0.35815	0.123445	0.170089	0.059951	0.0112935
16.95	-0.0501871	-2.1211	0.0377993	-0.36128	0.180344	0.107998	0.0456992	0.0404231
16.965	0.237333	-2.10823	0.132917	-0.338288	0.208277	0.0285348	0.0185288	0.0581605
16.98	0.520421	-2.05717	0.218444	-0.290847	0.202741	-0.055536	-0.0139124	0.0594702
16.995	0.793959	-1.96888	0.288186	-0.222405	0.164611	-0.130688	-0.0424727	0.0439676
17.01	1.05303	-1.84494	0.337105	-0.137916	0.0999762	-0.18484	-0.0590564	0.015997
17.025	1.29298	-1.68763	0.36166	-0.0435025	0.0192257	-0.209263	-0.0589578	-0.0165599
17.04	1.5095	-1.49978	0.360098	0.0540001	-0.0646624	-0.200013	-0.042142	-0.0444754
17.055	1.69869	-1.28479	0.332567	0.147537	-0.138178	-0.158546	-0.0133578	-0.0598162
17.07	1.85715	-1.04652	0.281096	0.230357	-0.189481	-0.0915438	0.0192352	-0.0582103
17.085	1.98207	-0.789285	0.209434	0.296524	-0.210311	-0.00979787	0.0463925	-0.0401043
17.1	2.0712	-0.517713	0.122752	0.341296	-0.197299	0.0735177	0.0603953	-0.0106245
17.115	2.12294	-0.236707	0.0272889	0.361477	-0.152535	0.144985	0.0572885	0.0218287
17.13	2.13635	0.0486823	-0.0700854	0.355637	-0.0832352	0.193099	0.0379859	0.0480805
17.145	2.11116	0.333313	-0.162401	0.324216	-0.000562897	0.210146	0.00796858	0.0606921
17.16	2.04782	0.612068	-0.243029	0.269474	0.0821972	0.193379	-0.0242439	0.056122
17.175	1.94745	0.879926	-0.306214	0.19533	0.151749	0.145503	-0.0495542	0.0356974
17.19	1.81184	1.13205	-0.347429	0.107083	0.196948	0.0741951	-0.0608281	0.00520754
17.205	1.6434	1.36387	-0.363711	0.0110577	0.210541	-0.00911779	-0.054929	-0.0267229
17.22	1.44516	1.57119	-0.353888	-0.0858587	0.19036	-0.0910725	-0.0335481	-0.0511258
17.235	1.2207	1.75024	-0.318634	-0.176707	0.139627	-0.158549	-0.00270761	-0.0611464
17.25	0.974086	1.89779	-0.260468	-0.254944	0.0664545	-0.20073	0.0289301	-0.0539773
17.265	0.709787	2.01117	-0.183557	-0.31494	-0.0174567	-0.210841	0.0524502	-0.0316414
17.28	0.432599	2.08836	-0.0934154	-0.352361	-0.0986844	-0.18723	0.0612458	-0.000392849
17.295	0.147555	2.12794	0.00346911	-0.364506	-0.164208	-0.133639	0.0528178	0.0309653
17.31	-0.140187	2.12922	0.100138	-0.350493	-0.203533	-0.0586078	0.0295075	0.0536302
17.325	-0.425397	2.09216	0.18964	-0.311349	-0.210321	0.0258593	-0.00213626	0.0612087
17.34	-0.702912	2.01746	0.265538	-0.249898	-0.183458	0.10624	-0.0332235	0.0515481
17.355	-0.967738	1.90649	0.322414	-0.170566	-0.127204	0.169657	-0.0549972	0.0273416
17.37	-1.21513	1.76126	0.356184	-0.0790463	-0.050545	0.205953	-0.0613054	-0.00462782
17.385	-1.44066	1.58439	0.364451	0.0180908	0.0342522	0.209274	-0.0503137	-0.0353399
17.4	-1.64027	1.37908	0.346649	0.113872	0.113584	0.179079	-0.0251024	-0.0561281
17.415	-1.81035	1.14902	0.304082	0.201445	0.174753	0.120192	0.00723793	-0.0610761
17.43	-1.9479	0.898365	0.23983	0.274568	0.20794	0.0420653	0.0375682	-0.0487698
17.445	-2.05046	0.63162	0.1585	0.32804	0.207832	-0.0427454	0.0572742	-0.022696
17.46	-2.11618	0.353591	0.0658943	0.358061	0.174476	-0.120648	0.0608382	0.00977591
17.475	-2.14386	0.0692809	-0.0313792	0.362502	0.113247	-0.179155	0.0472529	0.0394757
17.49	-2.13299	-0.216195	-0.126371	0.34105	0.0340145	-0.208922	0.020399	0.0580059
17.505	-2.08375	-0.497706	-0.212295	0.295229	-0.0504879	-0.205213	-0.0121197	0.0601759
17.52	-1.997	-0.770182	-0.283014	0.228291	-0.126714	-0.168682	-0.0411286	0.0453928
17.535	-1.87428	-1.02871	-0.333447	0.144994	-0.182464	-0.105211	-0.0584437	0.0178778
17.55	-1.71775	-1.26861	-0.359966	0.0512718	-0.208834	-0.025006	-0.0592484	-0.0145924
17.565	-1.53023	-1.48552	-0.360609	-0.0461629	-0.201638	0.0590728	-0.0433379	-0.0428786
17.58	-1.31507	-1.67551	-0.335279	-0.140319	-0.162067	0.133554	-0.0152281	-0.0590282
17.595	-1.07618	-1.83512	-0.285755	-0.224394	-0.0964824	0.186506	0.0171631	-0.0585122
17.61	-0.817882	-1.96148	-0.215561	-0.292326	-0.0154214	0.209467	0.0447096	-0.0414874
17.625	-0.544852	-2.0523	-0.129745	-0.339172	0.0681164	0.198758	0.0596519	-0.0127441
17.64	-0.262054	-2.10595	-0.0344928	-0.36152	0.140728	0.156102	0.0577682	0.0196117
17.655	0.0253868	-2.12144	0.0633069	-0.357739	0.190747	0.08834	0.0395548	0.0464555
17.67	0.312248	-2.0985	0.156558	-0.328097	0.210123	0.00636531	0.0101539	0.0601995
17.685	0.593319	-2.03755	0.238498	-0.274744	0.195725	-0.0766501	-0.0221519	0.0569311
17.7	0.863525	-1.93973	0.30321	-0.201559	0.149854	-0.147352	-0.0482482	0.0375596
17.715	1.11802	-1.80679	0.346008	-0.113836	0.0798473	-0.194376	-0.0607314	0.0075218
17.73	1.35222	-1.64117	0.363805	-0.0179301	-0.00304151	-0.210126	-0.0560439	-0.0246996
17.745	1.56193	-1.44585	0.355338	0.0792101	-0.0854801	-0.192062	-0.0354618	-0.0499776
17.76	1.74336	-1.22436	0.321253	0.170564	-0.154204	-0.143056	-0.00479284	-0.0611077
17.775	1.89328	-0.98068	0.264058	0.249546	-0.198125	-0.071008	0.0272541	-0.0549188
17.79	2.00899	-0.719224	0.187907	0.310499	-0.210178	0.0124685	0.0515741	-0.0331736
17.805	2.08845	-0.444694	0.0982837	0.34906	-0.188414	0.0939338	0.0612904	-0.00201685
17.82	2.13019	-0.162044	0.00163652	0.362478	-0.136326	0.160262	0.0536363	0.0296751
17.835	2.13347	0.123644	-0.0950763	0.349809	-0.0623155	0.200784	0.030835	0.0529344
17.85	2.09819	0.407226	-0.184939	0.311978	0.0217004	0.208999	-0.000652598	0.0611917
17.865	2.025	0.683601	-0.261504	0.251704	0.10223	0.183592	-0.0318982	0.0521277
17.88	1.91519	0.94779	-0.319301	0.1733	0.166337	0.128644	-0.0540769	0.0283555
17.895	1.77071	1.19502	-0.354197	0.0823678	0.203754	0.0529703	-0.0609641	-0.00340881
17.91	1.59413	1.4208	-0.363667	-0.0145696	0.208474	-0.0313081	-0.0506382	-0.0341897
17.925	1.38864	1.62104	-0.347026	-0.11056	0.179749	-0.110675	-0.0260462	-0.0553421
17.94	1.15796	1.79212	-0.305449	-0.198701	0.122168	-0.172417	0.0058926	-0.0609324
17.955	0.906262	1.93093	-0.241899	-0.272654	0.0449433	-0.206646	0.0362115	-0.049394
17.97	0.638106	2.03499	-0.160938	-0.327083	-0.0395815	-0.207846	0.0563664	-0.0239744
17.985	0.358363	2.10242	-0.0683706	-0.358061	-0.117883	-0.175795	0.0606909	0.00820213
18	0.072107	2.132	0.0291416	-0.363354	-0.177404	-0.115582	0.0479368	0.038076
18.015	-0.215475	2.12319	0.124587	-0.342573	-0.2086	-0.0368191	0.0216769	0.0572524
18.03	-0.49916	2.07616	0.211109	-0.297232	-0.206442	0.0478974	-0.0107202	0.0603149
18.045	-0.773821	1.99179	0.282494	-0.230604	-0.171248	0.124997	-0.0401515	0.0463881
18.06	-1.03452	1.8716	0.33364	-0.147478	-0.108605	0.182129	-0.0583083	0.0193591
18.075	-1.27659	1.71779	0.36088	-0.0538254	-0.0285362	0.210131	-0.0600602	-0.0131871
18.09	-1.49569	1.53313	0.362284	0.043635	0.0561475	0.204491	-0.0448467	-0.0420627
18.105	-1.68788	1.32095	0.337783	0.137911	0.131859	0.166088	-0.0169483	-0.0591009
18.12	-1.8497	1.08507	0.289163	0.222259	0.18647	0.101083	0.0157671	-0.0594585
18.135	-1.97828	0.829746	0.21993	0.29068	0.211229	0.0199073	0.0440589	-0.0430206
18.15	-2.07133	0.559563	0.135037	0.338305	0.202171	-0.0644022	0.0599037	-0.0144279
18.165	-2.12715	0.279398	0.0405431	0.36175	0.160773	-0.138328	0.0588559	0.0182114
18.18	-2.14475	-0.00571599	-0.0568014	0.35935	0.0937169	-0.190026	0.0412373	0.0457008
18.195	-2.12376	-0.290647	-0.150057	0.331283	0.0117993	-0.211258	0.0120482	0.0602703
18.21	-2.06457	-0.570272	-0.232549	0.279542	-0.0718278	-0.198651	-0.0204415	0.057846
18.225	-1.96821	-0.839557	-0.298387	0.207799	-0.143756	-0.154285	-0.0470763	0.0391422
18.24	-1.83638	-1.09364	-0.342834	0.121151	-0.192488	-0.0852954	-0.060351	0.00946997
18.255	-1.67142	-1.32791	-0.362673	0.0257856	-0.21024	-0.00276272	-0.0565845	-0.0227808
18.27	-1.4763	-1.53812	-0.356439	-0.0714647	-0.194212	0.0800715	-0.0368708	-0.0485466
18.285	-1.25453	-1.72045	-0.324515	-0.163615	-0.147008	0.149948	-0.00678019	-0.0605857
18.3	-1.01011	-1.8716	-0.26916	-0.244003	-0.0762103	0.195675	0.0252193	-0.0555228
18.315	-0.747475	-1.98883	-0.194327	-0.306824	0.00681483	0.209941	0.0500965	-0.0347965
18.33	-0.471393	-2.07003	-0.105396	-0.347506	0.0887512	0.190463	0.0608522	-0.00422983
18.345	-0.186878	-2.11373	-0.00879433	-0.363083	0.156438	0.14037	0.0544369	0.0275395
18.36	0.100918	-2.11913	0.0884932	-0.35241	0.199015	0.0676953	0.0326294	0.0515607
18.375	0.38676	-2.08615	0.17941	-0.316266	0.209616	-0.0158749	0.00158321	0.0610361
18.39	0.665465	-2.01539	0.257359	-0.257271	0.186521	-0.0969075	-0.0299515	0.05326
18.405	0.932006	-1.90816	0.316718	-0.17971	0.133421	-0.162368	-0.0530648	0.0304065
18.42	1.1816	-1.76639	0.353181	-0.0891921	0.0588247	-0.201735	-0.0612018	-0.00110188
18.435	1.40977	-1.59266	0.364133	0.00772375	-0.0252769	-0.208637	-0.0520127	-0.0323467
18.45	1.61241	-1.39011	0.348808	0.104016	-0.105343	-0.181958	-0.0280729	-0.05448
18.465	1.78586	-1.1624	0.308345	0.192732	-0.168498	-0.125965	0.00386172	-0.0611799
18.48	1.92704	-0.913617	0.245713	0.267488	-0.204552	-0.0496794	0.0347272	-0.0505347
18.495	2.03342	-0.648264	0.165449	0.322928	-0.207694	0.0345937	0.0557298	-0.0255765
18.51	2.10309	-0.371118	0.0733329	0.355086	-0.177419	0.113293	0.0609592	0.00662359
18.525	2.13479	-0.0871744	-0.0240145	0.361675	-0.118594	0.17374	0.0489217	0.036924
18.54	2.12793	0.198458	-0.119592	0.342241	-0.0407015	0.20622	0.023074	0.0567315
18.555	2.08262	0.48064	-0.206555	0.29819	0.0437202	0.205516	-0.00925289	0.0604733
18.57	1.99967	0.754291	-0.27868	0.232682	0.121117	0.171754	-0.038913	0.0471025
18.585	1.88054	1.01448	-0.330804	0.150405	0.179068	0.110346	-0.0575244	0.0204491
18.6	1.72737	1.2565	-0.359204	0.0572393	0.208283	0.0311489	-0.0598867	-0.0119549
18.615	1.54288	1.47596	-0.361817	-0.0401295	0.204081	-0.0531539	-0.0453468	-0.0409775
18.63	1.3304	1.66889	-0.338443	-0.134718	0.167135	-0.12905	-0.0180304	-0.0584649
18.645	1.09378	1.83177	-0.290746	-0.219712	0.103347	-0.184374	0.014381	-0.0595134
18.66	0.837308	1.96169	-0.222128	-0.289011	0.0229261	-0.210266	0.0427772	-0.0438373
18.675	0.565631	2.05629	-0.137519	-0.337604	-0.0612711	-0.20254	0.0591689	-0.0158339
18.69	0.283683	2.11388	-0.0429874	-0.361985	-0.135772	-0.162404	0.0589362	0.0166322
18.705	-0.00342796	2.1334	0.0546682	-0.360396	-0.188628	-0.0962372	0.0421058	0.0444315
18.72	-0.290491	2.11452	0.148419	-0.332953	-0.211351	-0.0146174	0.0134104	0.0597422
18.735	-0.572298	2.05759	0.231529	-0.281642	-0.200269	0.0694019	-0.0190993	0.0582299
18.75	-0.843763	1.96365	0.298047	-0.210169	-0.157132	0.14236	-0.0462855	0.0403083
18.765	-1.10002	1.8344	0.343209	-0.123664	-0.0887987	0.192573	-0.0604637	0.0109893
18.78	-1.33647	1.6722	0.363786	-0.0283404	-0.00620908	0.211968	-0.057616	-0.0214876
18.795	-1.54887	1.47998	0.358324	0.0689586	0.0774128	0.197428	-0.0384869	-0.0479527
18.81	-1.7334	1.2612	0.327248	0.161263	0.148664	0.151249	-0.00845564	-0.060901
18.825	-1.88676	1.01979	0.272816	0.241972	0.19611	0.0808513	0.0239879	-0.0566565
18.84	-2.00621	0.760106	0.198946	0.305353	0.212162	-0.00246495	0.0496714	-0.0364168
18.855	-2.08963	0.486823	0.110912	0.346895	0.194257	-0.0853326	0.0613434	-0.00587945
18.87	-2.1355	0.204868	0.0149949	0.363648	0.145287	-0.154459	0.0557072	0.026286
18.885	-2.14297	-0.0806963	-0.0819419	0.354423	0.0731549	-0.19878	0.0344059	0.0510155
18.9	-2.1119	-0.364729	-0.172998	0.319879	-0.0105325	-0.21124	0.00346692	0.0613389
18.915	-2.04283	-0.642123	-0.25165	0.26247	-0.092352	-0.189881	-0.0283515	0.054367
18.93	-1.93697	-0.907882	-0.312276	0.186273	-0.159184	-0.138174	-0.0520789	0.0321174
18.945	-1.7962	-1.1572	-0.350516	0.0967045	-0.200357	-0.0644395	-0.0610588	0.000879407
18.96	-1.62302	-1.38555	-0.363579	0.000167757	-0.209298	0.0194986	-0.0527967	-0.0305178
18.975	-1.42054	-1.5888	-0.35049	-0.0964163	-0.184621	0.10017	-0.0296682	-0.0532535
18.99	-1.19242	-1.76325	-0.312129	-0.186096	-0.130309	0.164661	0.00180637	-0.0609424
19.005	-0.942778	-1.90573	-0.251215	-0.262397	-0.0550905	0.202655	0.0327738	-0.0514321
19.02	-0.676145	-2.01369	-0.172115	-0.31979	0.0289718	0.208068	0.054492	-0.0274118
19.035	-0.397357	-2.08517	-0.0805145	-0.354099	0.108391	0.18004	0.0608463	0.00437051
19.05	-0.111477	-2.11887	0.0169559	-0.362825	0.170406	0.123067	0.0500211	0.0349293
19.065	0.176313	-2.11418	0.113241	-0.345316	0.205059	0.0462962	0.0250544	0.0556502
19.08	0.460779	-2.0712	0.201364	-0.302849	0.206763	-0.0379345	-0.00702086	0.0606611
19.095	0.736771	-1.99072	0.274932	-0.23851	0.175231	-0.116079	-0.0371595	0.0485267
