t	eta0	eta1	eta2	eta3	eta4	eta5	eta6	eta7
2.5620000000000003	31.2374	1017.87	-962.848	-257.192	-390.711	-516.949	-5.91159	242.116
2.5625	266.132	963.308	-989.33	-45.5953	-259.804	-593.42	-13.784	245.927
2.563	479.303	862.622	-963.733	159.72	-112.937	-635.15	-22.4486	248.764
2.5635000000000003	659.77	725.887	-889.791	348.029	41.0267	-639.705	-29.9253	250.851
2.564	800.791	559.475	-774.273	512.805	191.44	-609.681	-35.383	252.811
2.5645000000000002	897.831	368.933	-625.069	648.529	329.691	-548.07	-40.1018	257.121
2.5650000000000004	946.446	164.986	-451.541	750.802	449.283	-460.286	-46.0651	264.932
2.5655	945.061	-39.1451	-262.134	812.756	545.163	-353.42	-54.4173	275.082
2.5660000000000003	895.155	-229.996	-66.6467	832.708	613.698	-234.634	-64.3342	283.974
2.5665	802.352	-397.545	125.955	812.375	653.198	-110.965	-75.0425	290.431
2.567	674.52	-535.114	307.553	753.878	665.038	12.263	-85.9028	295.547
2.5675000000000003	519.553	-636.039	470.091	662.102	651.991	132.397	-95.988	299.818
2.568	347.484	-696.647	607.615	541.115	615.364	247.919	-105.028	303.554
2.5685000000000002	169.336	-717.849	714.971	398.733	554.074	354.441	-114.195	306.257
2.5690000000000004	-4.06081	-704.819	789.124	240.809	468.056	446.409	-123.893	307.006
2.5695	-165.765	-657.119	826.71	76.1682	361.396	519.954	-133.024	306.165
2.5700000000000003	-307.963	-576.526	827.345	-89.6732	238.482	569.363	-139.942	301.308
2.5705	-422.245	-473.933	792.755	-253.485	105.034	590.635	-144.761	290.866
2.571	-506.284	-356.574	723.852	-411.185	-30.7179	581.813	-150.177	275.028
2.5715000000000003	-559.493	-230.766	620.673	-551.62	-161.614	543.347	-159.186	255.988
2.572	-580.983	-104.71	487.256	-667.374	-281.068	479.773	-172.704	234.394
2.5725000000000002	-572.034	15.6074	329.975	-752.869	-383.587	396.209	-189.426	208.152
2.5730000000000004	-535.001	123.664	156.373	-804.333	-464.817	298.085	-207.326	176.31
2.5735	-474.446	214.797	-24.9285	-819.536	-522.11	191.718	-224.198	142.501
2.5740000000000003	-395.775	284.957	-205.279	-797.37	-553.918	85.2356	-236.749	108.649
2.5745	-304.663	331.217	-376.945	-736.428	-560.576	-13.562	-242.263	75.5765
2.575	-207.563	354.497	-531.062	-639.381	-544.66	-101.393	-240.466	44.1677
2.5755000000000003	-109.402	356.072	-658.871	-513.266	-510.248	-179.25	-234.123	15.1568
2.576	-14.7766	333.954	-756.233	-359.698	-460.606	-248.338	-225.569	-11.3669
2.5765000000000002	69.4841	298.287	-817.82	-185.468	-396.589	-305.791	-215.322	-35.7164
2.5770000000000004	141.184	255.286	-839.166	-3.86255	-320.858	-349.357	-204.373	-55.6597
2.5775	198.826	208.437	-820.338	176.114	-238.703	-380.324	-193.223	-69.0982
2.5780000000000003	242.797	160.555	-762.994	346.655	-154.267	-398.518	-183.069	-75.8848
2.5785	274.604	112.362	-670.54	502.019	-70.806	-402.359	-175.03	-78.6232
2.579	294.034	68.2765	-548.351	638.053	8.23801	-395.677	-169.538	-84.925
2.5795000000000003	304.121	26.9187	-400.236	745.868	82.7274	-377.212	-167.538	-95.4205
2.58	306.097	-13.6213	-233.147	820.383	151.79	-345.803	-169.973	-108.811
2.5805000000000002	300.419	-53.5797	-54.5464	857.885	214.64	-299.79	-176.845	-121.757
2.5810000000000004	286.17	-89.7675	127.412	859.119	267.295	-242.084	-187.168	-131.632
2.5815	263.835	-119.628	305.61	825.492	306.984	-177.145	-199.467	-139.181
2.5820000000000003	235.82	-143.709	473.904	756.659	333.788	-106.704	-211.352	-145.789
2.5825	203.641	-163.105	625.034	653.584	346.911	-31.7061	-221.082	-151.888
2.583	167.782	-179.355	751.885	520.284	344.158	45.3276	-229.429	-157.803
2.5835000000000004	127.61	-192.824	847.948	364.14	324.03	117.24	-238.585	-164.28
2.584	83.4358	-202.284	909.941	190.17	288.063	178.131	-248.533	-172.629
2.5845000000000002	37.3328	-209.221	934.895	3.64522	239.202	222.983	-258.058	-184.794
2.5850000000000004	-8.68247	-219.534	918.702	-186.319	183.489	252.419	-266.716	-200.557
2.5855	-56.2116	-232.973	859.543	-370.927	125.574	270.383	-275.904	-215.961
2.5860000000000003	-107.63	-244.149	758.882	-540.536	66.9067	277.964	-287.356	-228.695
2.5865	-161.825	-251.562	621.195	-687.358	9.24101	277.381	-300.624	-238.881
2.587	-218.186	-251.64	452.83	-804.657	-46.692	268.875	-314.467	-245.818
2.5875000000000004	-276.215	-238.466	261.605	-887.978	-100.21	251.064	-326.476	-248.869
2.588	-333.929	-206.384	55.3365	-932.017	-150.09	222.22	-334.879	-249.72
2.5885000000000002	-385.02	-156.295	-157.041	-932.473	-192.742	187.391	-338.306	-249.18
2.5890000000000004	-423.495	-90.547	-365.537	-889.528	-227.174	148.819	-336.276	-247.649
2.5895	-444.476	-12.546	-561.024	-805.113	-253.716	105.68	-328.874	-247.137
2.5900000000000003	-444.439	73.7656	-735.064	-682.006	-271.704	57.7672	-316.511	-248.176
2.5905	-421.36	165.229	-880.243	-525.716	-279.607	5.86433	-300.686	-249.732
2.591	-374	255.3	-990.19	-341.641	-275.315	-47.0274	-284.434	-251.783
2.5915000000000004	-303.502	335.727	-1059.15	-134.26	-258.665	-99.151	-270.746	-253.309
2.592	-213.155	401.099	-1081.97	87.3945	-229.892	-145.87	-261.879	-254.064
2.5925000000000002	-107.345	446.164	-1055.68	312.751	-191.423	-183.432	-257.921	-254.608
2.5930000000000004	7.7237	469.037	-978.871	530.848	-145.288	-209.913	-257.469	-256.102
2.5935	124.701	471.167	-853.125	731.169	-92.9864	-225.905	-259.321	-258.347
2.5940000000000003	237	453.869	-683.763	906.358	-36.7322	-233.289	-263.648	-259.776
2.5945	340.232	416.204	-476.233	1046.54	21.5971	-231.135	-270.947	-260.016
2.595	430.365	357.496	-237.667	1142.07	79.3876	-217.072	-279.399	-260.903
2.5955000000000004	503.434	277.947	21.9663	1185.52	132.564	-190.357	-286.841	-262.717
2.596	556.019	178.309	290.697	1170.8	177.846	-150.94	-291.388	-265.778
2.5965000000000003	583.491	63.7888	554.444	1095.87	214.074	-101.804	-290.572	-270.353
2.5970000000000004	581.767	-55.5141	798.467	960.772	240.895	-46.551	-283.165	-274
2.5975	550.329	-171.256	1008.25	770.477	256.488	13.127	-270.369	-273.878
2.5980000000000003	491.851	-280.208	1170.17	535.637	258.771	74.6782	-253.835	-270.651
2.5985	409.489	-379.465	1273.95	271.244	247.586	135.83	-235.599	-265.888
2.599	306.29	-463.956	1313.71	-9.10259	222.705	190.671	-219.045	-259.222
2.5995000000000004	185.634	-527.4	1287.29	-293.412	185.759	233.445	-206.148	-250.946
2.6	53.0079	-565.144	1195.3	-570.28	140.346	264.01	-197.057	-240.643
2.6005000000000003	-85.1739	-575.124	1040.51	-822.543	88.8507	285.466	-191.474	-228.288
2.6010000000000004	-221.897	-555.49	830.239	-1033.16	31.8621	298.597	-189.017	-216.554
2.6015	-349.805	-507.49	576.165	-1190.1	-28.9424	301.982	-187.958	-208.227
2.6020000000000003	-463.089	-430.967	292.656	-1286.31	-90.9506	296.033	-185.921	-204.607
2.6025	-555.573	-327.942	-5.64	-1317.83	-152.453	280.092	-181.359	-203.275
2.603	-621.139	-202.481	-303.983	-1282.15	-212.178	251.781	-173.471	-202.397
2.6035000000000004	-653.575	-63.2218	-585.877	-1184.57	-267.702	209.337	-163.441	-201.287
2.604	-650.202	81.8266	-837.921	-1033.01	-315.085	152.303	-153.122	-201.509
2.6045000000000003	-610.008	220.839	-1049.39	-837.17	-350.024	82.6959	-143.807	-204.392
2.6050000000000004	-535.944	344.106	-1212.98	-606.012	-368.682	4.86126	-136.768	-210.85
2.6055	-435.009	448.1	-1324.96	-343.636	-368.036	-74.8836	-132.819	-220.096
2.6060000000000003	-313.621	527.796	-1380.6	-58.1062	-348.325	-149.51	-131.885	-229.92
2.6065	-178.016	580.347	-1374.19	234.918	-310.758	-212.539	-132.08	-238.525
2.607	-35.0616	606.421	-1303.98	520.64	-257.545	-260.758	-130.917	-246.677
2.6075000000000004	110.447	604.017	-1171.63	785.015	-192.193	-292.324	-128.373	-255.255
2.608	252.665	572.14	-982.638	1015.66	-118.69	-305.449	-123.17	-264.623
2.6085000000000003	384.005	514.073	-745.881	1202.75	-42.5707	-299.966	-114.745	-275.732
2.6090000000000004	497.734	433.326	-472.064	1338.28	30.3614	-277.846	-103.497	-288.089
2.6095	588.964	330.897	-173.032	1415.85	95.9527	-242.73	-89.5032	-299.013
2.6100000000000003	653.293	208.901	138.648	1430.25	152.228	-197.182	-73.1181	-306.731
2.6105	686.031	71.8818	448.806	1379.26	198.472	-141.585	-54.6693	-311.389
2.611	682.85	-71.0789	742.345	1264.49	232.553	-78.2517	-34.249	-313.005
2.6115000000000004	644.094	-212.041	1005.81	1089.53	252.203	-9.80265	-11.8957	-309.674
2.612	572.442	-344.511	1226.94	863.147	255.657	60.6003	10.1606	-299.797
2.6125000000000003	470.586	-457.701	1395.3	595.161	242.491	126.75	30.3779	-284.864
2.6130000000000004	343.164	-541.637	1501.97	298.583	213.259	181.853	48.8839	-266.975
2.6135	198.854	-595.858	1540.7	-9.06377	170.04	220.754	65.4079	-247.33
2.6140000000000003	48.0723	-627.231	1510.74	-313.751	117.635	244.447	80.891	-226.558
2.6145	-103.726	-633.677	1414.33	-606.952	60.6311	255.519	97.1919	-205.978
2.615	-252.605	-609.905	1254.65	-878.08	2.12074	254.466	114.451	-187.21
2.6155000000000004	-393.435	-553.031	1036.52	-1113.12	-55.0157	242.16	132.134	-170.573
2.616	-519.657	-463.129	768.319	-1297.82	-107.979	220.691	150.43	-157.225
2.6165000000000003	-622.226	-346.738	463.045	-1420.14	-155.084	194.61	169.931	-148.593
2.6170000000000004	-692.798	-212.99	137.045	-1472.76	-197.229	168.386	190.028	-140.156
2.6175	-726.922	-68.046	-192.105	-1454.15	-235.995	142.037	209.094	-129.379
2.6180000000000003	-723.041	82.3459	-507.708	-1366.32	-272.752	109.581	225.431	-119.613
2.6185	-679.818	227.88	-792.514	-1217.21	-305.441	69.1255	237.982	-114.719
2.619	-600.698	362.111	-1033.85	-1017.56	-331.146	19.5971	246.339	-117.963
2.6195000000000004	-491.143	482.304	-1223.23	-777.908	-346.66	-41.5176	250.721	-127.233
2.62	-355.288	580.377	-1354.17	-508.967	-346.986	-111.697	251.958	-141.116
2.6205000000000003	-200.759	651.927	-1423.28	-220.547	-327.97	-186.512	251.247	-158.889
2.6210000000000004	-34.8999	692.01	-1427.87	75.769	-286.763	-259.893	250.603	-178.216
2.6215	134.591	693.27	-1366.42	366.912	-224.031	-323.417	252.875	-200.009
2.6220000000000003	297.558	653.088	-1240.31	638.008	-144.056	-369.839	260.093	-224.946
2.6225	443.857	573.722	-1055.57	872.645	-53.7713	-395.526	272.325	-251.11
2.623	564.703	459.835	-823.125	1057.18	40.8006	-399.315	287.615	-276.296
2.6235000000000004	652.53	319.466	-557.4	1182.46	134.825	-382.174	303.137	-296.757
2.624	701.921	163.121	-274.381	1244.46	223.341	-344.908	315.87	-312.019
2.6245000000000003	710.917	1.60665	10.4463	1242.8	301.909	-286.623	323.883	-321.441
2.625	679.649	-154.277	281.934	1180.95	365.665	-209.292	327.628	-326.249
2.6255	610.103	-294.622	526.279	1069.15	409.79	-117.708	327.145	-325.643
2.6260000000000003	507.228	-409.775	734.455	918.399	430.672	-17.2522	321.921	-321.65
2.6265	379.569	-495.512	900.519	737.767	426.667	85.1829	311.805	-316.677
2.6270000000000002	236.217	-549.205	1021.14	534.196	399.252	186.818	297.576	-310.619
2.6275000000000004	85.8365	-566.309	1094.04	314.873	348.848	284.514	281.107	-301.542
2.628	-62.395	-546.564	1117.99	88.7358	274.785	371.891	263.709	-287.626
2.6285000000000003	-200.125	-492.781	1092.28	-133.091	178.678	440.977	246.442	-268.494
2.629	-319.692	-408.966	1019.35	-341.059	65.5386	484.817	230.139	-246.185
2.6295	-414.025	-300.934	904.111	-527.863	-57.5408	498.326	214.676	-223.401
2.6300000000000003	-477.668	-173.863	752.232	-687.907	-181.433	479.843	199.295	-200.907
2.6305	-506.046	-37.5283	569.785	-815.347	-296.696	430.847	183.833	-177.177
2.6310000000000002	-496.632	93.8974	364.939	-904.542	-395.764	355.211	170.117	-151.508
2.6315000000000004	-450.899	206.975	147.661	-949.546	-472.654	260.827	160.351	-125.755
2.632	-375.359	296.219	-70.3669	-950.128	-524.108	154.427	154.627	-98.7832
2.6325000000000003	-277.816	358.093	-279.394	-909.62	-549.291	39.1318	151.698	-70.2621
2.633	-166.403	391.579	-471.841	-831.626	-547.069	-80.559	149.709	-42.459
2.6335	-50.4091	399.355	-641.924	-717.895	-516.63	-199.86	146.95	-16.4023
2.6340000000000003	62.0923	385.96	-783.029	-573.031	-458.355	-311.176	143.425	6.67664
2.6345	166.922	350.108	-888.708	-405.152	-374.547	-405.581	142.027	24.8983
2.6350000000000002	258.697	292.338	-953.92	-223.598	-270.18	-478.347	144.078	36.0286
2.6355000000000004	331.5	217.812	-977.244	-32.8643	-150.845	-524.034	149.107	39.8189
2.636	382.233	126.344	-957.915	161.066	-24.3023	-540.868	156.456	36.9638
2.6365000000000003	406.875	23.0176	-895.149	348.357	101.69	-527.904	165.739	27.8319
2.637	402.718	-85.8842	-790.936	518.814	219.683	-484.908	175.244	15.9608
2.6375	368.961	-191.322	-650.455	662.877	322.06	-413.988	182.004	2.30347
2.6380000000000003	308.211	-285.508	-481.906	776.183	402.721	-319.558	184.031	-13.9399
2.6385	225.043	-363.9	-294.348	858.548	458.234	-204.947	181.206	-33.268
2.6390000000000002	123.79	-421.267	-95.8548	906.143	484.703	-80.2973	173.922	-55.2426
2.6395000000000004	8.86462	-450.327	105.317	913.242	480.786	40.7938	162.392	-79.9043
2.64	-113.235	-445.32	300.576	879.718	450.689	150.578	147.773	-104.768
2.6405000000000003	-234.28	-402.968	482.196	808.03	399.053	243.602	131.673	-129.879
2.641	-344.468	-324.641	643.223	701.629	331.152	315.233	114.619	-153.138
2.6415	-433.263	-219.874	777.746	566.243	253.647	367.186	96.6659	-170.936
2.6420000000000003	-493.141	-100.078	881.337	406.286	170.591	401.207	78.5993	-184.834
2.6425	-521.379	28.1601	949.409	226.496	84.4222	417.268	61.9116	-197.875
2.6430000000000002	-516.861	158.542	977.289	36.5918	-2.15316	414.752	47.6048	-211.001
2.6435000000000004	-479.193	281.113	963.164	-154.269	-85.9854	393.262	35.5759	-223.07
2.644	-410.89	386.081	907.576	-336.883	-163.508	354.299	24.7937	-233.381
2.6445000000000003	-317.97	468.745	813.255	-502.026	-230.661	300.672	15.5697	-242.206
2.645	-207.07	526.778	685.369	-644.06	-283.977	234.569	7.10884	-248.756
2.6455	-84.7181	558.909	530.327	-760.547	-320.8	157.783	-1.80735	-252.793
2.6460000000000004	43.2812	561.676	354.197	-847.667	-338.75	74.3639	-11.0632	-254.499
2.6465	170.98	530.568	163.167	-899.532	-337.151	-11.7217	-20.3174	-255.269
2.6470000000000002	291.303	465.29	-34.3165	-914.178	-316.007	-97.0043	-30.5725	-255.391
2.6475000000000004	396.397	370.241	-230.004	-891.178	-274.825	-176.629	-42.0264	-253.885
2.648	479.203	251.207	-416.846	-829.915	-214.452	-243.459	-54.2378	-250.289
2.6485000000000003	533.784	115.226	-587.968	-731.871	-138.314	-289.617	-66.4538	-245.195
2.649	555.384	-28.0423	-736.16	-602.888	-52.4401	-311.271	-78.707	-241.464
2.6495	541.455	-163.509	-854.919	-452.104	35.1291	-309.965	-91.0629	-240.324
2.6500000000000004	494.675	-282.159	-940.86	-283.264	116.903	-286.486	-101.868	-240.083
2.6505	420.41	-378.949	-989.766	-100.176	187.645	-243.808	-108.542	-240.595
2.6510000000000002	325.932	-451.832	-997.027	88.8263	245.346	-186.337	-110.246	-242.061
2.6515000000000004	218.447	-500.586	-961.377	276.663	288.999	-115.98	-109.058	-244.455
2.652	102.956	-522.851	-884.724	459.458	316.179	-35.5061	-108.19	-247.707
2.6525000000000003	-15.987	-514.578	-768.415	630.673	324.022	50.9708	-110.379	-251.305
2.653	-131.846	-474.655	-614.589	780.544	310.9	138.538	-117.225	-253.68
2.6535	-236.184	-409.553	-428.269	900.709	276.795	220.829	-128.178	-252.849
2.6540000000000004	-322.45	-326.708	-217.157	984.456	223.828	292.298	-140.866	-249.237
2.6545	-386.927	-231.884	9.78696	1026.67	154.28	347.426	-152.744	-245.363
2.6550000000000002	-428.448	-128.738	243.172	1021.88	72.7249	382.542	-161.972	-244.542
2.6555000000000004	-446.572	-23.6199	473.384	964.933	-14.7522	395.51	-166.783	-247.524
2.656	-442.709	79.4915	689.183	854.437	-101.56	386.833	-166.083	-254.883
2.6565000000000003	-418.306	176.747	877.819	693.399	-182.82	356.788	-160.843	-265.733
2.657	-374.532	263.254	1026.54	490.444	-254.859	306.049	-152.445	-279.565
2.6575	-313.211	335.293	1125.57	258.259	-314.638	239.216	-142.597	-294.685
2.6580000000000004	-237.16	392.049	1168.61	11.0621	-359.905	160.057	-132.571	-309.632
2.6585	-149.929	435.057	1152.51	-236.431	-388.78	70.8617	-123.317	-325.667
2.6590000000000003	-53.5344	462.12	1079.26	-472.454	-398.908	-23.5529	-115.561	-342.357
2.6595000000000004	50.3037	467.86	954.473	-688.711	-388.7	-115.693	-109.355	-357.267
2.66	157.741	446.589	784.127	-876.032	-358.56	-199.219	-105.076	-371.29
2.6605000000000003	261.615	397.036	574.998	-1023.54	-311.315	-271.446	-103.073	-384.298
2.661	354.383	321.503	337.051	-1122.4	-250.575	-329.733	-103.285	-392.97
2.6615	429.744	222.68	82.5146	-1166.67	-179.813	-372.445	-105.356	-396.347
2.6620000000000004	480.92	106.966	-175.593	-1152.39	-101.56	-400.104	-108.654	-396.554
2.6625	502.726	-15.2015	-422.506	-1082.26	-17.059	-413.516	-111.283	-398.223
2.6630000000000003	493.345	-132.375	-645.146	-963.327	72.2467	-414.348	-110.383	-403.23
2.6635000000000004	456.252	-241.726	-833.606	-801.643	164.035	-401.319	-104.398	-411.098
2.664	395.313	-340.969	-979.113	-607.251	253.248	-374.203	-93.4255	-421.896
2.6645000000000003	314.464	-426.975	-1076.16	-390.744	335.013	-330.383	-77.9713	-435.08
2.665	217.345	-497.484	-1122.2	-161.598	404.68	-267.958	-57.9952	-450.766
2.6655	106.468	-549.153	-1117.03	71.3271	457.215	-189.854	-34.3638	-466.986
2.6660000000000004	-15.2723	-577.429	-1062.69	297.827	490.018	-99.8181	-8.68991	-482.84
2.6665	-143.357	-577.371	-962.7	507.346	501.395	-1.43779	17.4837	-498.177
2.6670000000000003	-272.094	-543.226	-822.642	691.753	489.498	97.2398	42.1536	-510.539
2.6675000000000004	-393.445	-472.455	-648.825	843.191	454.478	189.884	61.68	-519.401
2.668	-498.604	-367.402	-448.741	955.669	398.301	271.74	73.0426	-527.106
2.6685000000000003	-578.777	-234.609	-230.803	1023.85	325.044	340.019	76.2364	-534.558
2.669	-627.534	-81.1179	-5.08532	1044.77	239.24	392.148	73.2173	-540.122
2.6695	-639.756	85.836	218.142	1017.87	144.94	424.878	66.7844	-543.728
2.6700000000000004	-611.278	254.946	429.248	945.611	46.3124	435.504	59.4004	-545.524
2.6705	-541.175	414.349	618.984	833.512	-51.5822	422.793	51.6549	-544.706
2.6710000000000003	-432.216	553.322	779.786	688.133	-143.199	386.653	43.6046	-542.563
2.6715000000000004	-290.171	662.382	906.133	516.446	-222.483	329.691	36.3714	-539.097
2.672	-122.835	734.946	994.103	322.559	-283.226	259.593	31.7281	-532.282
2.6725000000000003	60.8629	764.364	1039.85	111.439	-322.965	184.18	30.811	-520.759
2.673	249.699	746.409	1039.78	-108.49	-342.881	107.883	34.0232	-504.657
2.6735	432.203	679.975	992.568	-327.763	-344.897	36.3057	41.5316	-485.353
2.6740000000000004	596.485	568.306	898.233	-534.086	-333.361	-26.9218	52.5648	-464.042
2.6745	731.867	418.178	759.86	-715.199	-312.851	-80.6389	65.308	-441.337
2.6750000000000003	830.314	235.834	584.226	-861.136	-286.805	-125.909	78.2685	-419.877
2.6755000000000004	884.424	29.9456	380.03	-961.473	-257.504	-165.86	90.2493	-402.459
2.676	888.917	-188.618	158.337	-1009.71	-224.668	-202.497	100.325	-391.789
2.6765000000000003	841.258	-407.507	-68.6373	-1002.56	-186.694	-234.84	109.067	-388.407
2.677	741.01	-608.049	-287.65	-942.857	-141.618	-259.115	116.114	-390.581
2.6775	592.329	-771.226	-487.184	-834.748	-91.7445	-275.285	120.248	-395.979
2.6780000000000004	407.391	-888.909	-656.746	-683.423	-39.2194	-282.369	120.773	-401.612
2.6785	199.396	-958.333	-786.463	-499.115	13.5129	-284.102	117.31	-406.027
2.6790000000000003	-19.0133	-979.532	-869.522	-294.882	66.2763	-282.801	110.872	-411.261
2.6795000000000004	-236.607	-953.937	-902.343	-83.3037	120.521	-275.513	103.468	-418.111
2.68	-443.341	-883.502	-884.27	122.532	175.994	-257.93	97.0856	-425.988
2.6805000000000003	-629.739	-772.727	-818.838	312.091	229.996	-225.943	93.0566	-434.27
2.681	-789.196	-624.662	-713.065	475.903	277.545	-180.277	91.5578	-444.088
2.6815	-915.112	-444.79	-575.928	607.935	314.867	-121.202	92.2261	-454.655
2.6820000000000004	-1000.39	-243.272	-415.855	703.707	338.794	-47.7498	93.1944	-463.749
2.6825	-1040.88	-28.8387	-242.018	760.479	345.666	37.7483	93.2876	-470.915
2.6830000000000003	-1035.54	195.728	-64.7249	779.15	332.175	127.102	92.5746	-477.67
2.6835000000000004	-981.237	421.266	108.251	759.576	297.613	211.649	90.3152	-483.135
2.684	-876.515	635.831	270.104	703.21	243.564	284.574	86.4502	-486.663
2.6845000000000003	-722.405	826.735	413.974	612.733	173.349	340.482	80.8489	-488.553
2.685	-524.222	981.881	532.882	493.157	91.5973	374.157	73.7002	-489.392
2.6855	-291.585	1093.9	620.792	352.642	5.02485	382.462	66.0868	-490.727
2.6860000000000004	-34.481	1153.48	675.558	196.493	-77.9541	364.813	59.7528	-493.275
2.6865	233.351	1156.4	694.59	31.8866	-149.498	323.728	56.7115	-494.256
2.6870000000000003	497.916	1100.46	676.153	-131.1	-203.188	264.262	58.3989	-491.273
2.6875000000000004	745.573	984.223	621.94	-281.388	-236.135	194.131	64.9056	-483.807
2.688	961.101	811.598	535.719	-407.982	-248.156	120.843	76.0109	-473.186
2.6885000000000003	1131.88	587.366	424.546	-505.908	-240.778	51.8213	90.3429	-461.256
2.689	1246.68	320.619	295.851	-572.962	-217.408	-6.85339	104.247	-449.275
2.6895000000000002	1296.59	27.4523	157.377	-608.097	-182.942	-50.5135	113.47	-436.582
2.6900000000000004	1277.01	-273.206	16.6814	-612.009	-142.759	-76.2875	116.453	-423.068
2.6905	1187.32	-559.809	-118.964	-588.803	-101.967	-85.0261	114.835	-408.228
2.6910000000000003	1032.96	-815.23	-243.937	-541.913	-64.7936	-77.9609	110.281	-390.273
2.6915	823.687	-1028.65	-354.504	-471.419	-34.9953	-55.4594	104.407	-369.822
2.692	571.228	-1192.71	-446.367	-380.299	-16.6354	-23.6549	99.7649	-347.854
2.6925000000000003	288.167	-1302.38	-515.16	-276.054	-11.1699	9.65233	97.7134	-326.172
2.693	-14.5658	-1347.87	-559.783	-160.887	-18.0726	36.6125	100.236	-307.34
2.6935000000000002	-322.965	-1323.11	-578.089	-37.952	-34.4854	51.215	109.192	-291.533
2.6940000000000004	-621.036	-1228.81	-568.862	89.2919	-54.6139	52.0365	125.279	-277.357
2.6945	-893.52	-1067.59	-532.138	215.397	-72.605	39.8948	147.204	-264.39
2.6950000000000003	-1125.37	-843.315	-469.743	332.425	-83.8174	16.5894	172.114	-252.501
2.6955	-1299.55	-567.769	-384.166	431.353	-85.1134	-9.6756	197.665	-240.343
2.696	-1403.53	-257.005	-280.616	507.702	-77.7799	-32.2443	220.666	-228.786
2.6965000000000003	-1431.56	74.9062	-165.2	560.403	-64.2673	-49.3907	236.519	-216.935
2.697	-1381.06	410.244	-42.3881	588.405	-46.2081	-60.1431	242.48	-204.352
2.6975000000000002	-1253.17	728.633	84.468	589.423	-25.0532	-63.9835	238.916	-189.262
2.6980000000000004	-1053.68	1011.86	211.307	560.478	-3.18655	-61.733	229.674	-171.234
2.6985	-791.971	1242.62	331.676	501.176	16.103	-53.8403	219.173	-150.734
2.6990000000000003	-481.528	1407.11	437.898	413.097	31.2837	-39.5772	211.054	-128.928
2.6995	-139.438	1495.32	522.175	301.088	41.47	-17.3821	206.564	-106.361
2.7	216.037	1498.2	578.516	169.421	44.0129	12.8483	205.482	-83.9679
2.7005000000000003	564.55	1412.65	602.314	23.5702	36.2445	48.2485	208.191	-63.1863
2.701	884.28	1244.68	589.866	-127.863	16.6211	82.2827	214.924	-44.521
2.7015000000000002	1154.87	1006.91	539.079	-268.906	-14.2058	108.928	224.075	-27.4782
2.7020000000000004	1361.78	712.337	454.378	-388.434	-52.9202	122.637	233.244	-10.4318
2.7025	1494.3	375.972	344.161	-481.199	-95.5005	119.628	240.049	6.8965
2.7030000000000003	1545.05	17.1554	216.985	-544.01	-137.167	98.0841	241.345	23.2107
2.7035	1512.07	-344.126	81.1725	-576.569	-171.937	61.1131	235.476	38.6342
2.704	1397.47	-688.526	-56.4236	-579.822	-195.255	13.3405	224.346	51.3584
2.7045000000000003	1206.74	-998.532	-190.386	-552.522	-203.758	-39.8006	211.085	61.1874
2.705	948.501	-1257.18	-314.529	-494.418	-196.44	-93.1982	198.485	65.5134
2.7055000000000002	635.34	-1449.62	-423.344	-405.039	-175.616	-145.03	189.37	62.5295
2.7060000000000004	283.342	-1565.43	-511.061	-283.909	-143.739	-194.293	186.58	51.8383
2.7065	-88.1899	-1594.79	-570.146	-138.279	-101.274	-237.036	191.503	34.2263
2.7070000000000003	-457.121	-1534.01	-594.29	19.0795	-48.9342	-267.506	202.532	12.2641
2.7075	-801.399	-1388.6	-580.005	173.978	9.58074	-281.618	216.957	-13.7253
2.708	-1101.51	-1170.92	-527.846	315.74	69.9146	-274.402	232.31	-44.1062
2.7085000000000004	-1342.99	-894.053	-441.737	433.096	127.124	-248.995	246.885	-72.3448
2.709	-1514.49	-571.097	-330.987	520.886	177.376	-207.632	260.499	-94.7869
2.7095000000000002	-1606.37	-219.087	-203.547	576.862	216.77	-151.159	272.538	-109.177
2.7100000000000004	-1614.2	143.846	-67.3556	599.256	241.383	-83.8892	281.339	-115.039
2.7105	-1539.42	500.804	68.1594	591.546	247.943	-15.852	284.233	-114.584
2.7110000000000003	-1385.31	828.744	195.783	559.742	237.64	45.2059	280.387	-112.177
2.7115	-1160.78	1109.96	312.143	505.252	214.999	97.6061	271.316	-110.038
2.712	-879.103	1333.48	414.362	427.057	183.899	141.328	258.823	-112.204
2.7125000000000004	-556.144	1491.84	498.589	326.783	146.902	176.551	243.709	-120.284
2.713	-207.818	1578.76	559.362	209.426	106.188	205.12	227.48	-130.483
2.7135000000000002	150.477	1588.34	592.493	79.2804	62.7031	227.699	212.377	-139.466
2.7140000000000004	501.337	1520.18	595.493	-56.2877	16.7035	242.433	200.486	-148.36
2.7145	826.736	1382.56	567.456	-186.452	-31.0988	245.976	193.54	-158.9
2.7150000000000003	1112.78	1183.89	510.252	-300.626	-78.254	238.374	194.285	-169.751
2.7155	1348.42	928.237	429.662	-393.587	-122.845	221.367	204.758	-178.89
2.716	1522.05	625.44	333.296	-465.584	-163.361	195.821	223.916	-184.013
2.7165000000000004	1623.02	294.949	227.137	-519.027	-198.252	160.804	247.683	-185.195
2.717	1647.68	-47.956	114.821	-553.676	-226.332	116.594	271.291	-185.724
2.7175000000000002	1595.62	-388.977	-0.593702	-567.831	-246.257	64.1577	291.469	-187.313
