f	eta0	eta1	eta2	eta3	eta4	eta5	eta6	eta7	sumEta
16.6914	0.628386	0.776115	0.0255516	0.312031	0.0616352	0.214443	0.0598754	0.0342218	2.11226
16.7112	0.686765	0.789717	0.0453337	0.306032	0.0428165	0.21096	0.0642251	0.0405594	2.18641
16.7309	0.702496	0.797097	0.0502025	0.301751	0.0362973	0.213408	0.0639958	0.0436135	2.20886
16.7507	0.665388	0.793171	0.0368072	0.302009	0.047325	0.220373	0.0593424	0.0413097	2.16572
16.7705	0.600197	0.780576	0.0140069	0.306625	0.0663431	0.22669	0.0533754	0.0351573	2.08297
16.7903	0.550689	0.767522	0.00308794	0.312489	0.0823575	0.228599	0.0500579	0.0291932	2.024
16.81	0.549879	0.762619	0.00320587	0.31564	0.0839362	0.224674	0.0516059	0.0273627	2.01892
16.8298	0.598341	0.769018	0.0136116	0.313981	0.0698841	0.21752	0.0569772	0.030812	2.07015
16.8496	0.663803	0.782313	0.0360157	0.308621	0.0494947	0.21188	0.0625799	0.037188	2.1519
16.8694	0.702727	0.793491	0.0489605	0.303109	0.036225	0.211487	0.0646902	0.0421845	2.20287
16.8892	0.689334	0.794994	0.0437583	0.301112	0.038812	0.216572	0.0619071	0.0424248	2.18892
16.9089	0.632768	0.785723	0.0237941	0.30393	0.0553879	0.223727	0.0561041	0.0377074	2.11914
16.9287	0.570884	0.771785	0.00230604	0.309648	0.0747711	0.22816	0.0511392	0.031151	2.03984
16.9485	0.545081	0.762345	0.00648057	0.314415	0.0839125	0.226923	0.0503403	0.0270846	2.01658
16.9683	0.572555	0.763595	0.00316271	0.315045	0.0766457	0.220847	0.0542086	0.0281575	2.03422
16.988	0.635027	0.774573	0.0246862	0.311114	0.057724	0.213966	0.0601663	0.0336061	2.11086
17.0078	0.690928	0.787809	0.0435999	0.305212	0.0396697	0.21084	0.0642337	0.0397295	2.18202
17.0276	0.70311	0.794347	0.0472313	0.301303	0.0344001	0.213525	0.0637156	0.0424157	2.20005
17.0474	0.663647	0.789741	0.0331064	0.301915	0.0452865	0.220185	0.0589744	0.0398252	2.15268
17.0671	0.599053	0.77697	0.0105937	0.306641	0.064935	0.226404	0.0531801	0.0336536	2.07143
17.0869	0.552522	0.764468	0.00536777	0.312236	0.0801209	0.227996	0.0501815	0.0280027	2.0209
17.1067	0.555125	0.760445	0.00418014	0.314842	0.0806179	0.223925	0.0519261	0.026663	2.01772
17.1265	0.605168	0.767482	0.0124729	0.314084	0.0660247	0.216894	0.057804	0.0294217	2.06935
17.1462	0.669292	0.780711	0.0347924	0.307926	0.0459756	0.211573	0.0628543	0.0362986	2.14942
17.166	0.704881	0.791239	0.0465835	0.302616	0.0337469	0.211481	0.0645971	0.0410316	2.19618
17.1858	0.68836	0.791902	0.0403055	0.301002	0.0373765	0.216631	0.0616259	0.0409353	2.17814
17.2056	0.630947	0.782164	0.0201007	0.304096	0.0542445	0.223604	0.0558645	0.0360976	2.10712
17.2254	0.571068	0.768463	0.000634468	0.309745	0.0730631	0.227711	0.0511638	0.0297448	2.03159
17.2451	0.548746	0.759825	0.00818851	0.314179	0.081111	0.226235	0.0506263	0.0260872	2.015
17.2649	0.578893	0.761879	0.00235095	0.314389	0.0729659	0.220152	0.0545894	0.0275343	2.03275
17.2847	0.641405	0.773154	0.0238414	0.310229	0.0539779	0.213518	0.0603925	0.0330631	2.10958
17.3045	0.694712	0.785977	0.0418567	0.304461	0.0367243	0.210718	0.064196	0.0389428	2.17759
17.3242	0.703387	0.791693	0.0443172	0.300918	0.0325824	0.213599	0.0634642	0.0412044	2.19117
17.344	0.661838	0.786397	0.0295025	0.301939	0.0441848	0.220208	0.0586934	0.038308	2.14107
17.3638	0.597951	0.773529	0.0072444	0.306812	0.0636765	0.22613	0.0530657	0.0321541	2.06056
17.3836	0.554429	0.761598	0.00772717	0.31224	0.0779154	0.227405	0.0503275	0.0267989	2.01844
17.4033	0.560342	0.758451	0.00551093	0.314608	0.0773454	0.223208	0.0523127	0.0257902	2.01757
17.4231	0.611785	0.766063	0.0122707	0.312314	0.0622595	0.216309	0.0576584	0.0297235	2.06838
17.4429	0.674484	0.779221	0.0336568	0.306883	0.0426398	0.211297	0.0628365	0.0359341	2.14695
17.4627	0.706735	0.789052	0.0443226	0.301928	0.0314695	0.211488	0.0643784	0.0402358	2.18961
17.4824	0.687197	0.7889	0.0370795	0.30074	0.0361099	0.216684	0.0612687	0.0397122	2.16769
17.5022	0.629108	0.778702	0.0166677	0.304074	0.053171	0.223573	0.0555937	0.0346902	2.09558
17.522	0.571327	0.765321	0.00332768	0.309691	0.0714128	0.227296	0.0511368	0.0284928	2.028
17.5418	0.552456	0.757469	0.0096985	0.313803	0.0783715	0.225573	0.0508577	0.0251906	2.01342
17.5616	0.585101	0.760311	0.00167954	0.313651	0.0693852	0.219501	0.0549426	0.0269855	2.03156
17.5813	0.64753	0.771817	0.0231475	0.309339	0.0503829	0.213113	0.0606784	0.0325493	2.10856
17.6011	0.698183	0.784211	0.040225	0.303742	0.0339493	0.210626	0.064207	0.0382066	2.17335
17.6209	0.703407	0.789102	0.0415216	0.300551	0.0309316	0.213675	0.0632193	0.0400971	2.1825
17.6407	0.659914	0.783175	0.0260731	0.301908	0.0432135	0.220201	0.0583775	0.036935	2.1298
17.6604	0.596873	0.770263	0.00414244	0.306856	0.0624843	0.225827	0.0529118	0.030803	2.05016
17.6802	0.556401	0.758932	0.00975293	0.31208	0.0757976	0.226826	0.0504519	0.0257562	2.016
17.7	0.565559	0.756623	0.00645035	0.314072	0.0741924	0.222524	0.0526313	0.0251127	2.01716
17.7198	0.618222	0.764759	0.0117543	0.311478	0.0586697	0.215776	0.057987	0.0292552	2.0679
17.7395	0.679349	0.777782	0.0325781	0.306071	0.0395031	0.211077	0.0629606	0.0353538	2.14467
17.7593	0.70827	0.78691	0.0420845	0.301396	0.0293861	0.211532	0.064218	0.0393268	2.18312
17.7791	0.685866	0.785951	0.0338741	0.300592	0.0349388	0.216807	0.0609524	0.0384625	2.15744
17.7989	0.62725	0.775469	0.013346	0.304153	0.0523458	0.223385	0.0553463	0.0333206	2.08462
17.8186	0.57164	0.762383	0.00585566	0.309669	0.0698528	0.226853	0.0511179	0.0273125	2.02468
17.8384	0.556191	0.755322	0.0110496	0.313465	0.0757329	0.224916	0.0510873	0.0243839	2.01215
17.8582	0.591214	0.758899	0.00114279	0.312963	0.0659773	0.218871	0.0552766	0.0264507	2.03079
17.878	0.65338	0.770599	0.0224527	0.308492	0.0470234	0.212722	0.0608572	0.0320679	2.1076
17.8978	0.701323	0.782514	0.0386147	0.303061	0.0314241	0.210554	0.0641428	0.0374801	2.16911
17.9175	0.703191	0.78659	0.038764	0.300245	0.0294841	0.213783	0.0629479	0.0389939	2.174
17.9373	0.657917	0.780028	0.0227554	0.301928	0.0423673	0.220235	0.0580673	0.03561	2.11891
17.9571	0.595835	0.767142	0.00120184	0.306945	0.0613745	0.225586	0.0527606	0.0295399	2.04038
17.9769	0.55846	0.756428	0.0116232	0.311928	0.0737198	0.226297	0.0505466	0.0248076	2.01381
17.9966	0.57073	0.754948	0.0072369	0.313529	0.0711051	0.221869	0.0528814	0.0244951	2.01679
18.0164	0.62448	0.763573	0.0112963	0.310671	0.0551944	0.215262	0.0582013	0.0287993	2.06748
18.0362	0.683917	0.776436	0.0315264	0.305247	0.0365545	0.21086	0.0629546	0.0347301	2.14222
18.056	0.70952	0.78484	0.0399086	0.300847	0.0274931	0.211571	0.0639869	0.0383082	2.17647
18.0757	0.684355	0.783129	0.0307681	0.300426	0.0339433	0.216892	0.0606303	0.0371138	2.14726
18.0955	0.625379	0.772319	0.0101821	0.304196	0.0514681	0.223293	0.0551565	0.0319081	2.0739
18.1153	0.572057	0.759589	0.00820306	0.309654	0.0683726	0.226411	0.0512169	0.026153	2.02166
18.1351	0.559963	0.753325	0.0122141	0.313137	0.0731604	0.224282	0.0514355	0.0236552	2.01117
18.1549	0.597221	0.757598	0.000688368	0.312315	0.062662	0.218264	0.0556526	0.0260451	2.03045
18.1746	0.658983	0.76946	0.0220108	0.307965	0.043799	0.212355	0.0629054	0.032481	2.10996
18.1944	0.704156	0.78088	0.0370244	0.30244	0.0290628	0.210487	0.0640543	0.0367879	2.16489
18.2142	0.702742	0.784152	0.0360622	0.299952	0.0281841	0.213879	0.0626049	0.0378785	2.16546
18.234	0.655841	0.777018	0.0195321	0.301892	0.0416298	0.220241	0.0577391	0.0341959	2.10809
18.2537	0.594897	0.764166	0.0016017	0.306945	0.0603289	0.22533	0.0527011	0.0281815	2.03415
18.2735	0.560596	0.7541	0.0133086	0.311696	0.07172	0.22575	0.0508574	0.0238083	2.01184
18.2933	0.57587	0.753421	0.00789467	0.312987	0.0681219	0.221229	0.0534413	0.0239631	2.01693
18.3131	0.630539	0.762496	0.0109258	0.309932	0.0518913	0.214771	0.0587381	0.0285047	2.0678
18.3328	0.688198	0.775138	0.0305221	0.304588	0.0337703	0.210667	0.0632002	0.0343667	2.14045
18.3526	0.710495	0.782838	0.0377591	0.30051	0.0257589	0.211618	0.0638671	0.0376176	2.17046
18.3724	0.682715	0.780373	0.0277532	0.3004	0.0330829	0.216978	0.0602998	0.0360602	2.13766
18.3922	0.623551	0.769328	0.00713458	0.304312	0.0507522	0.223152	0.0548652	0.0307099	2.06381
18.4119	0.572552	0.757	0.0104353	0.309613	0.0668873	0.226034	0.0511914	0.0251012	2.01881
18.4317	0.563775	0.751523	0.0133106	0.31274	0.0706466	0.223692	0.051711	0.0229368	2.01034
18.4515	0.603104	0.756455	0.000310951	0.311606	0.0594604	0.217687	0.0560739	0.0256162	2.03031
18.4713	0.664331	0.768415	0.0212681	0.306958	0.0407281	0.212014	0.0613647	0.0313252	2.1064
18.4911	0.706747	0.779341	0.0354862	0.301901	0.0268544	0.210402	0.0640902	0.0361786	2.161
18.5108	0.702184	0.781861	0.0334357	0.299776	0.0269878	0.213912	0.062393	0.0369567	2.15751
18.5306	0.653928	0.774232	0.0164546	0.30201	0.0409317	0.220136	0.0574484	0.0330819	2.09822
18.5504	0.592786	0.761674	0.00422705	0.30707	0.0591739	0.225782	0.0525478	0.0271199	2.03038
18.5702	0.56277	0.752051	0.0148473	0.311547	0.069684	0.225275	0.0509423	0.0230233	2.01014
18.5899	0.580934	0.752094	0.0084596	0.312457	0.0651938	0.220662	0.053713	0.0234793	2.01699
18.6097	0.636311	0.761509	0.0106089	0.309178	0.0487258	0.214365	0.0589977	0.0281366	2.06783
18.6295	0.692037	0.77388	0.0295352	0.303886	0.0311998	0.210542	0.0632433	0.0338596	2.13818
18.6493	0.711055	0.780877	0.0356587	0.30013	0.0242376	0.211726	0.0636896	0.0367944	2.16417
18.669	0.680836	0.777708	0.0248149	0.300369	0.0323774	0.21709	0.0599962	0.0349439	2.12814
18.6888	0.621686	0.766428	0.00422027	0.304433	0.0501092	0.223055	0.0546368	0.0295295	2.0541
18.7086	0.573164	0.754485	0.012489	0.309596	0.0654857	0.225628	0.0511971	0.0241352	2.01618
18.7284	0.567676	0.749768	0.0142309	0.312374	0.0682019	0.2231	0.0519538	0.0223258	2.00963
18.7481	0.608912	0.755339	3.56666e-05	0.310929	0.056367	0.217152	0.0563899	0.0252574	2.03038
18.7679	0.669383	0.767381	0.0207221	0.306204	0.0378245	0.211733	0.0615583	0.0309534	2.10576
18.7877	0.708863	0.777748	0.0339646	0.30135	0.0248625	0.210445	0.0640073	0.0355557	2.1568
18.8075	0.70112	0.779457	0.0308662	0.299604	0.0260295	0.21411	0.0621099	0.0359801	2.14928
18.8273	0.651493	0.77132	0.0134556	0.302096	0.0404418	0.220276	0.0571596	0.0319076	2.08815
18.847	0.59319	0.758672	0.00670261	0.307148	0.0583858	0.224824	0.052428	0.0260403	2.02739
18.8668	0.565149	0.749911	0.016255	0.311378	0.0678223	0.224723	0.0510893	0.0222534	2.00858
18.8866	0.586106	0.750764	0.00891807	0.311937	0.0623948	0.220042	0.0540297	0.0230429	2.01723
18.9064	0.642106	0.760585	0.0103306	0.308454	0.0456662	0.213895	0.0592935	0.0278321	2.06816
18.9261	0.695823	0.772713	0.0285482	0.303208	0.0287303	0.210361	0.0631709	0.0334287	2.13598
18.9459	0.711566	0.778983	0.033572	0.299777	0.0227987	0.211771	0.0634717	0.0359882	2.15793
18.9657	0.678967	0.77514	0.0219696	0.300354	0.0317262	0.217173	0.0596745	0.0338583	2.11886
18.9855	0.619887	0.763691	0.00143528	0.304542	0.049442	0.222952	0.0544074	0.028409	2.04477
19.0052	0.573856	0.752182	0.0143882	0.309555	0.0641068	0.225227	0.0512078	0.0232342	2.01376
19.025	0.571567	0.748265	0.0150292	0.312002	0.0658028	0.222534	0.0522021	0.0217764	2.00918
19.0448	0.614587	0.754417	0.000161145	0.310264	0.0533692	0.216624	0.0567094	0.0249488	2.03108
19.0646	0.674243	0.766457	0.0202127	0.305494	0.0350613	0.21144	0.0617565	0.0306003	2.10526
19.0843	0.710821	0.776243	0.0324437	0.300874	0.0229995	0.210426	0.0639546	0.034928	2.15269
19.1041	0.700067	0.777202	0.0283398	0.299468	0.025144	0.214221	0.0618643	0.0350098	2.14132
19.1239	0.649285	0.768616	0.0105806	0.302198	0.0399584	0.220281	0.0569034	0.0307831	2.07861
19.1437	0.592461	0.756143	0.00904329	0.307218	0.0574767	0.224576	0.0523442	0.0250297	2.02429
19.1635	0.567544	0.74805	0.0175241	0.311164	0.0659511	0.224229	0.0512484	0.0215713	2.00728
19.1832	0.591177	0.749648	0.00927034	0.311389	0.0596551	0.219477	0.0543216	0.0226765	2.01761
19.203	0.647606	0.759766	0.010108	0.307736	0.0427556	0.213482	0.0595061	0.0275598	2.06852
19.2228	0.699249	0.771584	0.0276063	0.302656	0.0264486	0.210232	0.0633534	0.0329471	2.13408
19.2426	0.711773	0.777114	0.0315274	0.299488	0.0215244	0.211865	0.0633153	0.0351938	2.1518
19.2623	0.676954	0.77262	0.0191883	0.300375	0.0311955	0.21727	0.059401	0.0328011	2.1098
19.2821	0.618142	0.761036	0.00121978	0.304692	0.0488911	0.222837	0.0542417	0.0273108	2.03837
19.3019	0.574646	0.75003	0.0161424	0.309515	0.0627498	0.224869	0.051278	0.0223894	2.01162
19.3217	0.575511	0.746861	0.015717	0.311636	0.0634529	0.22198	0.0524657	0.0212871	2.00891
19.3414	0.62016	0.753565	0.000301083	0.309623	0.0504926	0.216125	0.0570108	0.0246789	2.03196
19.3612	0.678839	0.765566	0.0197377	0.304812	0.0324499	0.211186	0.061892	0.03029	2.10477
19.381	0.712506	0.774782	0.0309569	0.30041	0.0212894	0.210433	0.0638388	0.0343372	2.14855
19.4008	0.698821	0.774989	0.0258727	0.299347	0.0243785	0.21435	0.0615715	0.0340866	2.13341
19.4205	0.647032	0.765987	0.00778925	0.302296	0.0395441	0.2203	0.0566184	0.0296913	2.06926
19.4403	0.591808	0.753731	0.0112508	0.307284	0.0566025	0.224309	0.0522754	0.0240779	2.02134
19.4601	0.57001	0.746325	0.0186426	0.310963	0.0641001	0.223702	0.0514285	0.0209331	2.0061
19.4799	0.59621	0.748637	0.00952224	0.310857	0.0569694	0.218879	0.0546369	0.0223322	2.01804
19.4997	0.652944	0.759026	0.00992218	0.307038	0.0399337	0.213037	0.0597529	0.0273039	2.06896
19.5194	0.702408	0.770492	0.0266835	0.302053	0.0242847	0.210071	0.063379	0.0324547	2.13182
19.5392	0.711754	0.775311	0.0295014	0.299237	0.0203766	0.211926	0.0630962	0.0344851	2.14569
19.559	0.674852	0.770217	0.0164862	0.300407	0.0307375	0.217382	0.0590912	0.0317856	2.10096
19.5788	0.616457	0.758553	0.0037541	0.304814	0.048364	0.222796	0.0540509	0.0262848	2.03507
19.5985	0.575794	0.748091	0.0177641	0.309452	0.0616149	0.224873	0.0513418	0.0216145	2.01054
19.6183	0.579445	0.745592	0.0162722	0.311254	0.0611028	0.221409	0.0527338	0.0208406	2.00865
19.6381	0.625585	0.752796	0.000372065	0.308984	0.0476605	0.215625	0.0573295	0.0244443	2.0328
19.6579	0.683199	0.764736	0.0192663	0.304166	0.0299399	0.210906	0.0620418	0.0299978	2.10425
19.6776	0.713939	0.77337	0.0294851	0.299998	0.0197154	0.210409	0.0637205	0.0337495	2.14439
19.6974	0.697418	0.772867	0.0234448	0.299255	0.0237124	0.214453	0.0613039	0.0331937	2.12565
19.7172	0.644801	0.763498	0.00509748	0.302429	0.0391944	0.220336	0.0563582	0.0286594	2.06037
19.737	0.591282	0.751471	0.0133351	0.307353	0.0557583	0.224127	0.0522016	0.0231736	2.0187
19.7567	0.572575	0.744743	0.0196333	0.310742	0.0622878	0.223314	0.0516022	0.0203537	2.00525
19.7765	0.601199	0.747704	0.00970773	0.310325	0.0543888	0.218438	0.0549469	0.022048	2.01876
19.7963	0.658046	0.758323	0.00977145	0.30638	0.0372778	0.212737	0.0600041	0.0271043	2.06964
19.8161	0.70528	0.769419	0.0257513	0.301532	0.0223026	0.210003	0.0634136	0.0320949	2.1298
19.8359	0.711482	0.773502	0.0275158	0.298998	0.0193931	0.212041	0.0629163	0.0336899	2.13954
19.8556	0.672644	0.767826	0.0138595	0.30046	0.0303921	0.217465	0.0588316	0.0307885	2.09227
19.8754	0.614793	0.756098	0.0061607	0.304919	0.0478755	0.222647	0.0539056	0.0253173	2.03172
19.8952	0.576584	0.746095	0.0192662	0.309374	0.0601305	0.224153	0.0514261	0.0208945	2.00792
19.915	0.583486	0.744421	0.0167774	0.310853	0.0588993	0.220969	0.0530309	0.0204312	2.00887
19.9347	0.630951	0.752096	0.000420129	0.308352	0.0449911	0.215216	0.0576603	0.0242145	2.0339
19.9545	0.687315	0.763934	0.0187976	0.303543	0.0276168	0.210723	0.0622305	0.0296625	2.10382
19.9743	0.715082	0.771966	0.0277899	0.299667	0.0182999	0.210464	0.0637966	0.0330532	2.14012
19.9941	0.69583	0.770748	0.0211476	0.299239	0.023172	0.214591	0.0610637	0.0322798	2.11807
20.0138	0.642546	0.761074	0.00261764	0.302591	0.0389091	0.220343	0.0561345	0.027649	2.05186
20.0336	0.590836	0.749321	0.0151733	0.307438	0.0549263	0.223882	0.0521696	0.0223348	2.01608
20.0534	0.575233	0.743266	0.0204403	0.310531	0.0604991	0.222843	0.0517937	0.0198513	2.00446
20.0732	0.606152	0.746889	0.0097418	0.309798	0.0518552	0.217928	0.0552671	0.0218389	2.01947
20.0929	0.662991	0.757692	0.00969621	0.305731	0.0347178	0.212403	0.060248	0.0269261	2.07041
20.1127	0.707876	0.768359	0.0248513	0.301018	0.0204581	0.209937	0.0634095	0.0317185	2.12763
20.1325	0.711004	0.771744	0.025555	0.298811	0.0185176	0.212153	0.0626642	0.0329683	2.13342
20.1523	0.670363	0.765524	0.0113124	0.300549	0.030114	0.217569	0.058492	0.0298222	2.08375
20.1721	0.61321	0.753783	0.00844659	0.305078	0.0474219	0.222546	0.0536864	0.0243613	2.02853
20.1918	0.5777	0.744315	0.0205786	0.309347	0.0588363	0.223785	0.0514626	0.020212	2.00624
20.2116	0.58753	0.743373	0.0170684	0.310476	0.0566951	0.220458	0.0532741	0.0200947	2.00897
20.2314	0.636168	0.751497	0.00033088	0.307748	0.042389	0.214776	0.0579274	0.0240788	2.03491
20.2512	0.691189	0.763178	0.0183867	0.302954	0.0254129	0.210516	0.0623117	0.0294512	2.1034
20.2709	0.715982	0.770581	0.0265597	0.299288	0.0170027	0.210508	0.0635145	0.0326276	2.13606
20.2907	0.694133	0.768679	0.0187214	0.299195	0.0227274	0.214741	0.0607266	0.0314427	2.11037
20.3105	0.640297	0.758718	4.39731e-05	0.302712	0.0386709	0.220374	0.0558349	0.026692	2.04334
20.3303	0.590499	0.747271	0.0170794	0.30747	0.0541176	0.223662	0.0521007	0.0214995	2.0137
20.35	0.57792	0.74195	0.0212466	0.310298	0.0587131	0.2223	0.0519741	0.0193289	2.00373
20.3698	0.611078	0.746182	0.00980088	0.309279	0.0493825	0.21745	0.055571	0.021578	2.02032
20.3896	0.66775	0.757108	0.00957844	0.305111	0.0322581	0.212084	0.0604614	0.0267213	2.07107
20.4094	0.710247	0.767368	0.0239035	0.300548	0.0187347	0.209863	0.0634148	0.0312886	2.12537
20.4292	0.710329	0.770026	0.0236198	0.298656	0.0177626	0.21227	0.0624338	0.0322742	2.12737
20.4489	0.668038	0.763276	0.00880391	0.300652	0.0299047	0.217672	0.0582258	0.0289015	2.07547
20.4687	0.611684	0.751572	0.0106358	0.3052	0.0469994	0.222471	0.0535472	0.0234782	2.02559
20.4885	0.578932	0.742653	0.021814	0.309255	0.057573	0.223471	0.0515502	0.0195815	2.00483
20.5083	0.591612	0.742431	0.0173356	0.310092	0.0545369	0.220002	0.053556	0.0197745	2.00934
20.528	0.641275	0.750942	0.000270996	0.307159	0.0398646	0.214375	0.0582099	0.0239151	2.03601
20.5478	0.694839	0.762468	0.0179444	0.302396	0.0233077	0.210327	0.0624203	0.029206	2.10291
20.5676	0.716652	0.769239	0.0251068	0.298991	0.0158338	0.210532	0.0633841	0.0320761	2.13182
20.5874	0.692277	0.766697	0.0164288	0.299185	0.0223574	0.214847	0.0604634	0.0306257	2.10288
20.6071	0.638078	0.756477	0.00236343	0.302848	0.0384586	0.220359	0.055614	0.0257704	2.03997
20.6269	0.590263	0.745363	0.0187688	0.30752	0.0533232	0.223417	0.0520714	0.0207485	2.01148
20.6467	0.580781	0.740732	0.0218932	0.310046	0.0569736	0.221935	0.0521765	0.0188852	2.00342
20.6665	0.615937	0.745529	0.00975267	0.308763	0.0469838	0.217013	0.0558786	0.0213898	2.02125
20.6862	0.672315	0.756563	0.00950705	0.304511	0.0299142	0.211796	0.0606794	0.0265761	2.07186
20.706	0.712354	0.766356	0.0229996	0.300122	0.0171344	0.209825	0.063396	0.0309447	2.12313
20.7258	0.709455	0.768336	0.0216655	0.298518	0.0170974	0.212377	0.0622294	0.0315677	2.12125
20.7456	0.665645	0.761111	0.00637534	0.300752	0.0297451	0.217744	0.0579451	0.0280238	2.06734
20.7654	0.610263	0.749472	0.0127035	0.305316	0.046577	0.222332	0.0534288	0.0226251	2.02272
20.7851	0.580254	0.741143	0.0229095	0.309154	0.0563133	0.223088	0.0516668	0.0189773	2.00351
20.8049	0.59569	0.741591	0.0175148	0.309701	0.052411	0.21952	0.053839	0.0194836	2.00975
20.8247	0.646251	0.750465	0.000155131	0.306558	0.0374366	0.213987	0.0584758	0.0237821	2.03711
20.8445	0.698257	0.761778	0.017501	0.301863	0.0213334	0.210171	0.0624911	0.0289918	2.10239
20.8642	0.717095	0.767903	0.0236477	0.298692	0.0147853	0.210608	0.0632217	0.0316216	2.12758
20.884	0.690309	0.764719	0.0141416	0.299177	0.0220887	0.214984	0.0601446	0.0299052	2.09547
20.9038	0.635864	0.754296	0.00469178	0.302956	0.0382862	0.220378	0.0553846	0.0249854	2.03684
20.9236	0.590135	0.743546	0.0203569	0.307499	0.0525244	0.223195	0.0520903	0.0201111	2.00946
20.9433	0.583661	0.739587	0.022444	0.309771	0.0552448	0.221576	0.0524925	0.018483	2.00326
20.9631	0.620746	0.744997	0.009618	0.308217	0.0446697	0.216494	0.0563247	0.0211341	2.0222
20.9829	0.67669	0.756079	0.00949552	0.303929	0.0276751	0.211516	0.0610708	0.0262313	2.07269
21.0027	0.714227	0.765393	0.0221403	0.299725	0.0156638	0.20979	0.0636293	0.0302612	2.12083
21.0224	0.708397	0.766673	0.0199798	0.298362	0.0165464	0.212507	0.0629132	0.0298008	2.11518
21.0422	0.663226	0.759005	0.00391133	0.300905	0.0296606	0.21784	0.0572723	0.0275975	2.05942
21.062	0.608902	0.747477	0.0147338	0.305432	0.0461913	0.222226	0.0530946	0.0220931	2.02015
21.0818	0.581714	0.739718	0.023968	0.309016	0.0550601	0.222756	0.0516449	0.0186698	2.00255
21.1016	0.599798	0.740847	0.0176394	0.309253	0.0503137	0.21905	0.054071	0.0193904	2.01036
21.1213	0.651094	0.750045	1.3691e-05	0.305983	0.0350811	0.213614	0.0587761	0.0236911	2.0383
21.1411	0.701424	0.761102	0.0170863	0.301368	0.0194786	0.210031	0.0626508	0.0286562	2.1018
21.1609	0.717307	0.766587	0.0222325	0.298505	0.0138586	0.210688	0.0631377	0.0309219	2.12324
21.1807	0.688238	0.762798	0.0119731	0.299278	0.0218898	0.215125	0.0599171	0.028947	2.08817
21.2004	0.633704	0.752224	0.00689245	0.303183	0.0381562	0.220384	0.0551387	0.0240295	2.03371
21.2202	0.590119	0.741856	0.0218167	0.307571	0.0517477	0.22296	0.0519841	0.0194489	2.0075
21.24	0.586603	0.738567	0.022909	0.309514	0.0535525	0.221129	0.0525502	0.0182173	2.00304
21.2598	0.625483	0.744491	0.00950778	0.307712	0.0423403	0.216125	0.0564758	0.0211572	2.02329
21.2795	0.680854	0.755595	0.00939434	0.303375	0.0255404	0.211261	0.0611084	0.026265	2.07339
