f	spct
63.7178	0.130508
63.7341	0.14094
63.7504	0.142613
63.7667	0.138363
63.783	0.135025
63.7993	0.144432
63.8156	0.204393
63.8319	0.562349
63.8482	0.0227737
63.8645	0.0742328
63.8807	0.0968634
63.897	0.106849
63.9133	0.109218
63.9296	0.108591
63.9459	0.109245
63.9622	0.113401
63.9785	0.120676
63.9948	0.128536
64.0111	0.133851
64.0274	0.134758
64.0437	0.131899
64.06	0.128212
64.0762	0.12754
64.0925	0.132538
64.1088	0.14335
64.1251	0.157028
64.1414	0.169175
64.1577	0.175749
64.174	0.175382
64.1903	0.170079
64.2066	0.164184
64.2229	0.16366
64.2392	0.170916
64.2555	0.185641
64.2717	0.203813
64.288	0.219564
64.3043	0.228175
64.3206	0.22816
64.3369	0.222284
64.3532	0.216363
64.3695	0.21676
64.3858	0.226695
64.4021	0.245777
64.4184	0.268977
64.4347	0.289373
64.451	0.301242
64.4673	0.302971
64.4835	0.297746
64.4998	0.292496
64.5161	0.294634
64.5324	0.308696
64.5487	0.333961
64.565	0.364759
64.5813	0.392686
64.5976	0.410757
64.6139	0.416384
64.6302	0.413234
64.6465	0.409668
64.6628	0.415198
64.679	0.436131
64.6953	0.472275
64.7116	0.516741
64.7279	0.558689
64.7442	0.588469
64.7605	0.602104
64.7768	0.604025
64.7931	0.605443
64.8094	0.619727
64.8257	0.656126
64.842	0.715172
64.8583	0.787798
64.8746	0.858843
64.8908	0.915538
64.9071	0.9501
64.9234	0.969608
64.9397	0.990324
64.956	1.03263
64.9723	1.11217
64.9886	1.23239
65.0049	1.38238
65.0212	1.54152
65.0375	1.68887
65.0538	1.81466
65.0701	1.92798
65.0863	2.05837
65.1026	2.24953
65.1189	2.54911
65.1352	2.99917
65.1515	3.63492
65.1678	4.49952
65.1841	5.68725
65.2004	7.45048
65.2167	10.539
65.233	17.8924
65.2493	60.0514
65.2656	45.0786
65.2819	16.7201
65.2981	10.383
65.3144	7.5269
65.3307	5.84927
65.347	4.73098
65.3633	3.95264
65.3796	3.41639
65.3959	3.0594
65.4122	2.82532
65.4285	2.65985
65.4448	2.51713
65.4611	2.36776
65.4774	2.20284
65.4936	2.03163
65.5099	1.87332
65.5262	1.74652
65.5425	1.66029
65.5588	1.6106
65.5751	1.58223
65.5914	1.55587
65.6077	1.51606
65.624	1.45745
65.6403	1.38404
65.6566	1.31078
65.6729	1.25065
65.6891	1.21243
65.7054	1.19565
65.7217	1.19179
65.738	1.18775
65.7543	1.17248
65.7706	1.1415
65.7869	1.09852
65.8032	1.05348
65.8195	1.01721
65.8358	0.996841
65.8521	0.992252
65.8684	0.99652
65.8847	0.999333
65.9009	0.991904
65.9172	0.971155
65.9335	0.940737
65.9498	0.909297
65.9661	0.885747
65.9824	0.87537
65.9987	0.877082
66.015	0.884517
66.0313	0.888814
66.0476	0.883447
66.0639	0.866954
66.0802	0.843628
66.0964	0.820979
66.1127	0.806141
66.129	0.802327
66.1453	0.807627
66.1616	0.815359
66.1779	0.819009
66.1942	0.813861
66.2105	0.799974
66.2268	0.781788
66.2431	0.765875
66.2594	0.757285
66.2757	0.757742
66.292	0.764427
66.3082	0.772286
66.3245	0.774175
66.3408	0.768918
66.3571	0.757031
66.3734	0.74298
66.3897	0.732156
66.406	0.728372
66.4223	0.731834
66.4386	0.7394
66.4549	0.745982
66.4712	0.747307
66.4875	0.741841
66.5037	0.731552
66.52	0.720786
66.5363	0.71414
66.5526	0.714132
66.5689	0.720025
66.5852	0.728286
66.6015	0.734299
66.6178	0.734775
66.6341	0.729152
66.6504	0.720112
66.6667	0.712006
