f	eta0	eta1	eta2	eta3	eta4	eta5	eta6	eta7	sumEta
124.833	0.00099783089227	0.0005003355253	2.1937461471000004E-06	3.9550244184E-06	1.35990076412E-05	8.551421279800002E-06	6.3919534353E-08	7.077162356999999E-07	0.001527237252826553
125	0.00099779683146	0.00050036358412	2.1943820430000003E-06	3.9546692901E-06	1.3597299695200001E-05	8.5528651884E-06	6.398322707399999E-08	7.077930498E-07	0.001527231408073574
125.167	0.0009977676364799999	0.00050039631941	2.1944632212E-06	3.954327314699999E-06	1.3595762543800001E-05	8.5542241612E-06	6.3994578252E-08	7.076603709E-07	0.001527234388080052
125.333	0.0009977335756700002	0.0005004290547	2.1948555825E-06	3.954156327E-06	1.3594908570800002E-05	8.555837941400002E-06	6.40500729E-08	7.076883033E-07	0.0015272341271679003
125.5	0.00099770438069	0.00050045711352	2.1949097013E-06	3.9541168683E-06	1.3592944432900003E-05	8.5577914648E-06	6.409821030300001E-08	7.076464047E-07	0.001527233001292303
125.667	0.0009976703198799999	0.00050048984881	2.1953020625999996E-06	3.9532882356000006E-06	1.3591834268E-05	8.5593203092E-06	6.4127288938E-08	7.076603709E-07	0.0015272317012252378
125.833	0.0009976411249	0.0005005225840999999	2.195735013E-06	3.9537222813E-06	1.35903825139E-05	8.5610190252E-06	6.4181312137E-08	7.074788103E-07	0.0015272362279558369
126	0.00099761192992	0.00050055064292	2.1957891318E-06	3.9527226609E-06	1.3589272349000001E-05	8.5622081264E-06	6.4201211733E-08	7.073810469E-07	0.001527234147366733
126.167	0.00099757786911	0.00050058337821	2.1962085525E-06	3.9530251775999994E-06	1.3587820594900001E-05	8.5645863288E-06	6.4276676046E-08	7.073740637999999E-07	0.001527234538713646
126.333	0.0009975486741299999	0.0005006114370300001	2.1964385574E-06	3.9527621196E-06	1.3586966621900002E-05	8.567389210200001E-06	6.434043883599999E-08	7.07457861E-07	0.001527235465968936
126.5	0.00099752434498	0.0005006394958499999	2.1969932751E-06	3.9528147312E-06	1.3587991389500003E-05	8.5733347162E-06	6.4342681044E-08	7.074019962E-07	0.0015272467196192439
126.667	0.00099746595502	0.00050067223114	2.1963979682999997E-06	3.9520387101E-06	1.3575352589100001E-05	8.5525254452E-06	6.436615415900001E-08	7.073251821E-07	0.001527186192208959
126.833	0.0009974464916999999	0.00050070028996	2.1971962205999998E-06	3.9518414166E-06	1.35796224541E-05	8.564671264600001E-06	6.4420317496E-08	7.072413848999999E-07	0.001527211774718296
127	0.0009974221625500001	0.0005007330252500001	2.1975209334E-06	3.9516046644E-06	1.3578768481100001E-05	8.567474146E-06	6.4508184022E-08	7.072972496999998E-07	0.001527222361458622
127.167	0.00099739296757	0.0005007610840699999	2.1977374086E-06	3.951262689E-06	1.35777437135E-05	8.569597541000001E-06	6.4548123352E-08	7.071855200999999E-07	0.0015272221266355518
127.333	0.00099736377259	0.00050078914289	2.1978185867999996E-06	3.9509338665000006E-06	1.35766335486E-05	8.5714661286E-06	6.455975480600001E-08	7.071994863E-07	0.001527221526851606
127.5	0.0009973297117799999	0.0005008172017099999	2.1980756511000003E-06	3.9507760317E-06	1.3575437986400001E-05	8.572994973E-06	6.4623307389E-08	7.070598242999999E-07	0.0015272158812638889
127.667	0.00099730538263	0.000500849937	2.19857625E-06	3.9503156802E-06	1.3573815437700001E-05	8.5746087532E-06	6.4626110149E-08	7.069271453999999E-07	0.0015272241890066489
127.833	0.00099727132182	0.00050087331935	2.1987521361000003E-06	3.9498290229E-06	1.3573046862E-05	8.575967726000001E-06	6.475286497E-08	7.070388750000001E-07	0.00152721402865697
128	0.0009972469926699998	0.00050090137817	2.1988739034000004E-06	3.9500263164E-06	1.3571765902500002E-05	8.577496570399999E-06	6.4739061377E-08	7.068782637E-07	0.001527218150857777
128.167	0.0009972129318600001	0.00050092943699	2.1992662647E-06	3.9494607417E-06	1.35703141484E-05	8.5790254148E-06	6.4818869968E-08	7.067525679E-07	0.0015272120068574682
128.333	0.00099718860271	0.0005009621722799999	2.1993745023E-06	3.9494344359E-06	1.35686915997E-05	8.580384387600001E-06	6.483029121499999E-08	7.068223989E-07	0.001527220312605615
128.5	0.00099715940773	0.0005009855546299999	2.1998209824E-06	3.9494081301E-06	1.3567923024000002E-05	8.581573488800002E-06	6.491367332499999E-08	7.067874833999998E-07	0.001527215389142025
128.667	0.0009971302127499998	0.00050101361345	2.1997668636E-06	3.9488294025E-06	1.3566215078E-05	8.5828475258E-06	6.5008756958E-08	7.065570410999999E-07	0.0015272130508679578
128.833	0.0009971010177699999	0.00050104167227	2.1999833388E-06	3.9488688612E-06	1.35652757077E-05	8.5839516912E-06	6.5036714489E-08	7.064453114999999E-07	0.0015272122516648888
129	0.00099707182279	0.0005010697310900001	2.2002133437000002E-06	3.9485663445E-06	1.35639093509E-05	8.585565471400002E-06	6.5116032597E-08	7.063265987999999E-07	0.0015272112510218972
129.167	0.00099704749364	0.00050109778991	2.2005109971E-06	3.9483953568000004E-06	1.3562799186E-05	8.586924444200001E-06	6.524124589999999E-08	7.063615143E-07	0.0015272155162943
129.333	0.0009970182986599998	0.00050112117226	2.2000239279000002E-06	3.9481717575E-06	1.3561347431900001E-05	8.5883683528E-06	6.546119249100001E-08	7.060123592999999E-07	0.0015272088559418909
129.5	0.00099698910368	0.00050114923108	2.1995503884E-06	3.9482506749E-06	1.3559981075100001E-05	8.589557453999999E-06	6.5814760665E-08	7.05083607E-07	0.0015272065727200649
129.667	0.0009969599087	0.0005011772899000001	2.1896872370999996E-06	3.9491713779E-06	1.35587001156E-05	8.591426041600002E-06	7.075287344E-08	6.963707931299999E-07	0.00152719330703877
129.833	0.00099693557955	0.00050120067225	2.2044887289000005E-06	3.9465539508E-06	1.3557419156100002E-05	8.591850720600002E-06	6.3888984269E-08	7.089662106E-07	0.001527209419551269
130	0.0009969112503999998	0.00050122873107	2.2035145905E-06	3.9466723269E-06	1.35560527993E-05	8.593379565000001E-06	6.461398821200001E-08	7.076533877999999E-07	0.001527211868127712
130.167	0.0009968820554199999	0.0005012567898899999	2.2030545806999996E-06	3.946922232E-06	1.3555113429000001E-05	8.5944837304E-06	6.4835756597E-08	7.073600976E-07	0.001527210615136297
130.333	0.00099685286044	0.0005012801722399999	2.2030681104E-06	3.9461856696E-06	1.3553917866800002E-05	8.595842703200002E-06	6.4942471684E-08	7.069969764E-07	0.0015272039864780839
130.5	0.00099682853129	0.0005013082310599999	2.203311645E-06	3.9462908928E-06	1.3552807701900002E-05	8.597116740200002E-06	6.508947644600001E-08	7.068712806E-07	0.001527208250086946
130.667	0.0009968042021399998	0.00050133161341	2.2032169371000006E-06	3.945777929699999E-06	1.3551612139699999E-05	8.5982209056E-06	6.5148404475E-08	7.067595509999999E-07	0.001527206551417575
130.833	0.0009967750071599999	0.0005013596722299999	2.2034604717000003E-06	3.945817388400001E-06	1.3550331180200001E-05	8.599579878400001E-06	6.518785332200001E-08	7.066408383E-07	0.0015272056970003218
131	0.0009967458121800002	0.00050138773105	2.2038663627E-06	3.9457121652E-06	1.35490502207E-05	8.600853915400001E-06	6.5269763983E-08	7.066478214E-07	0.0015272049434793833
131.167	0.00099672148303	0.0005014111133999999	2.2042316645999997E-06	3.9454885659E-06	1.3548025453100002E-05	8.601958080800001E-06	6.5275789917E-08	7.065989397E-07	0.001527204174924017
131.333	0.00099669715388	0.00050143449575	2.2040557785000003E-06	3.945041367300001E-06	1.3547000685500001E-05	8.603317053599999E-06	6.5341864984E-08	7.063894467E-07	0.001527202795826584
131.5	0.0009966728247300001	0.00050146255457	2.2044751992E-06	3.945186049199999E-06	1.3545548931400003E-05	8.6045910906E-06	6.5354337266E-08	7.064872100999999E-07	0.001527207022117766
131.667	0.0009966436297500002	0.00050148593692	2.2046104962E-06	3.9448835325E-06	1.35444387665E-05	8.6059500634E-06	6.5447458967E-08	7.064732438999999E-07	0.0015272013702314672
131.833	0.0009966193006	0.00050150931927	2.2049757981000004E-06	3.9446599332E-06	1.3543243204300002E-05	8.606969293E-06	6.548270367400001E-08	7.06340565E-07	0.001527200291367274
132	0.00099659010562	0.0005015327016199999	2.205205803E-06	3.94455471E-06	1.3542474628600001E-05	8.607988522600001E-06	6.5501061752E-08	7.062707339999999E-07	0.001527194802699952
132.167	0.0009965609106399999	0.00050155608397	2.2053140406E-06	3.9442784991E-06	1.35412790664E-05	8.609602302800001E-06	6.5561110885E-08	7.062637509E-07	0.001527189293380685
132.333	0.00099654144732	0.00050158414279	2.2053952188E-06	3.9436734657E-06	1.3540339696100002E-05	8.610791404E-06	6.562080967300001E-08	7.063265987999999E-07	0.0015271977373030729
132.5	0.00099650738651	0.00050160752514	2.2056793425000003E-06	3.9437523831E-06	1.35396565177E-05	8.612320248400001E-06	6.564155009700001E-08	7.060193423999999E-07	0.001527187981034197
132.667	0.00099646845987	0.00050162623102	2.2060581740999995E-06	3.9433446432E-06	1.35405104907E-05	8.615038194000002E-06	6.5710568062E-08	7.060612409999999E-07	0.001527171414201062
132.833	0.00099654144732	0.00050166364278	2.2058146394999997E-06	3.9429369033E-06	1.3527786293E-05	8.6071391646E-06	6.5622491329E-08	7.062428016E-07	0.0015272606323933288
133	0.00099646359404	0.00050167767219	2.2062475899E-06	3.9428974446E-06	1.3533337117500001E-05	8.6129997348E-06	6.574329028499999E-08	7.060682240999999E-07	0.001527208559631185
133.167	0.00099643439906	0.0005017010545399999	2.2064234759999998E-06	3.9428974446E-06	1.3533080925600001E-05	8.615038194000002E-06	6.5756883671E-08	7.061729705999999E-07	0.0015272048234944709
133.333	0.00099640520408	0.0005017244368899999	2.2065858324E-06	3.9425686221E-06	1.35322269526E-05	8.6161423594E-06	6.5849865234E-08	7.059634776E-07	0.001527198978079334
133.5	0.0009963760091	0.0005017478192399999	2.2069105451999998E-06	3.9422003409000006E-06	1.3531287582300003E-05	8.617586268000002E-06	6.5847132543E-08	7.059564945E-07	0.001527193616703443
133.667	0.00099635654578	0.00050177120159	2.2072893768E-06	3.9423055641E-06	1.3530177417400001E-05	8.618860305E-06	6.593121534299999E-08	7.059495114E-07	0.0015271982607600431
133.833	0.00099633221663	0.00050179458394	2.2074246738000005E-06	3.942068811900001E-06	1.3529067252500002E-05	8.619794598800002E-06	6.596190556499999E-08	7.059285621E-07	0.001527197046374665
134	0.00099630302165	0.00050181328982	2.2075193817E-06	3.9415821546E-06	1.35280424849E-05	8.620898764200002E-06	6.595265645700001E-08	7.058657142E-07	0.001527186172626057
134.167	0.0009962835583299998	0.00050183667217	2.2077223272000004E-06	3.941976741600001E-06	1.35271885119E-05	8.6219179938E-06	6.597276626000001E-08	7.057539845999999E-07	0.0015271907628253598
134.333	0.00099625922918	0.0005018600545199999	2.2080335103E-06	3.9414900843E-06	1.3525992949700002E-05	8.6233619024E-06	6.5995818961E-08	7.057260522E-07	0.0015271898840178608
134.5	0.0009962349000299999	0.00050188343687	2.2081552776E-06	3.9414111669E-06	1.3525053579400001E-05	8.6242112604E-06	6.6086207971E-08	7.057330353E-07	0.0015271889874275708
134.667	0.00099621057088	0.0005019068192200001	2.2083988122E-06	3.9408061335E-06	1.3523858017200001E-05	8.6254852974E-06	6.6062174304E-08	7.056073395E-07	0.001527187607874104
134.833	0.00099619110756	0.0005019255250999999	2.2085611685999997E-06	3.9405430755E-06	1.35234310307E-05	8.6264195912E-06	6.6137078065E-08	7.056282887999999E-07	0.0015271873528928648
135	0.00099616677841	0.00050195358392	2.2087505844E-06	3.9407272161E-06	1.3521893879300003E-05	8.6276086924E-06	6.6181011328E-08	7.053978464999999E-07	0.001527190921560028
135.167	0.0009961473150899998	0.0005019722897999999	2.2087911735E-06	3.9401747943E-06	1.35214668928E-05	8.6283731146E-06	6.6200980993E-08	7.053559479E-07	0.0015271899677940927
135.333	0.0009961229859399999	0.0005019909956799999	2.2089264705E-06	3.940082724E-06	1.3519844344100002E-05	8.629562215799999E-06	6.619229243700001E-08	7.052651676E-07	0.0015271838548344368
135.5	0.00099609865679	0.00050201437803	2.2088858814E-06	3.939688137E-06	1.3518990371100001E-05	8.630836252799999E-06	6.6249749017E-08	7.050486914999999E-07	0.001527182733902817
135.667	0.00099607919347	0.00050203776038	2.2090617675000002E-06	3.9389910333E-06	1.35181363981E-05	8.631855482400002E-06	6.6215134931E-08	7.042316687999999E-07	0.001527185445335031
135.833	0.00099605973015	0.00050205646626	2.2050975654E-06	3.9354002916E-06	1.3517197027800003E-05	8.633129519400002E-06	6.59769704E-08	6.994272959999999E-07	0.0015271724250806
136	0.0009960354009999998	0.00050207517214	2.2111859303999996E-06	3.941200720500001E-06	1.3515916068300001E-05	8.6334692626E-06	6.649905451900001E-08	7.075346750999999E-07	0.0015271863788514188
136.167	0.0009960159376799999	0.00050209855449	2.2109694552000005E-06	3.940214253000001E-06	1.35154036845E-05	8.634828235400001E-06	6.6516571769E-08	7.062916832999999E-07	0.0015271887160531689
136.333	0.0009959916085300002	0.00050212193684	2.2108747473E-06	3.939951195E-06	1.3514122725000001E-05	8.6356775934E-06	6.645694305E-08	7.060123592999999E-07	0.0015271866409330502
136.5	0.00099597214521	0.0005021406427199999	2.2108341582000003E-06	3.939214632600001E-06	1.35131833547E-05	8.636781758800002E-06	6.646051656900001E-08	7.059355451999999E-07	0.0015271851978960688
136.667	0.00099594781606	0.0005021593486	2.2111047522E-06	3.9390962565E-06	1.3512329381700002E-05	8.6378859242E-06	6.6572346693E-08	7.056841535999999E-07	0.001527179837474893
136.833	0.0009959283527399998	0.00050218273095	2.2112941680000003E-06	3.9389384217E-06	1.3511475408700001E-05	8.638650346400001E-06	6.659147553000001E-08	7.056073395E-07	0.00152718364084983
137	0.0009959088894199999	0.0005022061133	2.2110506334E-06	3.9387148224E-06	1.3510365243800002E-05	8.639669576E-06	6.6623917477E-08	7.056352718999999E-07	0.001527187062184977
137.167	0.00099588456027	0.00050222014271	2.2115106432E-06	3.9385306818E-06	1.3509596668100001E-05	8.640943613E-06	6.663667003500001E-08	7.055165591999998E-07	0.001527177437815335
137.333	0.00099586509695	0.00050224352506	2.2117812372E-06	3.937846731E-06	1.35084865032E-05	8.641792971000001E-06	6.6642485762E-08	7.054257788999999E-07	0.001527180597717062
137.5	0.00099584563363	0.0005022622309399999	2.2119841826999996E-06	3.9378861897000005E-06	1.35074617356E-05	8.6425573932E-06	6.670428662000001E-08	7.054816437E-07	0.00152717994000152
137.667	0.00099582617031	0.00050228093682	2.2120112421000004E-06	3.937675743300001E-06	1.35061807761E-05	8.6438314302E-06	6.6712274486E-08	7.054606943999999E-07	0.001527178979290586
137.833	0.0009958018411599999	0.0005022996427000001	2.2123224252E-06	3.9376099788E-06	1.3506095378799999E-05	8.6445958524E-06	6.671115338200001E-08	7.053699140999999E-07	0.001527174188562682
138	0.00099578237784	0.0005023183485799999	2.2120518312E-06	3.9376494375E-06	1.3505070611200003E-05	8.6457849536E-06	6.678598707400001E-08	7.053559479E-07	0.0015271734251884738
138.167	0.00099576291452	0.00050234173093	2.212511841E-06	3.9374258382E-06	1.35040458436E-05	8.6465493758E-06	6.6798529425E-08	7.051604211E-07	0.001527177137299125
138.333	0.0009957434512	0.0005023604368099999	2.2125930191999997E-06	3.9371496273E-06	1.3503448062500001E-05	8.6476535412E-06	6.681976033199999E-08	7.052093027999999E-07	0.001527176761323332
138.5	0.00099572398788	0.00050237914269	2.212782435E-06	3.9370970157E-06	1.35027648841E-05	8.649012514E-06	6.6852202279E-08	7.051464548999999E-07	0.001527176786075979
138.667	0.0009956996587299999	0.00050239784857	2.2131206775E-06	3.9368865693E-06	1.3502679486800002E-05	8.6507961658E-06	6.691035954900001E-08	7.052093027999999E-07	0.0015271731098617488
138.833	0.00099567046375	0.0005024165544499999	2.2132153854000004E-06	3.9368076519E-06	1.3503704254400002E-05	8.6547881484E-06	6.690937858300001E-08	7.051464548999999E-07	0.0015271675894735829
139	0.00099573858537	0.00050241187798	2.2129989102E-06	3.9360316308000004E-06	1.34879057539E-05	8.633639134200002E-06	6.7001168973E-08	7.049229956999999E-07	0.001527192962943773
139.167	0.00099566559792	0.00050244928974	2.2134318606000002E-06	3.9362157714000005E-06	1.3496189292000002E-05	8.648163156E-06	6.6989047036E-08	7.049020464E-07	0.0015271807788334358
139.333	0.00099564126877	0.00050246799562	2.213864811E-06	3.936005325E-06	1.3496189292000002E-05	8.650286551E-06	6.7027865262E-08	7.048391985E-07	0.001527177477432762
139.5	0.00099562180545	0.0005024867014999999	2.2137159843E-06	3.9361237011E-06	1.3496018497400002E-05	8.651985267000001E-06	6.7032349678E-08	7.049160126E-07	0.001527178298762078
139.667	0.0009955974762999998	0.00050250540738	2.2139595189E-06	3.9357028083E-06	1.3495249921700001E-05	8.652749689200001E-06	6.7083570117E-08	7.048601477999999E-07	0.0015271724893360168
139.833	0.00099557801298	0.00050252411326	2.2142436426E-06	3.9358080315E-06	1.3494652140600002E-05	8.6538538546E-06	6.7095551916E-08	7.049020464E-07	0.001527172681507616
140	0.00099555854966	0.00050254281914	2.2141895238E-06	3.9351766923E-06	1.3493541975700002E-05	8.6548730842E-06	6.713591166000001E-08	7.048391985E-07	0.00152717112518616
140.167	0.00099554395217	0.00050256152502	2.2146224742000005E-06	3.9353608329E-06	1.3492944194600002E-05	8.6555525706E-06	6.7168493745E-08	7.046995365000001E-07	0.001527175825292545
140.333	0.00099552448885	0.00050257555443	2.2145007069E-06	3.9353082213E-06	1.3492261016200001E-05	8.656656736E-06	6.7168914159E-08	7.046227223999999E-07	0.001527170561596959
140.5	0.0009955050255299998	0.0005025895838399999	2.2146495336E-06	3.9348478698000005E-06	1.3490980056700003E-05	8.657251286600002E-06	6.7244028127E-08	7.045738407E-07	0.0015271641559855267
140.667	0.0009954904280399998	0.00050261296619	2.2147577712000003E-06	3.9346111176E-06	1.3490723864800003E-05	8.658440387800002E-06	6.7294547876E-08	7.046017731E-07	0.001527173823692376
140.833	0.0009954709647199999	0.0005026269956000001	2.2149607167E-06	3.9347689524E-06	1.34895283026E-05	8.65920481E-06	6.734121383E-08	7.044341787E-07	0.00152716819849423
141	0.0009954563672300001	0.0005026457014799999	2.21481189E-06	3.9343743654E-06	1.34891013161E-05	8.6601391038E-06	6.737645853699999E-08	7.045598745E-07	0.001527172431718337
141.167	0.00099543690391	0.0005026597308899999	2.2151366028E-06	3.9344927415E-06	1.3488332740400002E-05	8.660903526000002E-06	6.739754930600001E-08	7.042177026E-07	0.0015271671156626059
141.333	0.00099541744059	0.00050267843677	2.2151501325E-06	3.9342428364E-06	1.34872225755E-05	8.661667948200001E-06	6.7460821613E-08	7.041129561E-07	0.001527165734630313
141.5	0.0009954028431	0.00050269714265	2.2152989592E-06	3.933900861E-06	1.3486710191700002E-05	8.6624323704E-06	6.7542171722E-08	7.038825137999999E-07	0.001527169752817822
141.667	0.0009953882456099998	0.0005027111720599999	2.2150689543000004E-06	3.934295448E-06	1.3485941616000001E-05	8.6636214716E-06	6.7707324355E-08	7.033238658E-07	0.0015271693763500547
141.833	0.00099536878229	0.00050272520147	2.2145954148E-06	3.9344006712E-06	1.3485087643E-05	8.664046150600001E-06	6.805269445600001E-08	7.024789107E-07	0.001527162645244756
142	0.0009953541847999999	0.0005027439073500001	2.2112400491999997E-06	3.935032010400001E-06	1.34846606565E-05	8.664810572800001E-06	7.052935333E-08	6.9428214792E-07	0.00152715864694015
142.167	0.00099533472148	0.0005027626132299999	2.2184378496E-06	3.9328749348E-06	1.3483294299700001E-05	8.665574995000002E-06	6.604591829599999E-08	7.089662106E-07	0.0015271725289179958
142.333	0.0009953152581600002	0.0005027766426399999	2.2173013548E-06	3.9332169102E-06	1.3482867313200001E-05	8.666594224600001E-06	6.6920309347E-08	7.064173790999999E-07	0.001527165218291247
142.5	0.00099529579484	0.00050279067205	2.2172607657E-06	3.9331774515000005E-06	1.34823549294E-05	8.667358646800001E-06	6.7105571783E-08	7.057330353E-07	0.001527159457290483
142.667	0.00099528606318	0.0005028093779299999	2.2172066469000003E-06	3.932861781900001E-06	1.3481330161800001E-05	8.668038133200001E-06	6.727051420900001E-08	7.055025929999999E-07	0.0015271676509410088
142.833	0.00099526659986	0.00050282340734	2.2172878251E-06	3.9329933109E-06	1.3480561586100002E-05	8.668717619600002E-06	6.727086455400001E-08	7.051674042E-07	0.001527162005810454
143	0.0009952520023699999	0.00050284211322	2.2173690033000005E-06	3.9325461123E-06	1.34798784077E-05	8.669227234400002E-06	6.738150350500001E-08	7.051813704E-07	0.001527165699221605
143.167	0.00099523740488	0.00050285614263	2.2172472360000004E-06	3.9323882775E-06	1.3479280626600002E-05	8.670246464000001E-06	6.737344557E-08	7.050347253E-07	0.00152716511828497
143.333	0.00099522280739	0.00050287017204	2.2176125379000003E-06	3.9323882775E-06	1.3478426653600001E-05	8.671010886200001E-06	6.743160284E-08	7.050766238999999E-07	0.00152716492601194
143.5	0.0009952082099	0.00050288887792	2.2175854785E-06	3.932322513E-06	1.34775726806E-05	8.6713506294E-06	6.7485696108E-08	7.048531646999998E-07	0.001527168257982308
143.667	0.00099519361241	0.0005029029073299999	2.2177748943E-06	3.9322435956E-06	1.34773164887E-05	8.672284923200001E-06	6.7481982451E-08	7.049229956999999E-07	0.0015271685446199509
143.833	0.00099517414909	0.00050291693674	2.2180725477000003E-06	3.9319016202000005E-06	1.3476633310300001E-05	8.6729644096E-06	6.7549458898E-08	7.047972999000001E-07	0.001527163004476598
144	0.0009951595516	0.0005029309661499999	2.2180184289E-06	3.9323619717E-06	1.34755231454E-05	8.6738137676E-06	6.7600399061E-08	7.048112661E-07	0.001527162646728761
144.167	0.0009951400882799999	0.00050294499556	2.2180184289E-06	3.9318753144E-06	1.34750107616E-05	8.6747480614E-06	6.7595424162E-08	7.047204857999999E-07	0.001527157052316262
144.333	0.00099513035662	0.00050295902497	2.2182890229000002E-06	3.931796397E-06	1.3474583775100002E-05	8.675257676199999E-06	6.7603762373E-08	7.046646209999999E-07	0.001527161576844573
144.5	0.0009951157591300002	0.0005029777308499999	2.2181807853000003E-06	3.9318884673E-06	1.3473815199400001E-05	8.6756823552E-06	6.7687775104E-08	7.045040097E-07	0.0015271652485720042
144.667	0.00099510116164	0.00050299176026	2.2184784387000003E-06	3.9314412687E-06	1.34732174183E-05	8.676107034200001E-06	6.770697401E-08	7.045598745E-07	0.00152716443290841
144.833	0.0009950816983199998	0.00050300578967	2.2185325575E-06	3.9311255991000004E-06	1.3472448842600002E-05	8.676361841600002E-06	6.771447139299999E-08	7.045878069E-07	0.0015271582591090927
145	0.0009950719666599998	0.00050302449555	2.2187219733000004E-06	3.9313623513E-06	1.3472448842600002E-05	8.676276905800001E-06	6.774032685399999E-08	7.044132294000001E-07	0.001527167425839254
145.167	0.00099505250334	0.0005029777308499999	2.2194119879999997E-06	3.9308888469E-06	1.3467154210000001E-05	8.687658303E-06	6.7835270349E-08	7.044690941999998E-07	0.001527107651902449
145.333	0.00099504277168	0.0005030338484899999	2.2189113891E-06	3.9308362353E-06	1.3469374539800002E-05	8.6806086316E-06	6.780303860900001E-08	7.044900434999999E-07	0.001527148644047909
145.5	0.0009950281741899999	0.0005030525543699999	2.2191278643E-06	3.9308230824E-06	1.34694599371E-05	8.680778503200002E-06	6.7855590359E-08	7.043852969999999E-07	0.001527153158834359
145.667	0.0009950135767	0.00050306658378	2.2194255177000003E-06	3.9307310121000005E-06	1.3468776758700001E-05	8.6809483748E-06	6.786673133E-08	7.044132294000001E-07	0.0015271523221040298
145.833	0.0009950038450400002	0.00050308061319	2.2195878741000004E-06	3.9306652476E-06	1.34684351695E-05	8.681712797000002E-06	6.789335755E-08	7.044132294000001E-07	0.0015271571659051502
146	0.00099498924755	0.0005030946426	2.2194525771E-06	3.9305074128E-06	1.3467239607300001E-05	8.6823073476E-06	6.793343701799999E-08	7.044202125E-07	0.001527155750744318
146.167	0.0009949697842299998	0.00050310867201	2.2196690523E-06	3.9304021896E-06	1.34669834154E-05	8.6827320266E-06	6.788943368600001E-08	7.044481448999999E-07	0.0015271505805024858
146.333	0.0009949600525699998	0.00050312270142	2.2198314087000002E-06	3.9301785903E-06	1.3466556428900002E-05	8.683411513000001E-06	6.794240585E-08	7.043084829E-07	0.0015271549828196499
146.5	0.00099494545508	0.0005031367308300001	2.2199667056999996E-06	3.9299812968E-06	1.34658732505E-05	8.683836192E-06	6.797961248900001E-08	7.041408884999999E-07	0.0015271539638559892
146.667	0.0009949308575899999	0.0005031460837699999	2.2199667056999996E-06	3.9298629207E-06	1.3465190072100002E-05	8.684430742600002E-06	6.8031603687E-08	7.043084829E-07	0.0015271487318876868
146.833	0.0009949211259299999	0.00050316011318	2.219953176E-06	3.9299155323E-06	1.34647630856E-05	8.6852801006E-06	6.8047159005E-08	7.042316687999999E-07	0.0015271534298323048
147	0.00099490652844	0.0005031741425899999	2.2201561215E-06	3.9295735568999994E-06	1.3463909112600001E-05	8.685959587E-06	6.8150791056E-08	7.042177026E-07	0.001527152637901656
147.167	0.0009948919309500002	0.000503188172	2.2202102403000002E-06	3.9292184286E-06	1.34633967288E-05	8.686129458600001E-06	6.8120871593E-08	7.043014998E-07	0.0015271514801776932
147.333	0.00099488219929	0.00050319752494	2.2204402452E-06	3.928929064800001E-06	1.34632259342E-05	8.687063752400001E-06	6.814700733E-08	7.041478716E-07	0.00152715167810553
147.5	0.0009948676018	0.00050321155435	2.2206296610000003E-06	3.9289422177E-06	1.3462457358500001E-05	8.6875733672E-06	6.823844737499999E-08	7.043154660000001E-07	0.001527151312667775
147.667	0.00099485300431	0.0005032255837599999	2.2208055471E-06	3.9284818661999995E-06	1.34615179882E-05	8.687998046200001E-06	6.8335212664E-08	7.043014998E-07	0.001527150028230164
147.833	0.00099484327265	0.0005032349367	2.2210084926000003E-06	3.927587469E-06	1.3461005604400001E-05	8.688507661E-06	6.8453278929E-08	7.042735674E-07	0.001527149045423329
148	0.0009948286751599999	0.00050324896611	2.221035552E-06	3.9265746957E-06	1.3460664015199999E-05	8.689272083200001E-06	6.8754996043E-08	7.045179759E-07	0.0015271484605880428
148.167	0.0009948189434999999	0.00050325831905	2.2219961607E-06	3.918380439E-06	1.3460578617900002E-05	8.689611826400001E-06	7.074096171E-08	7.061101227E-07	0.00152714468067841
148.333	0.0009948092118399999	0.00050327234846	2.2204402452E-06	3.9350451633E-06	1.34589560692E-05	8.690461184400002E-06	6.6683616265E-08	7.030235925E-07	0.001527156170170865
148.5	0.00099479461435	0.0005032817014	2.2210490817E-06	3.9314281157999995E-06	1.345861448E-05	8.6909707992E-06	6.7537897513E-08	7.037498348999999E-07	0.001527149665959113
148.667	0.00099478001686	0.00050329105434	2.2211437895999997E-06	3.9304679541E-06	1.3458187493500003E-05	8.691480414000001E-06	6.7794700398E-08	7.036520714999999E-07	0.001527143797623098
148.833	0.0009947702852	0.00050330508375	2.2213602648E-06	3.9301259787E-06	1.34573335205E-05	8.6921599004E-06	6.791290680099999E-08	7.037707842E-07	0.001527148032305401
149	0.00099476055354	0.0005033191131599999	2.221306146E-06	3.9296261685E-06	1.34570773286E-05	8.692329772000001E-06	6.801730961099999E-08	7.037428517999999E-07	0.001527151766276511
149.167	0.00099475082188	0.0005033284661	2.2214685024E-06	3.9293499576E-06	1.34565649448E-05	8.6935188732E-06	6.799972229200001E-08	7.037777672999999E-07	0.001527151967747592
149.333	0.00099473622439	0.00050333781904	2.2215496805999996E-06	3.9289816764E-06	1.3455967163699999E-05	8.693264065800001E-06	6.8048630454E-08	7.037847504E-07	0.001527145639397354
149.5	0.00099472649273	0.0005033471719799999	2.2219285121999997E-06	3.9294025692E-06	1.3455454779900002E-05	8.6939435522E-06	6.811393476200001E-08	7.036520714999999E-07	0.001527146160129762
